scorer,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150
18,291.1346,521.0217,0.93714094,309.99298,520.17163,1.0,303.4307,504.66644,0.9824577,300.12656,514.8654,1.0
19,292.50946,515.18634,0.93506926,311.4808,513.46326,1.0,303.07806,499.30484,0.96639866,301.93143,509.10965,1.0
20,298.34857,508.69006,0.80554324,315.42764,512.51013,1.0,311.8809,496.24036,0.92088425,309.69095,507.22342,1.0
21,306.47678,505.42072,0.91139495,321.81952,512.6798,1.0,325.98508,495.05472,0.9476836,317.67905,505.02142,1.0
22,312.5623,500.28986,0.891938,328.59952,509.68124,1.0,332.32355,492.96497,0.9534655,325.20322,500.99255,1.0
23,320.58093,495.65735,0.9537053,338.39197,505.92935,1.0,337.91217,490.8022,0.92938197,333.0649,495.57425,1.0
24,326.44595,488.20496,0.8460796,344.28394,499.27765,1.0,343.97107,482.26892,0.9686647,340.37692,489.87183,1.0
25,333.51294,480.8372,0.8976944,352.94116,490.7435,1.0,350.2484,474.4168,0.96188587,346.09256,481.09225,1.0
26,337.05502,472.9525,0.91514945,356.25668,482.3176,1.0,354.09076,466.98743,0.9008052,349.82343,472.7242,1.0
27,341.09116,465.655,0.94314575,362.8707,473.8708,1.0,359.6115,457.30792,0.8980521,355.24152,464.7193,1.0
28,347.47223,456.92468,0.8320749,365.44418,462.25964,1.0,361.7189,449.41968,0.87985533,359.0646,454.2771,1.0
29,353.35648,447.65338,0.9071326,371.51395,456.3842,1.0,370.30725,439.75104,0.9200835,365.2681,447.13766,1.0
30,359.3929,439.9048,0.8117808,377.48834,449.44443,1.0,375.57675,434.4465,0.9534189,373.07678,440.46408,1.0
31,364.6881,431.8588,0.87075937,383.84015,441.27393,1.0,380.02695,425.33646,0.97892296,376.51715,432.40915,1.0
32,368.25198,423.74225,0.8803639,387.13834,432.38608,1.0,385.20877,417.90427,0.8295147,381.14514,422.81845,1.0
33,372.1499,416.44043,0.948996,394.05893,423.82898,1.0,389.41855,407.42722,0.8724331,385.0891,414.38254,1.0
34,377.82645,408.34308,0.8477949,397.30832,412.6765,1.0,391.709,401.03656,0.8667719,389.74924,405.256,1.0
35,381.9148,398.8994,0.82597387,398.54434,406.31543,1.0,393.80426,395.73975,0.9493882,391.22766,398.6478,1.0
36,382.68582,391.15042,0.84851766,401.11334,398.46515,1.0,396.82922,388.78714,0.92912525,394.54132,389.7933,1.0
37,384.76978,387.51416,0.8833239,402.3592,391.43103,1.0,397.2113,378.6854,1.0,394.3378,384.5642,1.0
38,382.91132,380.25784,0.8136167,402.4323,384.09995,1.0,394.28018,371.77148,0.8936743,393.39346,376.18286,1.0
39,384.1505,376.3907,0.8481385,402.73755,376.8845,1.0,394.30682,363.53296,0.9971134,393.26114,370.22552,1.0
40,381.04184,370.17914,0.88651997,401.22556,370.51138,1.0,391.90103,357.04782,0.9262024,391.07358,365.3959,1.0
41,382.16003,363.6983,0.8223758,400.55347,360.72366,1.0,391.05212,349.31964,0.99783295,390.265,357.60892,1.0
42,380.19757,357.97922,0.93190396,398.4977,356.48828,1.0,389.38782,346.73914,0.9855292,388.48944,352.70947,1.0
43,379.5664,353.82693,0.930334,397.7255,353.12134,1.0,389.5233,343.634,0.9827358,388.88342,349.4207,1.0
44,380.52026,347.72626,0.8112957,396.99118,349.3205,1.0,390.8696,338.6984,1.0,390.09958,344.94513,1.0
45,379.81268,346.55444,0.8212112,396.6745,346.12515,1.0,391.1882,336.28568,1.0,389.2017,342.03195,1.0
46,378.2152,343.04266,0.9246105,397.15375,342.99237,1.0,389.18674,331.7237,1.0,387.46002,338.12378,1.0
47,377.47437,339.8293,0.952882,396.396,338.92642,1.0,387.90634,328.53278,0.98191863,386.92258,335.21478,1.0
48,377.10388,337.58228,0.92550427,395.22855,335.22617,1.0,386.82486,323.49963,1.0,386.739,332.2681,1.0
49,378.4565,332.30075,0.84876126,395.71744,330.5652,1.0,387.8701,318.91617,1.0,386.86447,327.44296,1.0
50,379.13315,328.7492,0.92559767,396.7576,326.6823,1.0,387.57544,313.73532,1.0,387.2941,322.6526,1.0
51,379.21243,325.4181,0.9583717,398.83093,323.36877,1.0,387.87665,307.82312,1.0,388.29492,319.6244,1.0
52,379.38904,322.5159,0.9043035,399.71637,320.6816,1.0,388.38693,303.01718,1.0,389.46,317.031,1.0
53,379.5931,319.05734,0.80050105,400.44437,317.28674,1.0,389.26956,299.79025,1.0,389.48584,313.2172,1.0
54,380.91473,315.30215,0.81800514,401.6424,313.8488,1.0,390.5264,296.4136,0.99998885,390.44797,310.07126,1.0
55,380.2918,314.80353,0.82768136,402.56384,314.36932,1.0,390.6498,294.21786,0.9189402,390.72852,310.03046,1.0
56,380.3294,315.5358,0.8242277,402.63715,313.93542,1.0,388.53702,293.71417,0.94003373,390.4516,309.55447,1.0
57,381.4948,318.10126,0.81381863,403.37567,313.92392,1.0,386.24777,293.28738,0.94940645,390.63885,310.72943,1.0
58,381.3649,320.87616,0.8428768,403.38733,315.8362,1.0,384.22263,296.02084,0.9886221,389.7933,313.6578,1.0
59,379.39328,323.26767,0.90304315,401.90543,318.605,1.0,381.99637,298.21896,0.96169144,388.1684,315.9567,1.0
60,377.434,325.95474,0.92734265,400.37766,320.84814,1.0,380.54477,300.66434,0.9030109,386.44904,318.72433,1.0
61,376.003,330.15997,0.90838766,397.51587,321.63498,1.0,376.97336,303.37943,0.96464974,383.6162,321.78568,1.0
62,375.87427,335.1169,0.88843274,392.0788,321.46457,1.0,370.57724,310.38638,1.0,379.00568,324.4869,1.0
63,372.71188,337.35938,0.96079266,387.98376,322.53122,1.0,367.28082,315.59534,1.0,375.94354,327.68497,1.0
64,373.71045,339.58145,0.9898342,382.78653,322.74295,0.9554713,366.37927,324.31985,1.0,372.35635,330.14804,1.0
65,372.79514,338.9955,0.99387455,381.14346,325.10464,1.0,366.4685,325.92084,1.0,371.59753,330.6495,1.0
66,371.90286,339.50742,0.9398308,380.28177,324.4808,0.9006824,367.18234,326.5862,0.9482338,370.47546,330.4586,1.0
67,370.75305,341.37732,0.8170594,378.8754,324.608,0.81142926,366.86523,327.72592,0.80406314,368.50748,330.33157,0.83225715
68,370.0886,342.13086,0.7898259,378.2838,324.57672,0.7939966,366.51163,327.6932,0.7788929,367.9466,330.39053,0.795264
69,369.18253,342.3728,0.78729576,377.8414,324.50778,0.78959227,366.1171,327.85187,0.79475945,367.14148,330.28824,0.78726214
70,368.49783,340.95374,0.8887343,377.73154,324.80594,0.883793,363.2567,328.0107,0.89038146,367.61664,330.45657,0.91858834
71,366.72726,339.51508,0.8711313,376.71774,323.9516,0.9401016,362.34772,327.60098,0.96278924,366.10083,329.43344,0.9991215
72,363.45316,338.7327,0.9289055,373.6994,321.8302,1.0,360.48038,327.30722,0.92935854,362.84274,328.26205,1.0
73,360.10516,336.76187,0.91863346,369.32944,320.4172,1.0,355.02548,325.42923,1.0,359.61896,327.80807,1.0
74,358.89117,336.2044,0.96769154,366.854,319.7876,0.962709,352.3149,324.66782,0.97633773,357.8112,326.7648,1.0
75,356.27246,335.3059,0.9280505,361.68314,317.09158,0.94255364,347.75653,322.87027,0.9723089,352.74927,324.1072,1.0
76,350.92252,332.83743,0.8637788,357.68686,316.70212,1.0,342.85098,321.37888,1.0,348.42426,323.1769,1.0
77,347.3387,330.36478,0.9350016,354.53317,312.35916,0.98662376,339.12076,318.38525,1.0,344.94318,320.38446,1.0
78,345.34146,327.78464,0.9090377,351.58755,311.0707,0.9354799,336.9268,315.72046,1.0,342.4541,318.6121,1.0
79,344.89624,327.9188,0.9300152,351.1986,310.52646,0.9461628,336.2332,315.0225,1.0,341.91574,318.81805,1.0
80,346.5577,329.19427,0.94382083,352.65906,311.4834,0.9319085,337.63214,317.3731,0.9952429,343.89685,319.7109,1.0
81,349.62805,333.477,0.94804496,353.2124,314.91245,0.98165786,340.25864,320.66516,0.93013436,345.8247,322.98547,1.0
82,354.55487,337.39035,0.9235167,354.97723,320.85904,0.8932626,344.1799,327.324,0.90993327,349.8767,328.93973,0.92354727
83,355.4708,340.57962,0.7795025,358.1667,324.49182,0.68688476,347.4979,328.3737,0.7782199,351.1266,329.222,0.7679026
84,356.63165,343.20908,0.75060713,360.99692,327.7532,0.69592506,350.24078,331.56665,0.92757094,352.79205,332.3488,0.8057251
85,357.37643,344.29947,0.7648238,362.36124,329.12808,0.734449,349.7804,332.94296,0.97106606,352.14258,333.81754,0.8377183
86,358.8864,343.145,0.85477984,358.7485,329.27338,0.88020957,349.50064,335.9465,1.0,351.42957,335.1476,0.96349233
87,359.19284,342.136,0.83992326,354.94412,328.16907,1.0,347.37103,337.87924,1.0,350.6104,337.49222,1.0
88,355.70746,342.94662,0.8616406,350.45255,330.58887,0.998521,344.05576,340.34448,1.0,347.7066,338.9262,1.0
89,352.695,343.63782,0.93333477,346.91788,329.3134,0.8853065,340.86975,341.77417,1.0,344.7484,339.20523,1.0
90,348.24286,344.2191,0.9350002,342.30234,328.0425,0.9741266,336.10052,340.56708,1.0,339.9891,337.64005,1.0
91,342.5295,339.57565,0.93357587,337.2462,325.81943,1.0,328.7362,338.5544,1.0,334.00613,335.76038,1.0
92,336.35056,337.18237,0.9886261,332.58017,324.02322,1.0,324.83826,334.96466,1.0,329.2135,333.14084,1.0
93,333.96887,334.1296,1.0,328.16312,317.24432,0.9017685,318.11218,330.45694,1.0,326.3958,329.01923,1.0
94,330.23422,330.64755,0.8440695,323.90805,315.5986,0.9718809,315.16315,329.87827,1.0,320.70868,325.62177,1.0
95,324.90625,329.5162,0.9866694,317.80246,314.96478,0.9540925,309.99072,329.99747,1.0,316.3873,324.89343,1.0
96,321.9046,329.61737,1.0,317.57996,314.247,0.9252551,308.51337,328.3498,1.0,314.27582,324.41418,1.0
97,323.43497,330.01077,0.9366957,317.15158,315.88834,0.9703112,310.946,328.57394,1.0,315.578,324.2377,1.0
98,324.9723,331.84738,0.8711367,319.7515,317.16742,0.970302,312.97083,328.01132,1.0,317.42145,324.72098,1.0
99,325.81952,333.8983,0.81144917,322.8578,318.95416,0.84252936,315.8266,326.90634,1.0,318.59705,324.9825,0.967665
100,326.77118,333.7957,0.72656465,325.7364,320.82315,0.7688876,317.22223,325.41763,0.95805323,319.68393,325.2223,0.85659677
101,327.44495,333.32846,0.77575636,324.94165,319.62823,0.8270153,317.49,325.94943,1.0,319.51932,325.58508,0.9379512
102,327.49704,333.6378,0.7772352,325.2987,319.90594,0.8197697,317.68692,325.95712,1.0,319.64337,325.70483,0.9268298
103,327.39722,333.71738,0.7890749,325.49097,320.49652,0.81043017,318.24533,326.6568,1.0,319.93594,326.2573,0.9263763
104,328.5366,333.2303,0.7897522,323.34064,319.78928,0.8987555,317.4463,328.81335,1.0,320.0059,326.58026,0.99184453
105,328.09567,332.90546,0.8345232,322.42944,320.1677,0.91410244,316.39316,330.08362,1.0,319.6098,327.37125,1.0
106,326.49673,332.81467,0.8923604,320.15704,321.3036,0.9448483,314.96628,332.85202,1.0,318.428,329.56754,1.0
107,325.58203,333.37408,0.8301343,320.3066,322.7604,0.9012071,315.22208,333.65897,1.0,317.81445,330.37296,1.0
108,325.5257,333.7132,0.808697,321.4224,322.4099,0.90426856,315.59204,332.44907,1.0,318.057,329.5737,1.0
109,325.83237,333.60416,0.78745115,322.72064,322.00287,0.89935064,316.3822,331.8861,1.0,318.51233,328.67615,1.0
110,326.8509,332.7119,0.82773167,321.8047,321.6881,0.90891695,316.35873,331.9981,1.0,319.24936,329.01416,1.0
111,327.38483,333.4133,0.8601954,321.7773,321.96573,0.94324106,316.33307,332.83588,1.0,319.51193,329.89404,1.0
112,327.08572,333.9282,0.8717207,320.823,322.0572,0.94814986,315.34586,333.83966,1.0,318.6218,331.25073,1.0
113,326.5529,335.05145,0.8227578,319.70163,324.13358,0.9102461,314.6403,336.60236,1.0,318.44348,333.12112,1.0
114,325.08154,336.65756,0.80045784,318.111,327.89203,0.9213842,314.61435,338.82773,1.0,317.57806,334.28357,1.0
115,323.72775,337.0993,0.8429597,316.9289,329.50323,0.9510778,314.22412,339.8844,1.0,316.4738,335.62936,1.0
116,323.48135,337.6112,0.85643435,316.48203,328.464,0.8754548,313.68048,339.70013,1.0,316.12402,335.15753,1.0
117,322.97375,337.74127,0.8830167,315.95102,326.5201,0.8213583,311.6995,337.91168,1.0,315.03973,333.74966,1.0
118,320.7348,338.61765,0.8741732,315.19922,325.6712,0.81404376,309.78012,335.3834,1.0,313.20642,333.2664,1.0
119,319.61655,338.77374,0.8936639,313.98166,326.14658,0.850218,309.34644,336.3891,1.0,312.02628,334.13437,1.0
120,318.93143,339.3999,0.8917161,313.41266,326.55804,0.852888,308.16696,337.02774,1.0,311.3631,334.83408,1.0
121,319.92834,341.44717,0.8704879,313.37122,327.69553,0.8073314,308.25244,337.65256,1.0,311.43793,335.85477,0.9999756
122,319.75333,341.9414,0.88143045,313.6033,327.2081,0.80799055,307.79288,337.42206,1.0,310.98407,335.65915,0.9994891
123,320.05365,341.37683,0.8771779,313.51324,327.86685,0.82866085,308.408,337.59317,1.0,311.17004,335.92487,1.0
124,319.20203,339.8063,0.88204104,312.49634,328.42072,0.86035603,309.62653,339.26077,1.0,311.6974,336.96332,1.0
125,318.856,341.18576,0.79085106,314.44467,332.0333,0.85761195,310.63004,341.0961,1.0,311.7742,338.2,1.0
126,319.38818,341.71857,0.8328577,313.35007,331.70636,0.8430918,309.94217,341.92654,1.0,311.3765,338.51993,1.0
127,319.35828,342.3823,0.8540632,312.26627,329.8876,0.85856557,308.562,340.4048,1.0,310.77664,337.70068,1.0
128,317.92072,342.54266,0.8455301,311.3119,330.3411,0.9017346,307.01453,340.89935,1.0,309.34122,337.6389,1.0
129,316.07825,341.91705,0.8823739,308.02753,329.2063,0.962831,305.2406,341.78644,1.0,306.83066,337.67114,1.0
130,314.22827,341.76038,0.93986833,304.77927,327.116,1.0,301.57635,343.20917,1.0,305.00192,337.85925,1.0
131,312.16214,342.31815,0.9601374,301.81262,327.48264,0.97541773,297.18976,343.7872,0.9913736,301.65793,338.71304,1.0
132,310.39548,342.90625,0.9521493,300.50784,328.62796,0.93145967,295.28995,344.11548,0.99596006,300.13956,339.77173,1.0
133,309.83102,343.91238,0.88527066,299.10403,332.22122,0.9066252,296.95462,345.19022,1.0,300.70767,341.62708,1.0
134,309.63345,344.03894,0.86428595,299.92294,333.7105,0.90826917,298.0704,345.69534,1.0,301.48407,342.28082,1.0
135,309.47653,343.2928,0.79811764,302.1931,335.34024,0.87745035,299.78085,346.50378,1.0,302.41858,343.06876,1.0
136,308.6323,342.53604,0.7272576,304.00018,335.63593,0.8666314,300.15253,345.95517,1.0,302.5912,342.92453,0.99443394
137,309.3281,342.63,0.65178806,305.65347,334.96854,0.8529233,300.65872,343.46042,1.0,302.63235,341.9373,0.92693156
138,309.26102,341.07123,0.6825751,306.52023,334.3246,0.8701161,301.84344,344.28073,1.0,303.0095,340.83957,0.9881491
139,308.94928,339.44955,0.68415165,306.9058,334.8468,0.85749424,302.52115,345.19244,1.0,303.4893,341.39886,1.0
140,310.42682,340.57056,0.68806565,306.4755,334.4356,0.86387455,302.79907,344.801,1.0,303.96222,341.11362,1.0
141,311.1578,341.26578,0.78912747,305.0762,335.0477,0.88640535,303.42236,345.9503,1.0,304.62158,341.8941,1.0
142,308.8385,341.2514,0.7858194,305.4591,336.76917,0.8314675,303.3151,346.74628,1.0,304.11194,343.61612,1.0
143,310.82047,342.7363,0.8246763,304.03043,336.04852,0.8584653,303.2811,346.69757,1.0,304.38568,343.53845,1.0
144,311.00058,343.74545,0.7957518,303.0646,336.13504,0.85677344,301.7433,346.92126,1.0,303.5633,343.39478,1.0
145,311.16974,344.7869,0.83066237,302.4425,334.45663,0.9176224,299.92105,346.2798,1.0,302.9133,343.01926,1.0
146,310.7049,345.85934,0.9642429,298.15817,330.85217,0.94220376,295.42465,347.52164,1.0,300.7488,342.8165,1.0
147,304.64227,346.14566,1.0,296.94727,330.01593,0.92867553,288.9849,345.44977,1.0,295.25256,341.63968,1.0
148,300.27393,346.21362,0.894301,292.72327,328.49652,0.96025145,285.1549,344.63425,1.0,290.63797,340.15897,1.0
149,297.3114,345.80606,0.8267205,289.6307,328.7774,0.9700681,281.2893,343.36124,1.0,287.76602,340.4718,1.0
150,293.27426,346.56802,0.9337312,286.2574,331.80112,1.0,280.0093,343.49075,1.0,285.11862,341.16797,1.0
151,292.08478,346.08163,0.9366015,284.98035,330.6397,0.97837853,278.8113,345.2649,1.0,283.26627,340.10153,1.0
152,290.41614,345.29877,0.9425976,284.05243,329.00922,0.9076723,276.24792,343.4261,1.0,281.51672,339.03104,1.0
153,289.2298,343.26117,0.97586983,281.99933,327.1032,0.9592328,274.32275,342.3844,1.0,280.06808,337.91122,1.0
154,286.36218,340.42572,1.0,279.82156,324.62384,0.94470775,271.95352,337.5047,1.0,277.64542,335.54077,1.0
155,280.6314,337.27536,0.94708794,276.11148,322.29102,0.96668565,266.73193,334.41168,1.0,273.63626,332.39526,1.0
156,278.61667,335.15198,0.9304613,273.29324,321.2267,0.9878607,265.38724,332.21542,1.0,270.6819,330.5358,1.0
157,273.91797,334.89978,1.0,270.16257,318.3498,0.99327934,260.74435,329.54144,1.0,266.58774,328.99765,1.0
158,271.79382,332.39786,1.0,266.27716,316.50516,0.8967999,256.6007,329.2863,1.0,262.50433,327.72455,1.0
159,268.4763,331.35513,0.9617346,264.67734,317.06277,0.8916724,256.35837,328.2674,1.0,260.8739,326.54376,1.0
160,266.0311,330.47614,0.8346776,260.34848,315.14658,0.9766813,251.90265,327.41678,1.0,257.99863,325.01495,1.0
161,262.42694,329.7384,0.86412036,257.53812,314.60745,1.0,249.05617,326.6533,1.0,254.93407,323.7958,1.0
162,259.9858,329.28433,0.9353804,254.49013,314.45734,0.98588777,246.34833,326.96988,1.0,251.7726,323.46448,1.0
163,257.14993,331.3839,1.0,253.26013,314.75845,0.9453511,243.60617,328.51395,1.0,249.6673,325.41653,1.0
164,257.3535,331.59262,1.0,250.5709,315.39203,0.91710436,242.00452,328.14474,1.0,247.39598,326.83774,1.0
165,253.51207,331.5473,0.9834794,248.89394,318.2961,0.8998905,241.09998,329.16788,1.0,245.57889,327.45596,1.0
166,251.49799,332.59372,0.9358613,248.3145,320.5923,0.926899,241.44263,330.31836,1.0,245.04428,329.39832,1.0
167,250.58221,333.45172,0.8759238,247.47859,321.23282,0.9205035,240.8014,331.1288,1.0,244.11154,329.8885,1.0
168,249.47952,333.05936,0.8612708,245.38744,322.537,0.9363173,240.07845,332.7212,1.0,243.0838,330.60312,1.0
169,249.91592,332.66632,0.8619093,243.39424,323.36478,0.957258,239.62746,334.55972,1.0,242.6852,331.04684,1.0
170,250.50674,332.55853,0.84425807,241.76979,325.41873,0.943035,239.82437,335.77338,1.0,242.3796,331.46863,1.0
171,250.04033,333.98892,0.8375329,240.37735,325.66754,0.9467397,240.5785,338.42474,1.0,241.89192,332.2712,1.0
172,250.11504,333.9316,0.83135074,240.26114,326.0609,0.9507054,240.25188,338.66998,1.0,241.71555,332.46246,1.0
173,251.031,333.58255,0.8240769,241.53624,325.6433,0.97945225,240.33118,336.08673,1.0,243.06493,332.08408,1.0
174,253.1189,334.24304,0.74457175,244.92238,325.41333,0.9474505,242.89886,337.13464,1.0,245.63911,332.26636,1.0
175,254.68552,335.08167,0.74757814,248.83588,326.57568,0.8445321,245.51735,337.11285,1.0,248.4596,333.31113,1.0
176,254.57442,333.89194,0.7354862,250.36823,327.29608,0.81301445,246.85695,336.46097,1.0,249.14697,333.3649,1.0
177,254.63544,333.19485,0.6954047,251.66803,327.54004,0.81040734,246.4867,337.1189,1.0,249.74539,333.17722,1.0
178,254.55789,332.94913,0.66650677,252.454,327.67908,0.8160401,247.10194,337.33008,1.0,249.91614,333.20508,1.0
179,254.94759,333.38354,0.70146966,252.35405,328.11096,0.84428257,247.59532,338.35736,1.0,250.16264,333.9109,1.0
180,255.44868,334.06918,0.75047696,251.61223,328.67432,0.8780852,247.86427,340.025,1.0,250.49767,334.96805,1.0
181,255.54463,334.841,0.7898211,250.31726,328.94424,0.86389995,248.97028,339.04562,1.0,250.21416,335.66965,1.0
182,257.28348,337.5733,0.8870575,249.79787,328.09048,0.8632554,248.63637,342.94043,1.0,250.37555,338.22092,1.0
183,257.90427,339.2055,0.9033786,249.28091,328.55145,0.8670503,247.44846,345.04416,0.9764257,250.0028,339.18298,1.0
184,258.29205,341.6538,0.97778225,246.99612,329.12955,0.93852997,245.14737,346.80673,0.99276906,249.05298,340.55026,1.0
185,257.53836,343.60358,1.0,245.50438,330.60724,1.0,243.31297,348.99814,1.0,248.23051,342.02786,1.0
186,256.99368,342.49182,1.0,244.31897,332.0101,0.9929132,242.21149,349.07333,1.0,246.87405,342.96838,1.0
187,255.69278,343.1897,1.0,243.44092,330.83688,1.0,238.94879,349.66998,1.0,245.84227,342.4903,1.0
188,255.5945,344.1083,1.0,243.13074,329.6025,1.0,237.19725,350.60303,1.0,245.89023,342.26144,1.0
189,254.15791,341.80017,1.0,244.53629,326.49286,1.0,239.329,344.6847,0.987646,245.47867,338.94305,1.0
190,255.9322,339.49692,0.915836,246.50485,325.3993,0.9281796,241.57462,339.8699,1.0,246.20738,335.0855,1.0
191,254.4106,337.22086,0.8840191,248.29144,323.70142,0.92859554,242.46649,337.16498,1.0,246.11105,333.18716,1.0
192,254.15001,334.92847,0.8337127,247.73293,323.04373,0.88854617,242.83688,335.1499,1.0,246.25807,331.80103,1.0
193,251.46814,333.4978,0.8030289,247.26807,322.17154,0.890675,242.11792,332.5512,1.0,244.97159,330.56006,1.0
194,249.49994,332.4957,0.8400394,246.1803,321.86295,0.9234806,240.86836,331.4198,1.0,243.68407,329.93143,1.0
195,248.98984,331.56796,0.8246306,245.43703,321.95615,0.9240096,240.7039,330.9549,1.0,243.34535,329.54718,1.0
196,248.29234,331.29617,0.82392424,244.52324,321.40292,0.94577014,239.36948,330.29678,1.0,242.7953,329.1146,1.0
197,248.77864,332.11896,0.85388225,243.12534,320.06885,0.9320518,237.59079,329.97388,1.0,241.81686,327.24698,1.0
198,248.93095,331.60086,0.8653877,242.16501,317.5545,0.92438316,235.84459,327.51968,1.0,240.19016,325.88034,1.0
199,245.96498,329.60104,0.88606465,239.99579,315.27982,1.0,232.68547,327.17026,1.0,238.34966,324.56775,1.0
200,243.2535,327.0071,0.9136205,238.39758,312.56598,0.96238446,230.7518,325.25363,1.0,235.98471,322.0926,1.0
201,243.0099,324.55695,0.9959301,238.76793,310.83258,0.9394277,228.68054,322.81897,1.0,235.25731,319.8513,1.0
202,239.91548,321.7752,0.94765127,236.7553,306.88892,1.0,227.12924,318.35306,1.0,232.80934,316.93927,1.0
203,238.52235,320.1712,0.8620916,234.21733,305.19647,0.9279373,224.88004,315.84995,1.0,231.43018,315.32333,1.0
204,236.1745,319.85114,0.8844637,233.52982,304.18713,0.8698984,222.47746,315.0,1.0,229.10043,314.73145,1.0
205,233.23534,320.2386,0.913901,229.51244,303.97205,0.939231,217.84543,315.31055,1.0,224.91722,314.4051,1.0
206,230.3526,321.01913,0.9211557,227.8213,303.0824,0.97444284,214.79762,315.04083,1.0,221.78397,314.19263,1.0
207,227.5139,320.03485,0.9358514,226.20248,300.78427,0.9632904,211.24774,311.3978,1.0,219.34921,311.78232,1.0
208,224.88657,319.57462,0.95534056,225.22981,299.45328,0.9949418,208.79929,307.74362,0.9919309,217.9076,310.10718,1.0
209,223.87206,318.56198,0.99243796,224.26254,297.41522,1.0,207.5042,305.47906,0.9676966,217.13681,308.87534,1.0
210,223.53905,317.99545,0.95976585,224.42476,296.0939,1.0,204.9247,305.19952,0.9368226,216.90155,307.30988,1.0
211,223.39728,317.45667,0.9644529,225.18497,294.2553,1.0,204.01941,302.64334,0.97714025,217.06938,306.15463,1.0
