scorer,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150
18,805.5353,335.0689,0.8635316,787.85767,344.24237,0.94722736,804.22253,358.93732,1.0,799.9421,345.2106,0.9704235
19,805.6118,334.3415,0.8805481,788.12085,343.5861,0.96375465,804.4644,357.10214,1.0,800.05206,344.81625,1.0
20,805.07196,334.39935,0.8931321,787.8541,343.28104,0.967289,804.02155,356.9786,1.0,799.78986,344.77777,1.0
21,804.9605,334.73492,0.8911328,787.718,343.35248,0.9579312,804.0547,357.70303,1.0,800.4093,343.79266,1.0
22,804.0974,334.87543,0.88754225,787.0887,343.40536,0.9577996,803.0002,358.00534,1.0,799.4848,344.13455,0.99788827
23,804.15393,334.97406,0.89268404,787.4008,343.4458,0.9603845,803.2725,357.882,1.0,799.41943,344.75513,1.0
24,805.0679,334.86554,0.89704096,787.98175,343.55197,0.96305335,803.6656,357.1903,1.0,800.0388,344.63275,1.0
25,804.27594,335.08383,0.9049413,787.14307,343.5777,0.95721436,802.7038,357.63522,1.0,799.1966,345.05685,1.0
26,803.83,335.11612,0.91786605,786.529,343.42807,0.9635167,802.0045,357.5945,1.0,798.40063,344.73837,0.99285126
27,804.13934,335.6774,0.93730986,786.6791,343.3674,0.97123456,800.9644,357.49445,1.0,798.22034,344.53342,0.99384975
28,803.691,335.34262,0.92766553,786.4198,343.2069,0.9764609,801.0925,357.07904,1.0,798.2746,344.31406,1.0
29,803.37573,335.1617,0.9262533,786.309,343.0966,0.97993207,800.92786,356.97882,1.0,797.76044,344.7975,1.0
30,803.24786,335.18256,0.9273219,785.9875,342.97504,0.9773697,800.585,357.10577,1.0,797.7191,344.18954,0.9988877
31,803.56,335.20755,0.9285134,785.346,342.44202,0.9831996,800.5835,357.4386,1.0,797.0474,344.2235,1.0
32,803.7205,335.27655,0.92594403,785.98035,342.57358,0.9851906,800.84357,356.86234,1.0,797.60785,344.17468,1.0
33,804.0769,334.80643,0.9164384,786.615,342.65854,0.9797893,802.0962,356.6234,1.0,798.7886,343.9229,1.0
34,803.68445,334.51193,0.9286489,786.1596,342.4533,1.0,801.9805,356.3796,1.0,798.44543,343.6093,1.0
35,804.006,334.85437,0.92393416,785.60974,342.0404,1.0,800.54016,355.9086,1.0,797.5638,343.4999,1.0
36,803.3565,334.38538,0.92715335,786.3521,342.37256,0.9987134,802.1258,355.97424,1.0,798.5151,343.59018,1.0
37,803.22577,333.55023,0.93753827,785.78125,341.61176,1.0,802.2062,355.98483,1.0,798.3657,342.73047,1.0
38,803.10834,333.46255,0.9360777,785.52356,341.195,1.0,801.3578,355.7492,1.0,797.7624,342.40094,1.0
39,803.1469,332.85947,0.9363991,786.1458,341.01764,1.0,802.7195,355.6088,1.0,798.8619,341.70245,1.0
40,803.0913,332.36816,0.9382364,786.59106,341.01288,1.0,803.14703,354.78668,1.0,799.4011,341.38345,1.0
41,803.1865,332.47803,0.9258833,785.81055,340.57397,1.0,802.47943,354.78116,1.0,798.6239,341.19794,1.0
42,803.06433,332.5072,0.9457061,786.9017,340.9223,1.0,803.6724,354.99722,1.0,799.6356,341.26575,1.0
43,803.65173,332.42996,0.94141835,786.71643,340.6447,1.0,803.2641,354.16348,1.0,799.4516,341.18008,1.0
44,803.1879,332.0079,0.9298736,786.09283,340.25653,1.0,802.7869,354.23862,1.0,798.92285,340.7621,1.0
45,802.9708,332.27374,0.92725635,785.8839,340.3416,1.0,802.3161,354.8207,1.0,798.5078,340.87244,1.0
46,802.91327,331.64157,0.9369645,785.67236,340.167,1.0,802.4924,353.70395,1.0,798.4539,340.68353,1.0
47,802.07263,330.83896,0.92341673,784.43616,339.41995,1.0,801.4922,353.17212,1.0,797.0457,339.88196,1.0
48,801.8544,331.52676,0.9249312,784.03357,339.20187,0.98710287,800.69385,353.71198,1.0,796.4431,340.13763,1.0
49,801.9003,331.51013,0.93461484,784.97205,339.98413,1.0,802.4115,354.5859,1.0,797.7339,340.59448,1.0
50,802.2644,330.89792,0.9356092,784.60236,339.3924,1.0,802.064,353.30905,1.0,797.4758,339.9497,1.0
51,801.9889,330.55414,0.9255802,782.7801,339.46777,1.0,800.7922,352.65735,0.97987604,795.53064,339.20026,1.0
52,801.90344,331.06857,0.92793226,784.4036,339.4098,0.9973649,801.4853,353.1364,1.0,797.0978,340.02478,1.0
53,802.43994,331.75433,0.92601764,785.05756,340.08536,1.0,801.6469,354.27594,1.0,797.6198,340.45078,1.0
54,802.9613,331.2722,0.9257139,784.51935,339.57516,1.0,801.071,353.28513,1.0,797.29315,340.012,1.0
55,802.6482,330.76654,0.9307437,784.7404,339.39035,1.0,801.81683,352.63922,1.0,797.5095,339.7446,1.0
56,802.4124,331.23505,0.92000854,784.54254,339.41226,1.0,800.7924,352.70975,1.0,797.02264,339.8295,1.0
57,802.673,332.4826,0.91319346,784.2368,339.81015,1.0,800.5516,352.75244,1.0,796.5103,340.65976,1.0
58,801.70105,331.619,0.92660433,783.70197,339.65472,1.0,800.37305,353.51907,1.0,796.24396,340.1949,1.0
59,800.97736,330.57254,0.90898204,782.1561,339.65506,1.0,799.5608,352.86533,0.98436314,794.8433,339.87836,1.0
60,800.28253,329.90378,0.8930743,780.5314,338.3143,1.0,799.30817,352.65533,1.0,793.62177,338.92764,1.0
61,800.32214,330.12198,0.9004581,780.75134,338.40765,1.0,798.9536,352.45718,1.0,793.8663,339.17633,1.0
62,800.89954,330.8064,0.92245114,782.12805,339.70294,1.0,800.06616,353.0527,1.0,794.9016,340.00885,1.0
63,801.06445,331.2517,0.92768586,783.4868,340.3708,0.9897095,801.38947,354.1413,1.0,796.977,340.25055,1.0
64,802.4269,331.28107,0.92991114,785.2559,339.30774,1.0,801.16724,352.09982,0.9894742,797.72424,339.86783,1.0
65,802.36914,331.6597,0.91140586,783.75165,338.65997,1.0,800.60004,351.14297,0.9708025,796.16907,340.2494,1.0
66,802.2355,331.98438,0.90679026,782.89795,339.03616,0.99787825,798.6894,351.0375,1.0,795.2949,340.18384,1.0
67,802.5986,331.14386,0.9240987,784.79175,338.74225,1.0,800.7112,352.71533,1.0,797.32153,339.537,1.0
68,803.16705,330.43225,0.9331411,785.8052,338.75922,1.0,802.47406,353.05984,1.0,798.5148,338.7983,1.0
69,803.87775,331.877,0.9293612,785.1475,338.91315,1.0,800.61273,353.8814,1.0,797.6478,339.86108,1.0
70,802.4067,333.2813,0.91930413,783.8098,339.78702,1.0,800.1786,353.1305,1.0,795.6765,341.27466,1.0
71,801.561,333.40744,0.9014344,782.71155,340.73233,1.0,798.69464,352.12546,1.0,794.6702,341.76373,1.0
72,800.75116,332.97855,0.8813635,781.9971,340.0734,1.0,797.6339,350.98187,0.9909796,793.9394,341.44022,1.0
73,800.8524,331.91696,0.8874905,782.59564,339.6722,1.0,798.9799,350.60934,0.96316034,794.8324,340.79178,1.0
74,800.92944,330.25742,0.9138183,783.0499,338.84402,1.0,800.4316,349.89185,0.92176646,795.705,339.25607,1.0
75,800.8672,329.6634,0.9218476,782.7672,338.8116,1.0,800.2539,352.49075,1.0,795.56384,339.02466,1.0
76,800.9542,330.87082,0.9182157,782.65955,339.44345,1.0,800.75354,352.9413,1.0,795.19086,340.19687,1.0
77,801.1746,331.69125,0.92996097,783.02893,339.8909,1.0,799.5498,353.7078,1.0,795.649,340.8027,1.0
78,801.3135,331.33405,0.9330051,783.65894,340.01578,0.99580663,801.011,353.975,1.0,796.5326,340.55112,1.0
79,801.7042,331.4278,0.9475413,784.9576,339.94113,1.0,802.5202,354.751,1.0,797.70966,340.90475,1.0
80,802.5829,332.08588,0.9529536,786.15857,340.27728,1.0,803.18964,354.89532,1.0,798.7349,341.3312,1.0
81,802.5526,332.40533,0.9427208,785.9826,340.5592,1.0,802.9281,355.63205,1.0,798.5135,341.47308,1.0
82,802.7183,332.7856,0.92934895,784.6893,340.40775,0.99093324,800.94073,355.18414,1.0,796.94824,341.30298,1.0
83,802.73096,333.79584,0.917211,782.94073,340.55212,0.9996793,799.04614,353.20355,1.0,795.01624,342.33032,1.0
84,802.2641,332.40808,0.9180639,783.72394,339.5743,1.0,800.5304,352.66553,0.9540346,796.141,341.50183,1.0
85,802.00055,331.61163,0.9274131,784.31573,339.07913,1.0,801.08417,352.17868,0.9890259,796.62604,340.53595,1.0
86,802.1241,331.92535,0.929714,784.20935,338.82886,1.0,801.0979,352.70496,1.0,796.41077,340.21643,1.0
87,801.9051,333.05008,0.9198849,782.8997,339.82028,1.0,798.4135,353.10593,1.0,794.9874,341.0234,1.0
88,801.38666,332.52863,0.91757363,782.41675,339.73218,1.0,799.1406,353.1657,1.0,794.70264,340.72568,1.0
89,802.4309,333.101,0.93742365,785.0985,340.14337,1.0,800.51654,354.16742,1.0,797.1424,341.93762,1.0
90,803.8873,332.9425,0.9341897,786.74915,340.41922,1.0,802.63257,354.61868,1.0,799.22516,341.6444,1.0
91,804.1548,332.74377,0.9351814,786.96765,340.5137,1.0,803.49854,354.61227,1.0,799.76886,341.5089,1.0
92,804.2566,333.12012,0.9209646,786.4965,340.47165,1.0,802.27606,353.2289,1.0,799.0211,341.79877,1.0
93,804.02075,332.95,0.9254259,785.7021,339.84903,1.0,800.72845,352.53986,0.96944183,797.8597,341.2909,1.0
94,802.70087,333.61505,0.9007106,784.12164,339.40756,1.0,799.26715,351.46402,0.98432046,795.75995,341.9362,1.0
95,802.4781,333.96252,0.91716796,784.68317,339.71924,1.0,799.7305,352.44867,1.0,796.2852,342.3738,1.0
96,803.1679,333.59567,0.931896,785.66864,340.145,1.0,800.74207,355.00323,1.0,797.63403,341.8982,1.0
97,803.6473,332.88504,0.92846614,785.175,340.069,1.0,800.6209,354.13336,1.0,797.4327,341.4007,1.0
98,803.1649,333.83554,0.9346775,784.6129,340.30807,1.0,800.8694,354.35275,1.0,796.691,342.444,1.0
99,802.90356,334.6072,0.9310627,784.2583,340.57806,1.0,799.7237,354.9187,1.0,795.90704,343.1593,1.0
100,802.7574,333.82,0.93848,784.41986,340.54913,1.0,800.85895,354.58752,1.0,796.38727,342.50735,1.0
101,803.44226,333.10983,0.9306301,785.53595,340.7653,1.0,801.31036,353.66275,1.0,797.85443,342.0917,1.0
102,803.4384,333.64688,0.910602,784.3006,340.3403,1.0,800.3354,353.00946,0.9623602,796.2819,342.14304,1.0
103,802.2706,333.12064,0.8919128,782.6751,339.8529,1.0,798.62866,351.4751,0.9682089,794.8156,341.65268,1.0
104,801.95056,332.91956,0.9079274,783.6349,339.13507,1.0,799.55835,352.14664,0.9854744,795.54663,341.87253,1.0
105,803.3436,333.0487,0.93107283,785.3875,339.8956,1.0,800.60754,354.17505,1.0,797.57446,341.6909,1.0
106,803.61646,332.4644,0.9303889,787.034,340.2468,1.0,803.88434,355.01227,1.0,799.9862,341.1483,1.0
107,803.96185,331.8931,0.92531717,786.79456,340.03296,1.0,803.6947,354.20248,1.0,799.79285,340.82022,1.0
108,804.16504,332.78027,0.9255336,786.7862,340.17755,1.0,803.14594,354.135,1.0,799.5908,341.5204,1.0
109,803.97687,333.49466,0.93118656,786.1099,340.92184,1.0,801.7628,354.859,1.0,798.449,342.3696,1.0
110,804.27783,333.69315,0.92085075,787.19135,341.58163,1.0,802.9946,355.72775,1.0,799.51166,342.5467,1.0
111,804.7782,334.45474,0.9073084,787.30963,342.61505,0.99868715,803.0022,354.95706,1.0,799.72363,343.547,1.0
112,804.8089,335.1025,0.8972261,784.91846,342.37402,0.9938344,800.1024,352.17465,0.9161604,797.201,342.79456,0.9562254
113,803.87463,334.55197,0.89553815,784.84155,341.57755,0.99237615,800.60626,350.89142,0.88317657,796.5646,342.299,0.95354146
114,802.97534,332.9665,0.90362227,785.1476,340.66812,1.0,800.6001,351.64227,0.9199084,797.2601,341.77805,1.0
115,802.2611,331.9384,0.917063,786.1583,339.46457,1.0,801.96234,351.25366,0.9110981,798.23724,340.86118,1.0
116,802.0967,331.70374,0.9378519,786.63306,339.3648,1.0,802.83075,352.88608,1.0,799.0992,340.5154,1.0
117,802.8461,332.41794,0.9255227,785.9173,339.5096,1.0,801.9708,354.35995,1.0,798.30743,340.73544,1.0
118,802.7765,331.78488,0.9467467,786.2939,339.8572,1.0,803.1997,354.73584,1.0,799.03357,340.5637,1.0
119,803.52563,333.29785,0.9220631,787.2234,340.90326,1.0,803.2242,354.42242,1.0,799.7614,342.25964,1.0
120,804.0095,334.0734,0.91399133,787.82733,342.3649,0.99241316,803.44727,355.45932,1.0,800.2345,343.30545,1.0
121,805.2114,333.25574,0.90582705,788.8111,341.61456,1.0,805.1215,354.35162,1.0,800.8058,343.3166,1.0
122,804.72656,332.87012,0.911763,788.20197,340.72162,1.0,804.32336,353.6809,1.0,800.2895,342.69965,1.0
123,803.7001,332.68698,0.92914027,786.60187,340.59268,1.0,802.4583,354.50385,1.0,799.04224,341.57242,1.0
124,802.732,333.48004,0.9295646,784.973,340.33777,1.0,800.0814,354.9116,1.0,796.8948,342.32993,1.0
125,802.1958,333.326,0.93126845,783.6598,341.3066,0.9974186,800.6881,355.46658,1.0,796.21295,342.42715,1.0
126,802.1496,333.67316,0.939412,784.7583,340.64233,1.0,800.50696,355.17172,1.0,796.91077,342.8817,1.0
127,803.066,335.28015,0.9272946,784.85223,341.54498,1.0,800.0971,355.76743,1.0,796.3071,344.1447,1.0
128,803.59216,335.24503,0.9343415,785.9845,342.2234,1.0,800.601,356.21475,1.0,797.2912,343.77466,1.0
129,803.7957,336.0309,0.9608336,785.2401,342.45813,1.0,799.50287,357.69662,1.0,796.1711,344.3696,1.0
130,802.692,336.95367,0.9451669,785.0443,343.10913,1.0,799.0027,356.45203,1.0,796.1398,345.1933,1.0
131,803.4222,335.7437,0.92744094,786.4061,343.1345,0.99535847,800.29944,353.80865,1.0,798.2132,344.04056,1.0
132,803.9693,334.95618,0.9125647,786.68634,342.12552,1.0,801.1092,353.00043,1.0,798.61066,343.54135,1.0
133,803.2383,334.20926,0.9219285,786.0411,340.95447,1.0,800.8999,351.94305,1.0,798.10486,342.69794,1.0
134,803.36005,333.25662,0.9300039,787.2077,340.19284,1.0,802.0588,351.02628,1.0,799.244,341.64157,1.0
135,804.0289,332.72797,0.932045,787.9131,340.2206,1.0,803.41956,351.98843,1.0,800.14264,341.41968,1.0
136,804.3918,332.64792,0.93702984,788.19293,340.72226,1.0,805.30884,354.58594,1.0,800.7976,341.2913,1.0
137,803.8507,332.56506,0.9311794,787.47955,340.69727,1.0,804.6896,355.76944,1.0,800.34753,341.4732,1.0
138,804.02814,332.9202,0.9389143,787.6461,341.19943,1.0,804.7683,355.99966,1.0,800.33185,341.88052,1.0
139,805.0449,332.867,0.92949426,788.27234,341.33768,1.0,805.5763,356.16467,1.0,801.0274,341.5564,1.0
140,805.65027,332.69476,0.9197284,789.051,340.92734,1.0,806.3057,355.2091,1.0,801.1867,342.50943,1.0
141,804.7646,333.42752,0.9258541,788.4995,341.2628,1.0,804.3893,355.22522,1.0,800.9971,342.08835,1.0
142,804.40173,334.48004,0.92836595,787.37726,342.02585,1.0,802.8505,356.8399,1.0,799.3471,343.55927,1.0
143,804.7601,334.75052,0.9263916,786.9744,341.81717,1.0,802.3937,357.4038,1.0,798.8588,343.36642,1.0
144,804.14545,334.4308,0.91667396,787.079,341.7138,0.9955375,803.02155,356.74838,1.0,799.2727,343.19513,1.0
145,804.2737,335.20352,0.9120971,787.1333,342.59467,0.98402095,802.5696,357.02353,1.0,798.9783,344.26584,1.0
146,804.23816,335.1052,0.9277586,787.024,342.53674,0.9904468,801.31586,357.64594,1.0,798.27496,344.40802,1.0
147,805.78546,335.50632,0.91152406,785.5652,341.0386,0.97624904,801.3954,360.5894,1.0,797.7135,342.76913,1.0
148,804.03864,335.0342,0.95541406,783.07965,341.1179,1.0,799.4318,360.6622,0.9957791,795.532,343.2061,1.0
149,803.588,335.4944,0.9504935,782.2869,340.7546,1.0,797.2734,360.51797,1.0,794.65204,343.14673,1.0
150,803.94366,336.60895,0.97061026,781.9579,340.86725,1.0,795.77856,360.32486,1.0,794.6159,343.6819,1.0
151,803.6576,336.14285,0.96679336,781.97406,340.89996,1.0,797.2695,361.19034,1.0,794.5949,343.34937,1.0
152,803.72675,336.18945,0.9256586,782.2436,340.44998,1.0,798.39197,359.99875,1.0,794.83374,342.23193,1.0
153,803.4285,335.9338,0.9253025,782.671,340.1655,1.0,798.33734,358.67126,1.0,794.77234,342.30237,1.0
154,802.70807,336.6719,0.9503528,782.43713,341.2905,1.0,796.73535,357.54047,1.0,794.01794,343.55475,0.99188846
155,802.25336,338.00818,0.92672634,781.6367,342.33313,1.0,795.68024,355.65045,0.9844296,794.0213,344.17902,1.0
156,800.16534,340.93784,0.8429933,782.4843,342.49188,0.9581959,791.8099,353.212,0.93042654,790.9812,346.62775,0.98444563
157,797.61554,337.94965,0.85243845,780.95996,339.76163,1.0,790.94666,352.5774,0.9547032,789.9174,344.7161,1.0
158,799.6678,335.0066,0.812802,781.7698,338.75348,1.0,792.536,351.99985,0.9008756,791.02905,343.45773,1.0
159,800.1569,334.92154,0.83143073,781.6271,338.93344,1.0,793.1095,352.5378,0.9070637,791.3158,343.16403,1.0
160,800.878,335.2197,0.8627616,781.4759,339.38474,1.0,792.81696,353.98248,0.9455059,792.09564,343.18707,1.0
161,802.28595,336.0381,0.90188086,782.69617,340.67505,1.0,796.2666,356.61496,1.0,794.08276,343.4198,1.0
162,803.5769,336.04745,0.9383783,783.25745,341.07422,1.0,798.9535,360.6506,1.0,795.3577,343.1028,1.0
163,805.4866,336.3202,0.9916918,784.53235,341.02753,0.98426837,798.26904,361.4016,0.94556946,796.76276,344.22354,1.0
164,806.37274,336.80746,0.98123384,784.91046,341.76544,0.9713116,799.0962,363.71356,0.9640839,797.6049,343.08624,1.0
165,805.7461,335.89755,0.9658061,785.5293,342.03345,0.9752857,800.203,364.10376,0.97892576,798.3464,343.11182,0.99519086
166,806.2146,336.4083,0.9862958,786.7195,342.52884,0.95186234,801.55035,363.10852,1.0,799.6288,344.68378,0.971603
167,805.68677,337.07745,1.0,787.25494,343.2854,0.95883495,801.8416,362.69034,1.0,799.5711,344.6021,0.98841697
168,805.4987,337.10934,1.0,787.1208,343.73376,0.9507245,802.57355,363.1074,1.0,799.74744,345.08792,0.9858707
169,805.7876,336.44757,1.0,787.6711,344.0673,0.9420769,804.21533,363.05896,1.0,799.72345,345.9076,0.9759039
170,806.8381,336.40475,1.0,787.89844,344.56372,0.9589698,805.10236,365.0659,1.0,800.66797,346.26123,0.9940608
171,807.73083,335.17477,1.0,787.88416,343.809,0.9775699,805.67645,365.3259,1.0,800.9109,345.67004,0.99971837
172,808.53534,334.5624,0.99331486,788.21136,343.0506,0.98916245,805.42773,364.88672,1.0,801.1731,344.7374,1.0
173,808.9206,334.4886,0.9941134,788.22296,342.6882,0.9906938,804.5445,365.07825,1.0,801.1112,344.4789,1.0
174,808.2834,333.80048,0.95386636,787.89996,342.4834,0.9869506,805.19946,364.6594,1.0,800.76434,344.24243,1.0
175,807.13965,333.94226,0.9507054,787.8618,343.0571,0.9675102,805.19965,364.32452,1.0,800.4507,345.02023,1.0
176,806.80396,333.87485,0.9476491,787.51917,342.70166,0.9702687,805.06793,363.65173,1.0,800.15295,344.70657,1.0
177,807.1794,333.26672,0.9271277,787.8659,342.48,0.9693285,806.32336,362.90894,1.0,800.7267,344.05896,1.0
178,807.3076,333.36746,0.9359125,788.4196,342.7477,0.9536904,807.1235,363.19272,1.0,801.0931,344.41867,1.0
179,805.7427,333.4624,0.91159755,788.27515,343.71484,0.92852026,807.84106,362.2491,1.0,800.599,345.09814,1.0
180,806.1423,336.7052,0.96800923,786.57495,343.72223,0.92324823,804.44385,361.92847,1.0,800.0475,344.92007,0.9887821
181,805.25604,337.4805,1.0,784.6777,343.04837,0.96021533,800.7518,361.3548,1.0,797.9437,345.20493,0.99584496
182,805.4721,337.9286,0.98853284,785.6603,343.79132,0.970023,801.3472,361.69983,1.0,798.7592,346.36307,0.98355716
183,805.5529,337.51538,0.9673307,786.2367,344.17194,0.9406934,803.06476,362.59186,1.0,799.5566,346.0428,0.958869
184,805.36145,338.2396,0.97775865,786.7748,344.37473,0.9667788,802.043,360.62595,1.0,799.1339,347.19638,0.9771004
185,805.39264,339.91003,0.999528,787.7143,345.259,1.0,801.23425,359.76437,1.0,799.31335,348.37863,1.0
186,805.77655,341.8656,0.97971785,789.00696,345.20087,0.99126863,801.09424,359.73102,1.0,800.1971,349.55508,0.97219557
187,805.27386,341.4998,0.9821844,788.5613,345.0514,0.9734492,800.9342,359.57504,1.0,799.7313,349.0308,0.98555464
188,804.93823,339.25034,0.97328025,788.36237,344.40604,0.98306304,801.778,356.26236,1.0,800.08887,347.04437,1.0
189,804.19745,336.27185,0.9354932,788.0604,342.1108,0.97949404,803.00415,354.91064,1.0,800.1972,345.49988,1.0
190,804.73987,335.76044,0.899824,787.64777,343.2221,0.97269905,802.0611,354.12247,1.0,799.42847,344.63885,1.0
191,803.0332,336.09802,0.9166518,787.44995,343.3081,0.9714507,801.47644,354.47083,1.0,799.0536,344.45163,1.0
192,804.21045,335.486,0.9088198,787.27704,342.66483,0.97519124,802.1384,355.76306,1.0,799.01715,344.45526,1.0
193,804.0228,335.36142,0.9113489,786.71826,342.20444,0.9695037,802.22003,357.21484,1.0,798.55225,344.0847,1.0
194,804.374,335.2989,0.911529,786.57074,341.9878,0.9482792,802.83124,358.99042,1.0,798.5631,343.95743,1.0
195,803.7178,334.50375,0.8959785,786.77057,342.51517,0.9181433,804.3207,361.5392,1.0,799.02515,344.1433,0.98757035
196,804.7011,335.26797,0.8990567,787.3214,343.50204,0.88991845,804.88196,361.47192,1.0,800.05914,344.8331,0.94507354
197,805.42474,334.85687,0.9432,787.87305,343.95795,0.898868,805.328,362.08682,1.0,800.08746,345.99088,0.9494914
198,805.8218,334.62314,0.9373807,788.01807,344.06885,0.898727,805.56854,361.86908,1.0,800.3404,345.7436,0.9336627
199,805.486,335.0141,0.92968327,788.8539,344.29477,0.92927563,805.23724,360.97537,1.0,800.4592,345.88986,1.0
200,805.20496,337.0114,0.9343352,788.6237,344.11,0.94364315,804.5408,360.1325,1.0,800.4873,346.61826,1.0
201,805.15216,338.63968,0.9830955,788.51495,343.89972,0.99914324,803.571,359.00848,1.0,800.5366,347.5206,1.0
202,804.1336,338.76065,0.98739505,787.29224,344.1786,1.0,801.39,357.69006,1.0,799.091,347.04025,1.0
203,803.9362,338.12585,0.9745936,786.3787,343.38013,1.0,800.0731,357.05917,1.0,798.16864,346.49612,1.0
204,804.0111,337.68,0.9739224,785.58624,342.91602,0.9924717,799.85895,358.3279,1.0,797.7594,346.22665,1.0
205,803.84406,337.6726,0.9858612,785.34814,342.85452,0.99256223,800.2289,359.1328,1.0,797.6843,345.9325,1.0
206,804.47064,337.68726,0.99364966,785.02026,342.5529,0.9824447,800.31976,360.73608,0.9911272,797.6364,345.5943,1.0
207,805.03595,338.5785,1.0,784.5681,342.64923,0.9768376,799.3896,362.14618,0.988872,797.4998,346.18408,0.99084944
208,804.9022,338.75226,1.0,785.0524,343.6922,0.95710695,801.8832,363.89868,1.0,798.4949,346.63556,0.98518497
209,805.53705,337.8169,0.9973887,785.2897,343.60837,0.9279143,799.9362,362.3289,0.9819868,797.40875,344.4842,0.9634733
210,804.73584,340.07562,1.0,782.00745,342.5153,1.0,795.8122,363.85788,0.9886035,794.9114,344.02512,0.99962246
211,803.8465,341.1857,1.0,781.5103,342.7181,1.0,793.72156,364.92413,1.0,793.871,345.10904,0.9858788
212,802.8789,341.33096,1.0,780.15173,342.35324,1.0,792.2084,364.84723,0.9940395,792.70026,345.02722,0.99014795
213,800.48395,343.40628,0.9537854,776.72705,342.31082,1.0,788.69495,366.1732,0.9605095,789.64166,346.51877,1.0
214,799.70123,344.02866,0.919194,775.3253,341.78284,1.0,785.05743,365.67953,0.9486284,788.3828,346.8247,1.0
