scorer,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150
17,248.99644,278.8321,0.83061004,261.16345,292.584,1.0,266.93698,279.21973,0.9193568,260.4624,281.3065,1.0
18,249.51256,278.5212,0.8383201,261.07803,291.92703,1.0,267.32935,278.751,0.93802583,260.94797,280.5316,1.0
19,249.48694,279.00958,0.83357257,260.691,293.06052,1.0,267.2421,280.59317,0.9355868,260.53342,281.83032,1.0
20,250.6696,279.4857,0.8766629,258.91095,294.35666,0.9814362,267.98004,284.63382,1.0,260.69263,284.1711,1.0
21,252.17085,279.48453,0.91170263,257.6886,296.65762,0.9274156,269.36783,286.77573,1.0,261.4983,286.03644,1.0
22,253.84978,279.7981,0.939159,258.08173,298.69302,0.9092718,270.78772,290.53525,1.0,262.79404,288.0518,1.0
23,257.43338,280.6363,0.99283797,260.24637,299.14883,0.93323356,272.52606,294.0136,1.0,265.73773,288.95404,1.0
24,261.7599,283.87372,0.93890595,262.6936,301.46637,0.90703386,274.86206,296.42496,1.0,268.5266,292.78577,1.0
25,264.71378,285.1035,0.8547711,263.5181,303.55222,0.9388584,278.54224,299.01953,1.0,271.06943,294.86728,1.0
26,268.08997,287.3022,0.8910808,264.94592,304.96756,0.9576155,280.15854,301.61774,1.0,273.64957,295.5704,1.0
27,269.71112,288.46323,0.9694847,265.3939,305.94412,0.9635116,281.5375,304.23315,1.0,274.68887,297.60095,1.0
28,269.90387,291.022,1.0,264.47037,307.78125,0.9282942,281.1585,306.7201,1.0,273.58783,300.47293,1.0
29,268.79648,292.98166,1.0,260.37592,310.07614,0.9645875,281.70953,311.46268,0.9703871,270.37717,303.2747,1.0
30,269.04584,297.39932,0.8795686,259.21048,311.7789,0.9409933,276.50772,314.7338,1.0,270.1476,307.6134,1.0
31,268.48788,300.94034,0.84133726,257.89346,313.64948,0.94256836,275.14484,318.7943,1.0,270.3978,311.66962,1.0
32,269.59167,304.18533,0.84100145,257.98578,314.70984,0.95902544,274.1414,320.78586,1.0,269.74033,313.65323,1.0
33,269.82928,305.88608,0.8780378,257.93768,316.21408,0.97344166,273.6543,322.42047,1.0,269.92126,315.3917,1.0
34,270.0244,307.37827,0.88809633,258.12415,317.5039,0.97485656,274.1293,324.1563,1.0,270.4961,316.6188,1.0
35,270.40372,307.65738,0.90900797,258.7197,317.9746,0.9614783,274.898,326.00937,1.0,270.94797,317.5941,1.0
36,270.35696,308.77313,0.8910959,258.09924,318.95117,0.9559897,274.32288,327.88293,1.0,269.82352,319.09744,1.0
37,271.20718,309.7069,0.8910191,257.2077,318.745,0.9442226,272.19138,327.20456,0.99246186,269.05563,319.27734,0.99684423
38,270.4052,310.8545,0.8588378,256.11478,319.16928,0.908268,270.81693,328.65427,0.9596482,267.29654,320.2148,0.947221
39,267.8978,313.9692,0.8010617,253.51222,323.00153,0.9991555,268.076,331.9228,1.0,264.49124,322.67117,0.99915135
40,266.71066,314.46713,0.7444031,252.18225,325.98502,0.9738465,267.01822,334.15442,1.0,263.71075,324.91245,1.0
41,266.55652,315.90677,0.7965723,252.11525,327.06494,1.0,266.94464,336.46262,1.0,263.6954,326.48755,1.0
42,265.30728,316.06793,0.81724,251.31424,327.03232,1.0,265.94577,336.1703,1.0,262.9214,327.03326,1.0
43,264.98392,316.30695,0.79752886,250.18544,326.6569,1.0,265.16617,336.27875,1.0,262.0565,326.92947,1.0
44,264.5032,315.7822,0.79844433,250.07729,325.94748,1.0,264.88007,336.3886,1.0,261.71936,326.66043,1.0
45,263.7849,315.0,0.8140953,249.59502,325.82397,1.0,265.7363,337.5262,1.0,261.5752,326.2791,1.0
46,263.41858,314.16452,0.7996531,249.707,324.96378,1.0,265.59747,336.83627,1.0,261.41046,325.51508,1.0
47,262.4044,315.20694,0.8046741,249.06894,324.1036,1.0,265.2661,336.22647,1.0,260.9166,324.1717,1.0
48,262.8175,312.35425,0.8412754,247.7456,322.40244,0.97838706,265.06427,336.9482,1.0,259.6018,322.26578,1.0
49,262.6196,311.24124,0.8455606,247.08275,322.32315,0.9527937,264.72388,336.22562,1.0,258.68454,320.99597,0.9714521
50,261.2572,311.94623,0.85651886,246.85875,321.74597,0.9524765,265.07632,335.57904,1.0,258.22937,320.61536,0.9621036
51,261.27484,311.98984,0.85420173,247.0769,321.4747,0.9624263,265.30814,335.55246,1.0,258.72015,320.82077,0.9801694
52,262.4071,310.44113,0.85612416,247.30737,321.10904,0.9622085,265.09595,334.82175,1.0,258.79343,320.4613,0.9715847
53,262.48398,311.19138,0.84775597,248.04465,321.74976,0.98750603,265.45493,334.94922,1.0,259.3456,321.18408,1.0
54,262.89975,311.45758,0.83168393,248.20334,321.98956,0.9884619,265.8982,335.34018,1.0,259.53708,321.32892,1.0
55,263.16193,311.85144,0.823489,247.72699,321.9417,0.9712266,265.02908,335.52966,1.0,259.28824,321.6292,0.9930359
56,263.46896,311.85117,0.82055277,247.96303,322.0556,0.9679298,265.35834,335.7121,1.0,259.54562,321.6422,0.98545396
57,263.8674,312.858,0.8112837,248.55022,323.30737,0.9742257,266.06674,337.0141,1.0,260.3079,322.59067,0.9910797
58,263.21603,312.69476,0.80217785,247.589,322.96805,0.95603657,265.05246,336.6024,1.0,259.3138,322.28323,0.9788
59,261.2719,313.55716,0.818352,246.71472,322.57187,0.9604529,264.08923,336.785,1.0,258.3784,322.15985,0.976616
60,261.47498,312.65103,0.8370977,246.23775,321.6672,0.94759864,263.95206,336.53314,1.0,257.85455,321.28177,0.96084064
61,261.6183,312.7184,0.8387663,245.81354,321.65714,0.9535055,263.78406,336.4793,1.0,257.57907,321.19748,0.95787454
62,261.4962,312.48392,0.8418651,246.63756,322.0244,0.94583714,264.21097,336.02554,1.0,258.16333,321.038,0.9544436
63,261.46393,312.26587,0.84258777,246.85884,322.11725,0.94474113,264.43045,335.5733,1.0,258.3313,321.00662,0.95201343
64,261.68967,312.74548,0.8319829,246.84564,322.2736,0.95221585,264.37592,335.76318,1.0,258.46786,321.31796,0.9612005
65,262.94547,311.5121,0.82640004,247.279,322.80112,0.9385837,265.19748,335.8609,1.0,258.8669,321.17606,0.94304204
66,262.96637,312.01218,0.8158571,247.17422,322.89175,0.94507456,265.47693,336.51013,1.0,259.11517,321.59433,0.96259296
67,263.05606,312.30396,0.81227803,247.39848,323.0476,0.95542884,265.91135,337.23004,1.0,259.417,321.94034,0.97870106
68,263.4038,312.3895,0.8141398,247.40276,323.2104,0.9476731,266.54465,337.39044,1.0,259.60986,321.8724,0.96992254
69,263.36615,312.00046,0.8259454,247.18365,323.03967,0.94053334,266.2003,337.2571,1.0,259.28564,321.51752,0.9549771
70,263.3862,311.5517,0.8307129,247.26756,322.75644,0.93541473,266.40085,337.1569,1.0,259.48227,321.19135,0.94474566
71,263.47055,311.2001,0.82709795,247.33739,322.66724,0.92590624,266.5324,336.66006,1.0,259.50656,320.758,0.923938
72,263.2403,311.14313,0.82241476,247.42523,322.30798,0.9076841,265.9389,336.28647,1.0,259.23724,320.68854,0.9171792
73,263.12762,311.5528,0.8140091,247.67728,322.78683,0.9191479,266.1815,336.66003,1.0,259.39322,321.1612,0.92677665
74,263.78586,312.0499,0.8060144,248.05351,323.32877,0.9145363,266.78296,337.50122,1.0,259.9151,321.62036,0.9194778
75,264.2499,312.97687,0.80953705,248.38869,323.81757,0.914077,267.4136,338.95462,1.0,260.5005,322.68707,0.9457138
76,264.299,313.45618,0.80705494,248.59158,324.10764,0.93185174,267.19666,339.44287,1.0,260.77316,323.27362,0.97029966
77,264.02554,313.28458,0.80637515,248.53459,323.8364,0.93702435,267.36188,338.97314,1.0,260.6889,322.94336,0.9903269
78,262.00003,314.35645,0.8119802,247.77237,323.52655,0.97803205,267.4121,340.34937,1.0,260.3604,323.5754,1.0
79,263.51462,312.84732,0.83260083,247.72038,323.09912,0.9834252,267.2771,339.38702,1.0,260.23447,322.80386,1.0
80,263.7191,312.7046,0.8401749,247.9516,323.1996,0.9846048,267.32147,339.033,1.0,260.4674,322.56848,1.0
81,264.19943,311.4499,0.8554958,247.21591,322.15298,0.9188346,267.32605,338.6447,1.0,259.99646,320.89417,0.96626353
82,263.77542,311.20227,0.8343824,247.42848,322.57935,0.9003632,267.57913,337.67502,1.0,259.74478,320.6482,0.9182021
83,263.5254,311.79395,0.82864314,247.78781,322.54022,0.9295104,266.69086,337.79504,1.0,259.93008,321.28464,0.96372634
84,263.23227,312.17233,0.82453,247.31114,322.95715,0.9317574,265.81647,337.6614,1.0,259.22955,321.6786,0.9720227
85,263.63608,312.1743,0.8285745,247.61794,323.10928,0.9305933,266.97824,337.90164,1.0,259.8939,321.82175,0.9595737
86,263.69772,312.36426,0.8268694,247.72668,323.39462,0.94000715,267.04858,338.24066,1.0,260.00745,322.12787,0.9696506
87,263.81967,312.818,0.8211768,247.93413,323.4484,0.95413584,266.8653,338.32004,1.0,260.2384,322.4976,0.99202615
88,263.56723,313.39572,0.80614156,248.06328,324.00467,0.96481276,266.5406,338.36023,1.0,260.36462,323.3373,1.0
89,262.3027,314.34525,0.8119604,248.11711,324.15106,0.97316766,266.48386,338.14774,1.0,260.5292,323.6241,1.0
90,262.3528,314.57928,0.8110525,248.31694,324.17624,0.98142755,266.10513,337.4594,1.0,260.6386,323.71304,1.0
91,262.37436,314.7844,0.80778825,248.28914,324.1826,0.9827695,266.25745,338.21155,1.0,260.5718,323.96292,1.0
92,262.6857,314.8324,0.8106348,247.71182,324.09302,0.96789616,266.24014,339.05945,1.0,260.2071,324.05023,1.0
93,262.5514,314.4401,0.8048934,247.38905,323.72314,0.9517815,265.4841,338.37,1.0,259.72736,323.3867,1.0
94,261.9294,311.884,0.8200428,247.41246,322.74896,0.92668635,265.6809,335.35013,0.993053,259.22223,320.69608,0.92994946
95,260.7049,308.64975,0.89065427,246.80315,320.98425,0.89787066,268.25204,332.26675,0.96052885,258.87015,319.1794,0.8803276
96,260.5066,307.23618,0.9138895,246.95361,321.14758,0.88561213,271.28882,330.6049,0.878013,259.1966,318.5692,0.9002468
97,259.27307,306.1618,0.93517286,246.48691,319.16074,0.8724458,271.8745,329.08063,0.87247795,258.43512,317.3737,0.93420964
98,260.0059,303.07248,0.9801344,246.39345,318.3687,0.8638788,271.86945,327.9395,0.89005023,258.3675,315.9758,0.9581002
99,259.13776,303.24536,0.9808918,245.36732,319.15448,0.8430041,271.08563,329.61533,0.8903982,257.65482,316.6059,0.96261823
100,258.5898,303.38354,0.9645366,244.03427,318.7166,0.8693172,270.0121,331.36166,0.9060975,256.66107,316.80777,0.94374985
101,258.43582,305.75412,0.9625269,243.78781,317.80728,0.8932124,265.6604,334.34668,0.98198664,256.85938,317.308,0.9322247
102,258.93338,307.49664,0.9719833,243.54636,318.6264,0.9210157,264.7244,334.5235,1.0,256.30618,318.12686,0.9159245
103,259.22858,308.01813,0.9480491,243.38573,317.8937,0.90089303,263.0697,332.67212,1.0,255.61754,317.3701,0.8836189
104,258.77368,310.32687,0.94736373,242.11037,318.26047,0.9376529,261.36084,334.34406,1.0,254.19563,318.20428,0.91768855
105,260.07254,313.12802,0.8923601,241.61012,318.96118,0.944555,257.9555,334.24576,0.9885359,253.43655,319.78214,0.9236024
106,259.81494,314.57144,0.88769615,242.43327,320.14914,0.9439654,258.85703,334.5948,0.99702126,254.28163,321.7748,0.99185795
107,259.76874,315.5317,0.8865587,244.79843,321.99118,0.9905955,261.00406,334.6017,1.0,256.21753,323.66336,1.0
108,261.79745,314.90646,0.81079996,248.68936,322.8556,1.0,263.72668,333.33865,1.0,259.82068,323.15918,1.0
109,264.9248,313.2311,0.8526434,251.48744,323.772,1.0,266.35437,331.8645,1.0,262.91388,322.87573,1.0
110,266.1443,311.49985,0.8993955,252.93417,321.96503,0.97728366,267.25974,328.0873,1.0,264.313,320.71375,0.9768898
111,266.94052,309.95312,0.91034293,252.97758,321.1768,0.90432596,267.78897,326.9372,0.9726231,265.07153,318.90768,0.89349455
112,267.16504,308.2139,0.88491386,255.04784,320.85574,0.88538367,268.55734,324.78494,0.96425927,265.9171,316.74045,0.86901087
113,266.9812,306.8291,0.9150592,254.42134,318.16602,0.9057272,269.57242,323.9246,1.0,266.62054,315.93472,0.96306664
114,266.78354,305.9235,0.91787326,254.27966,318.0854,0.90092885,270.02032,323.48907,1.0,266.85483,315.34305,0.97380227
115,267.82977,304.28787,0.8874406,256.97675,317.6961,0.9414899,272.37183,320.48425,0.9919415,269.11237,314.36865,1.0
116,268.2159,301.11172,0.89678776,259.53067,316.9746,0.96924865,278.19678,317.83603,0.9920361,270.70932,312.20132,1.0
117,269.596,295.77124,1.0,262.73267,314.8677,0.926786,284.89606,312.80927,1.0,273.6961,306.1971,1.0
118,271.88538,292.62054,1.0,264.83972,313.90314,0.9048184,287.55286,309.69708,1.0,275.67334,303.99026,1.0
119,275.10483,292.058,1.0,269.88028,313.30063,0.907262,293.38983,307.75006,1.0,279.5991,303.2389,1.0
120,279.4681,291.3663,1.0,275.1658,312.99496,0.96457434,300.10385,305.44815,1.0,283.85458,303.14346,1.0
121,281.9462,291.31033,1.0,278.7643,311.85083,0.9297916,301.93008,304.58395,1.0,286.50317,302.91284,1.0
122,286.56924,291.21838,1.0,283.00488,312.7166,0.9327712,306.8906,304.97913,1.0,291.50137,302.54813,1.0
123,289.28073,292.26614,1.0,286.532,313.1201,0.9137817,311.05908,306.34018,1.0,295.0487,303.01288,0.9837069
124,293.18115,292.1773,1.0,291.98862,312.6649,0.9691286,315.43506,304.37268,1.0,299.0106,303.02542,1.0
125,296.9801,291.59424,1.0,295.09763,312.44324,0.88534606,318.86856,303.2667,1.0,302.67523,303.03366,0.9714075
126,300.17438,289.18155,1.0,297.8792,312.11264,0.8783825,322.3755,302.9541,1.0,305.18542,301.40674,1.0
127,303.98074,287.91025,1.0,300.95078,310.49197,0.885737,325.90668,301.72015,0.9980741,309.99612,299.5579,0.99569786
128,307.5356,288.40677,1.0,305.9046,309.543,1.0,327.90167,300.68082,0.93089426,313.84653,299.5914,1.0
129,310.91614,288.78607,0.99368316,309.53625,309.5479,0.96178657,331.09518,302.17673,0.9621329,316.2656,299.4539,1.0
130,313.48303,288.77646,1.0,312.5376,309.59937,0.90747607,332.22287,304.58536,1.0,319.89264,299.40475,1.0
131,318.2371,290.76352,1.0,317.46765,309.9361,0.9503499,334.82184,306.12555,1.0,324.65997,300.9093,1.0
132,319.72382,291.48273,1.0,319.2739,311.65115,0.9063974,337.39087,304.30417,1.0,327.85092,301.9384,1.0
133,322.1781,291.2305,1.0,322.2545,312.04965,0.9353636,341.27792,303.41315,0.9946378,329.8724,301.82523,1.0
134,324.07684,290.80582,1.0,324.26254,312.1313,0.9419535,344.41617,303.1854,0.9475305,331.77322,301.5397,1.0
135,326.8029,290.8517,1.0,327.9373,312.09024,0.8782965,347.83752,303.2796,0.98770964,334.31586,300.91867,1.0
136,330.80087,289.6105,1.0,332.05588,310.76517,0.87891144,352.06784,302.28772,0.9474513,337.7878,299.9207,1.0
137,333.66724,288.08234,1.0,335.5162,309.47467,0.9700108,355.93506,299.14548,0.8929723,341.5248,298.76477,0.98064196
138,336.29205,287.76364,0.95306236,340.16516,308.1506,1.0,358.90378,298.1986,0.89847714,344.27368,297.00122,1.0
139,340.44452,287.80917,0.9194111,343.2245,308.86404,0.93047774,364.1058,295.87173,0.98451924,348.17117,297.56927,1.0
140,344.7855,288.0545,0.9506803,346.55624,308.84772,0.92256427,368.07544,296.89365,0.939209,351.67856,297.3102,0.9288436
141,350.99805,287.9412,0.95494217,352.2514,308.21298,1.0,373.91864,297.76526,0.8639658,358.2311,297.31024,0.98349285
142,358.66507,288.1377,0.91443455,360.01862,309.30374,0.9177218,381.17038,297.6747,0.9773722,365.18088,297.80664,1.0
143,365.6067,286.96063,1.0,366.513,308.1357,0.9754565,387.01935,298.13968,0.86340564,372.73956,297.9724,1.0
144,371.70578,287.53055,1.0,372.25912,309.54425,0.991706,394.11304,300.5585,0.9116996,378.24963,298.66302,1.0
145,380.81503,287.33664,1.0,377.53732,309.8874,0.87701267,400.67706,301.8764,0.94694686,385.48712,299.67728,1.0
146,388.195,288.56915,1.0,384.20428,310.49234,0.95533216,409.17468,303.71417,0.9157244,393.14105,301.08246,1.0
147,393.0946,289.82483,1.0,388.9738,311.30508,0.98049086,414.2447,304.90784,0.99311286,397.15897,302.19586,1.0
148,399.8299,291.62332,1.0,393.04465,313.6781,0.8454079,420.0527,310.11194,1.0,402.83893,304.2885,0.99446714
149,405.86017,295.912,0.9622168,398.29434,318.15308,0.9066998,425.11853,316.3898,0.9592789,409.01788,309.22702,1.0
150,412.43735,300.0005,0.9660886,404.8255,320.19943,1.0,431.38556,318.14276,0.91529673,414.92477,312.66772,1.0
151,416.3836,301.8936,0.9729554,408.85425,322.1668,0.94964385,432.7226,319.35965,1.0,420.72815,312.65726,1.0
152,420.94678,303.98297,1.0,412.9107,321.63718,0.9253814,437.0099,321.7262,1.0,423.49957,315.42798,1.0
153,423.24152,304.97894,0.9762878,413.93982,322.5609,0.910182,437.5353,322.22473,0.98202246,425.2143,316.23822,1.0
154,424.46783,304.71307,0.9872317,416.9473,322.46198,0.9777131,435.00333,321.0197,1.0,428.21725,315.72073,1.0
155,424.61176,304.3222,0.93622524,418.53677,321.2021,0.9683625,433.38727,320.61783,1.0,428.95087,314.75345,1.0
156,425.59442,302.94125,0.89468884,419.8604,319.61066,0.9771674,434.4629,319.2725,1.0,429.56967,313.2902,1.0
157,427.65842,302.35318,0.839683,420.99106,318.4761,0.94758666,435.0674,318.0797,1.0,430.76248,313.04446,1.0
158,426.46756,301.83902,0.8410159,419.5398,318.46814,0.9155951,433.14795,317.78204,1.0,429.83817,312.87378,1.0
159,425.12466,303.77133,0.8462676,416.80637,320.7788,0.862992,433.4323,320.22787,0.96157086,428.4195,313.57245,0.98251706
160,423.89542,305.03943,0.8167332,415.52475,320.82446,0.798601,430.9019,320.46234,0.89899075,426.2526,313.77386,0.8880987
161,422.41428,308.1699,0.81516635,412.45145,321.68024,0.81257427,426.06027,323.70993,0.92692196,422.8997,316.37067,0.84073
162,422.03134,308.08185,0.87570816,413.72687,321.65982,0.84550357,426.09967,323.3114,1.0,424.2189,316.5941,0.9223011
163,422.77484,308.9036,0.9097863,414.9701,322.16156,0.8929344,427.74847,324.05917,1.0,424.93604,317.4776,1.0
164,422.54858,311.03052,0.9191226,414.44592,324.13077,0.9849096,428.31076,326.4921,1.0,424.8059,319.8462,1.0
165,421.26288,311.8178,0.9234787,412.0219,325.86328,1.0,426.92944,328.64636,1.0,423.26163,321.00565,1.0
166,420.50156,312.46964,0.8877378,410.34842,326.49844,0.9932038,425.39612,328.9466,1.0,422.332,321.42615,1.0
167,418.64606,311.26785,0.8635326,408.41714,326.92935,0.9090518,424.14902,328.7336,0.9589224,420.7502,321.32294,1.0
168,418.099,311.5269,0.90886724,409.8923,326.30746,1.0,424.38803,328.40393,1.0,421.55154,321.4404,1.0
169,418.6322,311.1587,0.93724483,410.70752,326.6175,1.0,425.94952,328.30508,1.0,422.19012,321.48834,1.0
170,417.81012,311.15512,0.93139654,409.80493,325.94608,1.0,424.91083,328.42056,1.0,421.27594,321.21527,1.0
171,416.65906,310.40436,0.87292755,407.42548,325.67847,0.92923045,421.8135,327.50067,1.0,418.7902,320.31967,1.0
172,416.92804,311.9652,0.7986054,404.88818,325.09268,0.9016271,419.6731,326.42282,0.91245145,416.69647,319.98297,0.90665436
173,415.98077,311.19073,0.80434334,402.3276,325.631,0.9007204,417.7929,328.25632,0.83048797,415.25595,321.35843,0.8877978
174,416.29025,313.54767,0.6776607,401.51685,327.3765,0.7615016,415.67023,330.31342,0.601247,414.2842,322.00787,0.7376435
175,415.94543,316.5772,0.63603586,400.47952,328.57272,0.6697706,413.3051,331.19498,0.5940633,412.03525,323.49362,0.67241025
176,416.62622,318.03732,0.5771764,400.225,327.52884,0.599454,413.05457,331.39346,0.53745365,411.89374,324.13843,0.57920283
177,417.06778,321.0241,0.46892458,400.41733,326.77594,0.505237,412.7145,331.9222,0.35310006,411.0441,325.447,0.43494952
178,415.25458,320.26385,0.5203292,398.40784,327.50714,0.63616234,411.2603,331.95023,0.45128608,409.48264,326.0269,0.54174304
179,413.07852,319.49905,0.52123785,398.0967,327.36676,0.65761435,410.5456,332.00638,0.47514525,408.58374,326.6367,0.56888777
180,412.12576,320.49512,0.60450876,396.82513,327.19025,0.7215979,409.54733,332.9459,0.5799765,406.66916,327.49933,0.65535253
181,410.02768,323.5019,0.48501152,397.1408,326.4643,0.57367086,406.8785,331.32645,0.40706918,403.61865,328.3124,0.4548965
182,409.2593,322.54276,0.32056656,396.82935,325.12985,0.45635968,404.02054,328.84033,0.2050411,401.7702,325.94504,0.2871677
183,408.4209,325.0418,0.6293572,394.81302,327.30426,0.68106717,403.67035,332.34018,0.56248146,401.24454,329.44888,0.6284446
184,409.1611,326.00552,0.7739447,392.9123,328.8884,0.81043464,404.876,335.9491,0.86036366,402.40045,331.69128,0.8463737
185,408.96942,326.68277,0.8622508,392.0623,328.06238,0.8955628,403.60953,338.87335,1.0,402.23874,332.31836,0.94307214
186,408.87662,327.81134,0.8721417,391.6109,328.6749,0.8991285,402.87643,341.13052,1.0,401.536,332.88022,0.9355716
187,408.0302,329.32553,0.83865666,390.44,329.5714,0.9047348,400.6243,342.6006,1.0,399.57104,334.72684,0.9183722
188,407.65033,329.3596,0.84605837,389.77173,330.4998,0.9108138,401.19388,344.8665,1.0,399.6159,335.54486,0.94726944
189,408.20276,329.32492,0.8711149,388.71313,330.74835,0.9596478,400.5343,345.9931,1.0,399.24716,336.13718,0.9646027
190,407.22784,330.164,0.8296941,388.96686,330.7031,0.9128217,399.6655,343.66257,1.0,398.4555,336.1267,0.9347792
191,406.39502,331.00955,0.79262656,387.73746,330.44183,0.91465396,397.70837,341.57538,0.9760632,397.4253,335.72653,0.9245725
192,404.35013,331.08154,0.7790765,386.12115,329.23227,0.90526533,396.27924,341.30673,0.9882251,395.467,335.22354,0.9293294
193,402.17102,331.7715,0.6988152,385.70032,327.96417,0.8527368,393.01007,340.54593,0.9072032,393.14288,335.7803,0.88360983
194,398.38922,328.47824,0.6226099,390.48502,327.7861,0.8141749,393.07965,339.41345,0.8646068,392.09265,334.99255,0.8935969
195,397.90656,328.40045,0.6358341,390.83807,327.66037,0.8294124,392.33688,339.83228,0.88698965,391.652,335.15106,0.9217916
196,398.1151,328.341,0.63778096,390.62952,327.6613,0.83001435,392.54062,340.23715,0.8798523,391.95306,335.30286,0.92360216
197,401.19904,331.48016,0.6447723,389.83353,328.0386,0.832802,393.37863,341.1005,0.8823063,392.79297,336.016,0.8990011
198,400.62457,331.46582,0.6547889,386.66656,327.96692,0.831086,392.01685,341.51096,0.921687,391.15533,335.80087,0.9260527
199,393.2881,329.118,0.6851506,385.20465,327.75745,0.8387408,390.05612,342.40656,0.9798107,389.88763,336.22952,1.0
200,392.55643,330.00198,0.7010745,385.75146,328.6433,0.85412556,389.97327,342.8061,0.99635327,389.63678,336.94843,1.0
201,397.84036,332.70013,0.7668393,382.8456,327.69672,0.85561943,387.70398,341.83414,1.0,387.56546,335.95273,1.0
202,396.91702,333.23065,0.7758531,382.75702,327.26898,0.86386484,385.81842,341.03174,1.0,386.0486,335.46692,1.0
203,395.69232,334.23425,0.8054928,381.96225,327.93964,0.8613258,383.69196,342.09442,1.0,384.5825,336.6019,1.0
204,394.8378,333.9283,0.8077887,380.73062,328.3245,0.85598767,384.0248,343.2407,1.0,384.1088,336.9387,1.0
205,394.94727,333.60178,0.8260137,379.99927,328.20767,0.8384682,383.74405,344.34204,1.0,384.19955,337.31763,1.0
206,395.29565,333.7099,0.85802066,376.5816,328.7428,0.8565679,382.98184,345.7689,1.0,383.74,337.7517,1.0
207,395.9983,333.63696,0.86021537,377.1632,328.83722,0.87999475,383.33325,346.06284,0.9916245,385.21887,337.7259,1.0
