scorer,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150
17,806.0117,904.8008,0.9477539,800.4961,881.584,1.0,782.35547,897.4453,0.9199219,796.624,895.1914,1.0
18,805.8379,904.97266,0.9165039,800.33594,881.9258,1.0,782.51953,897.47266,0.90478516,796.4785,895.2383,0.9873047
19,806.1621,905.1211,0.9350586,800.1113,882.1836,1.0,782.53906,898.3906,0.9042969,795.75696,895.8828,1.0
20,805.5654,904.71875,0.9238281,799.8242,882.0576,1.0,782.6094,898.1133,0.89941406,795.9198,895.2051,0.9970703
21,805.49023,905.09766,0.921875,800.11523,881.74805,1.0,782.0039,897.65625,0.9013672,796.1931,895.2949,0.9970703
22,805.3584,904.5742,0.92333984,800.2383,881.7656,1.0,782.7344,897.0078,0.90966797,795.8429,894.8965,1.0
23,805.33594,904.53125,0.9223633,800.21484,881.77734,1.0,782.7031,897.20703,0.90283203,795.8451,894.8633,1.0
24,805.3506,904.03125,0.9057617,800.2383,881.5957,1.0,782.54297,896.7031,0.90625,795.72363,894.64453,1.0
25,805.39746,903.9199,0.90527344,800.25,881.61523,1.0,782.72266,896.96484,0.90185547,795.8385,894.5781,1.0
26,805.3545,903.93555,0.90966797,800.3457,881.59375,1.0,782.65234,896.7656,0.90283203,795.9556,894.6387,1.0
27,805.2881,904.35547,0.9086914,800.29297,881.58594,1.0,782.09375,896.4297,0.89746094,796.1605,894.81445,0.9941406
28,805.4453,903.4336,0.9086914,800.4746,881.12695,1.0,782.5547,895.9492,0.9116211,796.18066,894.1953,1.0
29,805.65234,904.02734,0.92089844,800.72266,881.06445,1.0,782.1836,895.91406,0.9135742,796.7544,894.54297,0.98583984
30,805.2705,904.34766,0.9350586,800.3535,881.4531,1.0,781.84766,896.3281,0.9145508,796.20874,894.85156,0.99609375
31,805.3203,904.41016,0.92578125,800.375,881.4512,1.0,781.8828,896.70703,0.9116211,796.35913,894.87305,0.99658203
32,805.1699,904.2031,0.93603516,800.1465,881.47656,1.0,781.8633,896.4453,0.9169922,796.0735,894.8457,1.0
33,805.2461,904.33594,0.9350586,800.28516,881.46484,1.0,781.8047,896.33984,0.9145508,796.3003,894.8594,0.99560547
34,805.4248,903.8711,0.9370117,800.3281,881.4512,1.0,782.29297,896.4219,0.9135742,796.0415,894.5664,1.0
35,805.3662,904.28125,0.9472656,800.2676,881.5039,1.0,781.89844,896.4336,0.92041016,796.28296,894.9199,1.0
36,805.4824,904.4414,0.92626953,800.6035,881.28516,1.0,781.8008,896.6328,0.91845703,796.5957,894.80664,0.99316406
37,805.41797,904.41016,0.9248047,800.61914,881.30273,1.0,781.8203,896.5039,0.91845703,796.58105,894.77344,0.9921875
38,805.6094,904.125,0.9194336,800.584,881.19336,1.0,782.02344,896.28516,0.9194336,796.95703,894.69727,0.9741211
39,805.25977,904.3242,0.9291992,800.2461,881.16016,1.0,780.90234,896.16797,0.90771484,796.4629,894.8281,0.98339844
40,805.2217,904.4297,0.92871094,800.09375,881.4238,1.0,781.0625,896.4883,0.90283203,796.3137,894.90625,0.98339844
41,805.6455,904.5508,0.9145508,800.44727,881.5293,1.0,781.35547,896.60547,0.89990234,796.9907,895.03906,0.9658203
42,805.1992,904.03125,0.90283203,800.3828,881.16016,1.0,781.23047,895.4121,0.89697266,796.605,894.56836,0.9667969
43,805.1914,903.7363,0.921875,800.56055,880.8887,1.0,780.95703,894.8613,0.9042969,796.5029,894.41406,0.9814453
44,805.26074,904.28125,0.93603516,800.5469,880.9375,1.0,780.5508,895.4238,0.90478516,796.73486,894.7676,0.98291016
45,805.2217,904.6133,0.92089844,800.63477,881.04297,1.0,780.41406,895.6113,0.8989258,796.9795,894.8535,0.9716797
46,805.8594,905.0469,0.9111328,800.6875,880.97656,1.0,780.3789,896.8203,0.8828125,797.9697,895.0508,0.94677734
47,806.20703,905.0117,0.91259766,800.5371,881.04297,1.0,779.85425,896.8965,0.89501953,798.27734,895.25977,0.9194336
48,806.8613,905.6328,0.8569336,800.9492,881.541,1.0,780.04236,897.39844,0.87060547,798.459,895.5,0.8876953
49,806.5156,906.41406,0.8671875,799.34766,882.333,0.9448242,778.2373,898.9287,0.9472656,797.77734,896.2715,0.8798828
50,804.74805,906.1406,0.9301758,798.86523,882.3662,0.9741211,776.4082,901.291,1.0,797.1377,896.3926,0.93115234
51,804.1521,905.93945,0.91748047,797.2295,882.8789,0.953125,776.1504,902.48047,1.0,796.5171,896.3281,0.91503906
52,803.6311,906.2998,0.92822266,796.76855,883.3213,0.9448242,775.5625,902.1758,0.99853516,795.8857,896.65234,0.91552734
53,803.07764,906.3262,0.92529297,797.1533,883.083,0.97021484,775.1797,901.1328,0.99365234,796.46265,896.95703,0.90771484
54,802.44824,906.3584,0.92041016,796.2803,883.9861,0.9394531,775.38086,902.1875,0.9946289,794.5625,896.5781,0.88134766
55,802.57324,906.4414,0.92285156,796.146,883.9853,0.93066406,775.38477,901.9404,0.9941406,794.7412,896.7285,0.88623047
56,802.9385,906.27637,0.9013672,796.8423,883.51733,0.9536133,775.3965,900.9658,0.9770508,795.9541,896.8789,0.8964844
57,802.77246,906.2959,0.92626953,796.27686,883.3496,0.95947266,775.00977,900.35864,0.9926758,794.7031,896.625,0.9111328
58,802.2666,906.1992,0.91796875,796.89355,882.6787,1.0,774.40625,898.41504,0.9790039,795.09375,896.1504,0.9091797
59,803.959,905.6758,0.91845703,797.1006,882.4043,0.98046875,774.63477,898.1992,0.9663086,795.91534,896.78516,0.9423828
60,804.0078,906.7793,0.91796875,797.76855,882.06055,0.99560547,774.1035,898.5537,1.0,795.7788,895.9336,0.9135742
61,803.3008,906.751,0.9321289,797.2197,882.2676,1.0,773.6953,898.28613,1.0,794.95996,895.90625,0.92626953
62,802.83203,906.3457,0.90527344,796.8286,882.3135,1.0,773.7656,897.7871,1.0,795.1411,896.6797,0.90966797
63,802.2344,906.34375,0.8979492,797.5342,882.21875,0.9863281,774.2617,897.2129,0.9658203,796.0074,896.5742,0.90527344
64,802.6426,906.33887,0.8852539,797.93555,882.22754,0.97216797,774.68555,897.2637,0.94384766,796.32227,896.46484,0.890625
65,803.5879,906.91895,0.9033203,798.5371,882.59766,0.9511719,775.166,898.2998,0.9350586,796.7876,896.6758,0.8574219
66,803.2471,906.79004,0.88623047,799.1211,882.4795,0.9536133,774.8633,897.166,0.9213867,796.35645,896.3633,0.87158203
67,802.55273,906.21387,0.90234375,798.6133,882.63184,0.98046875,775.26953,897.1211,0.93847656,795.4292,895.97656,0.91552734
68,803.22217,905.66016,0.89501953,798.84375,882.37695,0.99853516,776.46484,895.65234,0.90283203,794.792,895.93164,0.94140625
69,803.10547,904.6367,0.90966797,799.2285,881.5918,0.984375,775.9531,894.4414,0.90234375,795.396,895.15625,0.94433594
70,803.1797,903.0918,0.90771484,799.1289,879.28125,0.92626953,776.21094,893.7168,0.86621094,796.0643,893.0498,0.93408203
71,803.7643,902.4707,0.890625,800.49805,879.78906,0.97021484,777.53125,890.8965,0.86035156,798.0996,891.4199,0.88671875
72,803.1758,902.1758,0.8408203,801.24023,879.2422,0.91015625,778.52637,889.5742,0.8798828,798.9844,889.8711,0.7895508
73,804.2971,901.19336,0.8691406,802.4199,878.5039,0.95947266,780.9287,887.71484,0.9316406,799.3086,889.7578,0.8144531
74,805.5752,900.9634,0.8256836,804.50684,877.8164,0.9511719,783.25586,887.4004,0.9038086,800.6836,889.38477,0.83496094
75,806.66016,902.3887,0.7709961,806.49805,879.041,0.8442383,784.8672,886.9082,0.85791016,802.7012,890.4795,0.79833984
76,807.7578,902.4863,0.79785156,806.1211,877.6797,0.875,784.11914,887.9004,0.8310547,803.0703,890.63574,0.86279297
77,808.125,902.2031,0.89697266,806.8086,877.7959,0.9609375,782.9492,888.1289,0.91796875,803.4863,890.9326,0.9482422
78,808.1719,902.3008,0.9169922,807.2051,877.7373,0.98535156,783.1211,888.6797,0.93603516,803.5735,891.04834,0.9667969
79,808.34766,902.81836,0.88671875,806.7207,878.25195,0.95996094,782.4961,886.89453,0.9038086,803.91223,891.6045,0.9375
80,808.1582,903.71484,0.85058594,806.9258,877.1953,0.92626953,783.28906,888.83594,0.9111328,805.4551,892.1372,0.92089844
81,808.70703,903.7578,0.9116211,807.64844,877.0039,0.9453125,784.2578,888.14844,0.9428711,805.9424,891.94135,0.95751953
82,809.53906,903.4863,0.93408203,807.9297,876.96094,0.95410156,785.334,888.1953,0.9555664,806.1289,892.0175,0.97216797
83,810.3135,902.8887,0.91064453,808.04297,877.3633,0.99121094,787.71826,888.5508,0.97314453,805.70605,892.2522,0.97998047
84,808.84766,901.5713,0.9433594,807.3164,877.2578,1.0,788.9009,888.8789,0.9614258,803.4702,891.5554,1.0
85,807.08594,900.2866,0.94384766,807.88477,877.1826,1.0,789.3574,887.3086,0.9902344,802.2422,890.1299,1.0
86,807.8789,898.917,0.96191406,807.0117,877.25586,1.0,789.2168,887.3262,0.9926758,800.83594,889.78906,1.0
87,806.9258,898.5879,0.9550781,806.85156,876.84766,1.0,788.9883,886.209,1.0,799.91797,889.18945,0.9682617
88,805.8623,898.6904,0.9399414,805.97266,876.95166,1.0,788.312,885.1494,1.0,798.27734,888.64453,0.94970703
89,805.14355,898.70703,0.93408203,803.99634,877.05566,1.0,787.5166,885.7539,1.0,796.99365,888.7969,0.98095703
90,804.5864,898.77344,0.95751953,804.45996,877.1416,1.0,787.6926,884.95264,1.0,797.4551,888.83594,0.99853516
91,805.1533,898.5537,0.9975586,805.8164,877.27734,1.0,786.58887,883.229,1.0,798.75586,888.78906,0.9770508
92,805.5469,898.83594,1.0,807.49414,876.69385,0.98828125,784.66797,881.10547,1.0,800.9668,888.7539,0.93408203
93,805.8506,899.20215,1.0,806.86914,876.9087,1.0,784.40625,882.6494,1.0,801.00977,888.8789,0.9321289
94,806.5996,899.87024,1.0,806.27734,876.6245,0.9394531,785.1504,882.5459,1.0,802.6123,889.1504,0.9121094
95,805.87305,899.43945,0.9975586,807.56836,876.8247,0.9448242,784.6992,882.2119,1.0,801.9668,888.7324,0.89208984
96,807.31836,898.9873,0.8745117,808.7637,875.79333,0.8725586,785.94336,880.27734,0.9404297,804.1913,887.7422,0.82421875
97,807.02344,898.60254,0.87646484,808.0371,875.3638,0.9121094,785.8594,880.1387,0.94970703,802.89453,887.7324,0.8408203
98,806.2539,900.49316,0.90283203,808.4219,876.8965,0.90771484,786.7285,882.30664,0.9746094,804.5547,888.97266,0.84814453
99,806.8281,901.13184,0.93066406,809.4785,876.3164,0.90625,787.5786,883.1968,0.97998047,805.4365,889.81836,0.8701172
100,807.2539,900.6294,0.9345703,809.6211,876.7881,0.90185547,788.8198,882.46094,0.9580078,805.9375,889.3047,0.8613281
101,807.6719,900.6919,0.9375,810.4834,876.7539,0.8930664,788.959,882.2158,0.94140625,806.49023,889.18555,0.8486328
102,806.9375,900.62256,0.94970703,809.12695,876.7261,0.92578125,788.3696,882.3047,0.99121094,805.4502,889.3535,0.875
103,806.25,899.2124,0.97216797,808.65625,875.5188,0.9873047,787.8867,881.2637,1.0,803.53394,887.91797,0.95654297
104,807.49414,898.6338,0.9633789,808.2578,875.62915,0.99658203,788.02673,881.68164,1.0,802.94727,888.0078,0.9614258
105,806.80664,898.5703,0.9760742,807.6719,875.8987,1.0,787.38135,881.47266,1.0,802.13574,888.1172,0.9711914
106,805.4502,898.416,0.9711914,807.71094,876.4321,1.0,786.79004,880.8496,0.9975586,800.7793,888.0156,0.92822266
107,803.7765,898.12695,0.97021484,806.0371,876.24194,1.0,785.5762,880.63086,0.953125,799.02734,887.3535,0.9448242
108,802.7793,898.51953,0.93310547,805.6211,875.563,0.9951172,783.6758,876.646,0.98291016,800.27734,886.10156,0.90478516
109,801.84375,897.9551,0.9135742,806.4336,874.5713,0.99121094,781.84863,874.8096,1.0,800.11523,886.4336,0.9013672
110,801.6699,896.9961,0.86816406,807.02344,873.4043,0.9838867,782.08594,873.77734,0.96484375,801.12305,885.3262,0.88720703
111,802.45215,897.93555,0.89501953,807.39844,874.20605,0.9980469,782.3164,874.2637,0.95751953,801.6699,886.13086,0.91503906
112,803.5303,897.11914,0.8569336,808.0117,873.28125,0.97509766,782.40234,873.93945,0.9453125,802.34863,885.708,0.9213867
113,804.3445,897.39844,0.8847656,808.6133,872.81055,0.9814453,782.8086,874.5635,0.9589844,803.16797,885.5254,0.92041016
114,804.20483,897.4043,0.8979492,809.4824,873.1172,0.97998047,783.3418,873.6406,0.94970703,803.4888,885.36914,0.93408203
115,804.36816,897.1836,0.8725586,809.21094,873.8047,0.9433594,784.15625,873.86523,0.90771484,803.4697,885.4951,0.8676758
116,804.8911,896.20703,0.8808594,810.5469,872.75,0.9560547,785.16406,873.1328,0.88916016,804.6387,884.521,0.9243164
117,805.6875,896.4199,0.85009766,812.23755,872.1543,0.90527344,785.6621,873.96875,0.8720703,805.7295,883.8927,0.8540039
118,805.9512,897.16797,0.8515625,810.8457,872.75195,0.91308594,785.7949,874.33594,0.84814453,805.75,884.749,0.83740234
119,804.45337,894.4961,0.8510742,812.47144,871.5039,0.96191406,786.41895,872.8301,0.90722656,804.84814,883.0386,0.9794922
120,803.5237,893.6328,0.8378906,812.1211,870.8633,0.9658203,786.60156,873.0703,0.8989258,804.29004,882.33887,1.0
121,804.0596,894.50586,0.80859375,811.43945,871.7754,0.93408203,786.1299,871.8594,0.8769531,804.2883,881.61523,0.95458984
122,804.35156,894.64844,0.8208008,811.3213,871.83594,0.9345703,785.959,872.09375,0.8828125,804.3701,881.8418,0.95751953
123,804.0408,894.1953,0.8178711,811.5222,870.4414,0.94433594,786.36914,872.4746,0.89404297,803.9248,881.94336,0.9707031
124,803.1006,893.50586,0.82373047,810.85254,870.7539,0.9433594,786.9385,872.8535,0.9199219,802.9365,881.70703,0.9711914
125,801.8281,893.1709,0.8354492,810.45215,871.26953,0.9321289,788.61914,873.60547,0.9501953,801.61523,881.5996,0.97314453
126,800.9082,892.90234,0.8276367,808.6387,871.8242,0.9404297,787.8345,873.6367,0.96435547,799.8574,881.6074,0.96777344
127,800.18945,893.96484,0.8300781,807.11914,873.20703,0.9951172,785.6543,876.521,1.0,797.8125,883.41846,1.0
128,800.16797,895.9297,0.8754883,803.7446,875.5171,1.0,786.0449,881.1914,0.95458984,795.1665,885.7422,1.0
129,801.1387,897.61914,0.8720703,801.1953,876.49854,1.0,785.084,884.74414,0.8774414,793.9551,886.7422,1.0
130,801.1504,898.68066,0.9042969,799.64844,876.5029,0.9667969,784.5117,885.63477,0.89746094,793.6797,888.1953,1.0
131,801.3633,900.3511,0.90771484,799.16016,877.1582,0.9248047,783.7793,887.2012,0.87353516,793.1543,889.6797,0.9926758
132,801.3633,900.478,0.91503906,799.5039,877.417,0.9741211,783.12695,887.3867,0.8828125,793.8242,889.9824,1.0
133,801.2676,900.6206,0.9057617,800.11523,877.6553,0.99072266,783.62695,886.66016,0.8852539,794.2295,889.76953,1.0
134,801.6465,900.61426,0.9038086,801.2949,877.5762,1.0,782.7637,885.41113,0.9296875,795.5547,889.05664,0.9736328
135,802.76074,900.2167,0.91308594,802.5547,877.4072,1.0,783.9453,884.9502,0.92285156,796.6553,888.57227,0.953125
136,802.86035,900.1555,0.92578125,802.8418,877.6543,1.0,783.1719,885.73047,0.92089844,796.67773,888.6836,0.95410156
137,803.06934,900.5244,0.9482422,802.4209,877.9512,1.0,783.0449,885.9336,0.9453125,796.8418,889.4414,0.96435547
138,803.0259,900.65576,0.93847656,801.86914,877.79785,1.0,784.5625,886.6992,0.8798828,795.98364,889.84375,0.97753906
139,805.0879,900.78906,0.93603516,801.81836,878.11523,1.0,784.01953,889.18555,0.9003906,795.9865,891.0,0.9736328
140,806.4004,901.0166,0.9428711,802.5156,878.46484,1.0,785.2324,889.65234,0.92578125,796.7251,891.42285,0.97509766
141,805.75977,901.66895,0.95214844,802.4199,879.0293,1.0,784.0762,889.1328,0.9296875,796.603,891.7793,0.97021484
142,805.1113,901.96387,0.9824219,802.68066,878.6133,0.98535156,782.375,889.0664,0.9042969,796.178,891.9029,0.95703125
143,805.5283,901.9746,0.9926758,802.99414,878.41016,0.9970703,782.4219,889.1387,0.9121094,796.5088,891.9228,0.9628906
144,806.21094,901.5293,0.9628906,802.2373,878.9863,0.9916992,784.06055,889.39844,0.94140625,796.5171,891.6538,0.9506836
145,806.87305,901.167,0.9243164,802.40137,878.9414,0.9736328,786.2617,890.2754,0.9272461,796.7827,891.5325,0.94873047
146,805.61914,900.8301,0.9160156,802.3965,880.0293,0.95458984,786.50195,891.61426,0.9633789,795.4629,891.96375,0.9819336
147,805.0537,901.05176,0.9277344,801.4297,880.1074,0.95996094,785.3496,892.019,0.98876953,794.7012,892.1942,1.0
148,804.3081,900.66406,0.9042969,800.6992,880.18945,0.92041016,784.9883,892.38696,0.9614258,794.2373,891.86816,0.9970703
149,803.8717,900.46924,0.89746094,800.55664,879.8047,0.90527344,784.58203,891.21387,0.96777344,793.8281,891.55005,0.9785156
150,804.11,900.4429,0.8959961,800.9258,879.8711,0.9169922,785.25977,891.6526,0.95751953,794.23535,891.4419,0.99609375
151,804.4385,900.09607,0.8623047,801.78516,880.03906,0.90771484,786.2793,892.2147,0.87939453,794.8867,890.7588,0.9838867
152,803.6028,900.5874,0.86279297,801.39453,879.59375,0.90771484,785.1387,891.20166,0.8652344,794.1494,890.9326,0.95410156
153,802.8711,900.5664,0.87109375,799.58984,878.2031,0.92285156,783.8789,889.29297,0.8227539,793.6406,890.44336,0.9482422
154,802.6924,900.5879,0.89697266,800.1328,877.9834,0.94921875,784.1074,888.1367,0.8300781,794.0127,890.06836,0.9614258
155,803.3828,900.56104,0.8989258,801.1328,878.08984,0.9707031,784.88477,887.7656,0.84765625,794.5947,889.9297,0.94873047
156,804.29663,900.19104,0.8989258,801.61914,878.25586,0.98046875,785.916,888.3281,0.86816406,795.0615,889.88477,0.9458008
157,804.3628,900.2019,0.89746094,801.66016,878.38086,0.9765625,786.13184,888.5332,0.8671875,795.1118,889.87305,0.9482422
158,803.7366,900.46533,0.89453125,801.02734,878.49023,0.9555664,785.5918,888.81836,0.8588867,794.5117,890.16895,0.9560547
159,803.35254,900.4011,0.8725586,802.3252,878.9961,0.92871094,785.2324,889.23047,0.84277344,794.12695,890.10547,0.95166016
160,803.4087,900.2384,0.86816406,800.30273,878.3789,0.92285156,785.3203,889.3262,0.84228516,794.18164,889.93945,0.95214844
161,803.4956,899.91296,0.8964844,800.92773,877.83984,0.9707031,785.3047,887.89844,0.85009766,794.7246,889.4199,0.96875
162,803.30615,899.49756,0.90478516,801.08203,877.79297,0.9897461,785.27734,887.5156,0.86572266,794.7969,889.2246,0.9794922
163,803.07227,899.1665,0.9121094,801.34766,877.459,1.0,785.7637,887.3242,0.87109375,795.01807,888.5742,0.98095703
164,803.10547,899.2002,0.90966797,801.38477,877.4121,1.0,785.6836,887.2832,0.86865234,794.98535,888.5547,0.9785156
165,803.1113,899.3594,0.9013672,801.1406,877.41406,0.9941406,785.5586,887.3457,0.85302734,794.7949,888.49414,0.9692383
166,802.9336,899.41895,0.8955078,801.12305,877.334,0.99121094,785.61914,887.4258,0.8486328,794.6572,888.3594,0.96875
167,802.71094,900.1242,0.9003906,800.4746,877.80176,0.9628906,785.08594,887.6094,0.8457031,794.33203,889.084,0.97558594
168,801.9453,899.9519,0.89453125,800.11914,877.69336,0.95947266,784.7656,887.1797,0.83447266,794.0908,888.7539,0.98291016
169,801.56055,899.50366,0.8823242,800.2168,877.2949,0.9555664,784.6133,887.0664,0.80566406,793.8965,888.33594,0.97509766
170,801.5879,899.2456,0.87597656,800.0371,877.37305,0.9589844,784.33203,886.9551,0.796875,793.666,888.2031,0.97753906
171,801.6621,898.8496,0.91503906,800.5625,877.2383,1.0,784.2324,886.38477,0.8383789,794.17773,888.14844,1.0
172,801.9492,898.94336,0.8989258,800.8672,877.2217,0.99902344,784.59375,886.1289,0.84521484,794.2871,887.96094,0.9951172
173,801.7715,898.88574,0.91308594,801.0449,877.37305,1.0,784.4746,885.9053,0.87109375,794.47656,888.1797,0.99902344
174,801.61914,898.94434,0.9140625,800.75,877.334,1.0,784.2578,886.11523,0.85546875,794.2666,888.1719,1.0
175,802.0713,899.22217,0.9038086,800.5801,877.2705,0.9921875,784.18555,886.75586,0.8276367,794.12695,888.40625,0.98583984
176,802.1963,899.1255,0.9086914,800.81445,877.1377,1.0,784.5215,886.62695,0.84472656,794.32227,888.16406,0.9970703
177,802.2334,899.103,0.91064453,800.85547,877.0752,1.0,784.5996,886.5762,0.85009766,794.3916,888.1211,1.0
178,802.4492,899.13086,0.90722656,800.9512,876.96533,0.9980469,784.6465,886.6367,0.8535156,794.5078,888.1367,0.99902344
179,802.41504,898.9463,0.90771484,800.84766,876.8081,1.0,784.5137,886.5176,0.85839844,794.45703,888.09375,1.0
180,802.3164,899.438,0.90478516,800.3379,876.93945,0.9873047,784.07227,887.0488,0.8413086,794.24414,888.6211,0.9941406
181,802.2959,899.51733,0.9008789,800.3457,877.0127,0.9790039,784.4258,887.1738,0.84716797,794.2881,888.70703,0.9819336
182,802.62695,899.7916,0.88916016,800.4297,877.1338,0.96875,784.5586,887.68945,0.8310547,794.2334,888.8379,0.9667969
183,802.3838,899.8451,0.8901367,800.5742,877.1836,0.97021484,784.5625,887.53125,0.8388672,794.29297,888.7246,0.97216797
184,802.11816,899.9123,0.89160156,799.9961,877.15234,0.96240234,784.9258,887.125,0.8256836,794.01074,888.99805,0.98046875
185,801.42773,900.0105,0.8876953,799.4297,877.0908,0.953125,784.125,887.0117,0.8520508,793.66797,889.2168,0.9873047
186,801.2988,900.1786,0.8823242,799.4453,877.0879,0.953125,783.8965,887.0332,0.85498047,793.64844,889.35547,0.9868164
187,801.2949,900.3489,0.8774414,799.4297,877.1592,0.95703125,783.50195,887.209,0.86035156,793.68555,889.6133,0.99365234
188,801.43945,900.33105,0.8823242,799.40234,877.1924,0.96191406,783.49023,887.1367,0.8574219,793.78516,889.5449,0.9951172
189,801.5078,900.27466,0.8925781,799.51953,877.1533,0.97509766,783.12305,886.8262,0.87597656,793.9961,889.4375,1.0
190,801.4551,900.2744,0.89160156,799.6367,877.04785,0.97265625,783.25,886.6992,0.8691406,793.9258,889.28906,0.99560547
191,801.91406,900.19885,0.89208984,799.9961,877.11523,0.9736328,784.0547,886.85156,0.84277344,794.0449,889.18555,0.98291016
192,801.6289,899.86584,0.91308594,799.73047,877.23047,0.9770508,784.8008,886.78516,0.8461914,794.0752,888.8086,1.0
193,801.64844,899.86475,0.91259766,799.7461,877.2197,0.97558594,784.8672,886.7949,0.84375,794.0801,888.80664,1.0
194,801.3242,899.7146,0.8930664,799.3086,876.84717,0.9584961,784.2969,886.6758,0.85253906,793.8008,888.6992,0.9941406
195,801.08594,899.71533,0.9003906,799.20703,876.8867,0.95947266,784.2461,886.54297,0.86621094,793.8047,888.666,1.0
196,801.13086,899.7302,0.9042969,799.2461,876.77246,0.96484375,784.16016,886.5039,0.87109375,793.7578,888.6543,1.0
197,801.0039,899.71606,0.8979492,799.28516,876.80225,0.96484375,784.0586,886.6094,0.8666992,793.70703,888.6719,1.0
198,800.9668,899.5371,0.9008789,799.125,876.96533,0.9614258,784.08203,886.71484,0.87060547,793.59375,888.7363,1.0
199,801.28125,899.69214,0.90478516,799.21094,876.97314,0.9638672,784.14844,886.8789,0.8618164,793.6797,888.8906,1.0
200,801.6836,899.64404,0.90527344,799.3867,876.9365,0.9716797,784.28516,886.82227,0.85595703,793.8887,888.83984,1.0
201,801.4512,899.5134,0.91064453,799.2969,876.855,0.97998047,783.80273,886.4785,0.8754883,793.8965,888.6719,1.0
202,800.834,899.4531,0.8984375,798.9922,876.7285,0.96191406,783.46484,886.21484,0.88916016,793.5039,888.46484,1.0
203,800.6504,899.3096,0.8930664,799.1211,876.8076,0.96875,783.88086,886.0332,0.87939453,793.41797,888.7383,1.0
