scorer,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150
17,803.17725,342.48047,0.97265625,787.67993,340.5381,0.98339844,792.96484,359.00977,0.89160156,794.06934,347.92322,1.0
18,806.87305,344.77734,0.87158203,788.8799,343.58398,1.0,795.8939,362.8662,0.89208984,798.0137,351.2422,1.0
19,810.9619,350.69727,0.9194336,789.7197,346.6543,1.0,797.13086,368.26367,1.0,800.0508,353.95117,1.0
20,809.40234,353.91797,0.94433594,790.0469,352.93555,1.0,798.9629,375.54102,0.89941406,799.64844,359.52148,1.0
21,808.9453,360.70312,0.92285156,789.0664,359.16602,1.0,797.5303,381.36914,0.92871094,799.93945,365.85547,1.0
22,809.7246,366.8379,0.89453125,788.8291,363.01367,0.9897461,796.8701,384.1211,1.0,799.2383,370.35547,0.9707031
23,808.5625,374.8828,0.95214844,788.6655,371.1294,1.0,795.27246,393.2793,0.9223633,797.91113,377.63477,1.0
24,809.4883,381.59766,0.92822266,788.6841,378.46387,0.9682617,795.8436,399.76562,1.0,799.49805,385.48047,0.93115234
25,808.7871,387.3662,0.9399414,789.3877,384.8125,0.98535156,796.70264,407.3086,0.9379883,798.74414,391.04297,0.9819336
26,810.2031,394.542,0.8964844,789.1426,392.6328,0.98291016,796.6362,413.34766,0.9863281,799.8281,399.45703,0.9555664
27,809.96875,401.40234,0.9453125,789.6045,399.9453,0.96875,797.3301,423.64453,0.89208984,799.33203,406.12695,1.0
28,810.39844,408.64453,0.9580078,788.40454,407.45508,1.0,795.7792,428.61328,0.9863281,799.81836,413.85742,1.0
29,808.35156,415.9375,0.89941406,788.02704,414.23438,1.0,795.2197,435.68408,0.96533203,798.5371,420.6748,1.0
30,808.0078,423.4453,1.0,787.9347,422.28516,1.0,795.31055,444.26074,0.9824219,798.4375,428.7334,1.0
31,807.5586,432.5371,0.9277344,789.06934,431.41016,0.9863281,797.2031,450.94238,0.94091797,798.28516,438.55078,1.0
32,809.85156,441.35547,0.8774414,789.5654,440.07812,1.0,796.51074,460.31543,0.8725586,799.8281,447.2168,1.0
33,808.8633,447.03516,0.8833008,791.1797,446.85156,0.9580078,800.1914,465.16016,0.9160156,800.0586,454.26367,1.0
34,811.4888,456.07422,0.9555664,792.04297,455.30078,0.97558594,801.4668,475.4541,0.93896484,802.5664,462.3418,1.0
35,810.0703,462.02734,0.8041992,793.4121,464.39453,0.9736328,803.4966,480.81055,0.9379883,802.86523,469.99805,1.0
36,812.98535,469.9922,0.92089844,793.2617,469.8711,1.0,803.6079,489.88867,0.93310547,803.56055,475.82776,1.0
37,812.8286,476.77148,0.9135742,793.5176,474.79395,0.94628906,803.1865,495.89453,1.0,803.4243,482.05176,1.0
38,814.55664,486.54297,0.92089844,793.19336,484.65625,1.0,802.96875,506.81445,0.953125,803.8512,490.44336,1.0
39,815.69727,493.38965,0.96777344,795.05176,490.14453,0.9458008,803.2593,513.49414,1.0,805.3584,497.11914,0.9873047
40,816.0469,500.6714,0.9453125,796.5503,499.08398,1.0,804.4514,520.8906,0.9746094,806.2207,505.20703,0.9760742
41,817.9082,506.99707,1.0,796.895,505.31445,0.9370117,805.4795,529.0918,1.0,808.02344,511.4922,0.9145508
42,818.2842,513.28125,0.98046875,799.5469,514.6914,0.9770508,808.68945,534.18555,0.94433594,808.7676,519.7617,1.0
43,818.56934,517.8623,0.9711914,798.83203,518.6953,0.9506836,808.8281,538.5918,0.88183594,808.46875,524.34033,1.0
44,818.8457,521.77344,0.9682617,798.49414,521.9453,0.92871094,807.68945,542.9961,0.9399414,808.63086,527.5547,0.9213867
45,815.8008,528.45703,0.9111328,797.1494,525.9375,0.8964844,804.728,547.91656,1.0,806.41016,533.834,1.0
46,814.7617,535.60547,0.8754883,795.50684,532.71094,0.98535156,801.9043,554.45605,0.94091797,804.24036,540.2854,1.0
47,815.0117,543.13086,0.9116211,795.8463,538.5176,0.88671875,802.2051,560.9082,1.0,804.666,546.4619,1.0
48,815.40234,549.94824,0.91308594,796.4448,547.62915,0.97753906,803.6106,569.0742,0.9946289,805.10156,554.84863,1.0
49,816.2324,554.541,0.9375,796.55566,551.84766,0.95214844,803.802,575.3086,1.0,806.41016,559.64453,0.95703125
50,817.22266,559.2617,0.9399414,798.98047,559.41797,0.9477539,808.35156,579.51514,1.0,807.9922,565.4961,1.0
51,818.01855,565.70996,0.9848633,798.81055,565.3506,0.97021484,807.3574,585.4629,0.90234375,807.2969,571.1743,1.0
52,818.4346,569.6953,0.9824219,796.8633,569.75195,0.9160156,808.4258,590.97266,0.9238281,808.6035,575.8008,0.9326172
53,818.4336,576.60547,0.9555664,799.9199,577.5586,0.9267578,809.08594,597.3096,0.94628906,809.0488,583.5996,1.0
54,818.79785,583.61914,0.97509766,799.0625,583.5332,0.96972656,807.9922,605.7959,0.9453125,807.6836,588.81445,0.9326172
55,820.0623,592.10156,0.9970703,800.16016,590.96875,0.9248047,810.6211,611.7894,1.0,809.61914,596.1073,0.99560547
56,819.81775,598.3867,0.9975586,800.49023,598.10547,0.9848633,810.5254,617.6992,0.9355469,809.74023,603.66797,1.0
57,820.08057,605.2705,0.91015625,799.8047,603.3989,1.0,809.58594,622.9375,0.8618164,809.50586,610.8721,0.9916992
58,818.4971,609.1465,0.9291992,802.01855,610.23145,0.9135742,811.3164,626.8799,0.90625,809.9082,616.46094,1.0
59,820.3047,613.8506,1.0,801.81836,616.0078,1.0,813.3213,635.4878,0.9526367,812.5205,621.75586,1.0
60,821.7422,621.2988,0.8847656,802.8096,623.26953,1.0,815.44727,638.89453,0.9067383,813.59375,627.65454,1.0
61,820.3308,623.33594,0.9082031,805.36523,629.60645,1.0,818.7295,642.4414,1.0,815.5547,632.6133,1.0
62,822.47656,626.75195,0.9345703,807.24414,632.34375,0.94677734,821.6074,647.13086,0.9970703,817.8828,634.63184,1.0
63,823.7461,629.30273,0.89208984,808.81836,635.70215,0.93652344,823.5547,649.8594,1.0,819.1074,638.125,1.0
64,824.8594,631.9531,0.86816406,810.417,639.68555,0.8935547,824.625,652.3025,1.0,819.6765,640.9512,1.0
65,825.7754,632.71094,0.8540039,808.8164,639.91016,0.8510742,825.7461,653.93945,0.9873047,819.44434,641.6797,0.99365234
66,825.59766,633.83203,0.84814453,807.9336,640.3242,0.8540039,825.041,654.9746,0.96240234,818.44336,642.4033,1.0
67,825.8926,634.4795,0.8041992,809.1953,641.80664,0.88183594,827.96515,654.96094,0.8935547,819.23975,643.5344,0.9892578
68,826.10156,634.02734,0.7871094,810.55664,642.2383,0.91308594,829.15234,655.4922,0.9140625,819.88025,643.6155,1.0
69,826.8838,632.4219,0.8491211,809.6406,639.625,0.8520508,827.37744,655.0469,0.9091797,818.97266,641.25195,0.96435547
70,826.7451,633.43945,0.7988281,807.3281,635.9679,0.9169922,820.3733,653.1709,0.87402344,817.14453,639.9492,0.97265625
71,826.29785,632.9219,0.8979492,805.85547,635.2124,1.0,818.3662,656.7676,1.0,816.75,639.6289,0.95703125
72,824.2969,636.1077,0.92871094,804.20215,633.166,1.0,812.6006,656.5664,0.9316406,813.9248,640.3418,1.0
73,820.40063,640.7207,0.97265625,801.7383,635.81836,1.0,806.3594,658.4053,1.0,811.3843,643.8196,1.0
74,819.3638,646.05664,1.0,801.5996,640.62305,0.9741211,805.33496,663.2012,1.0,809.53516,649.14453,1.0
75,818.2363,649.80273,0.93066406,799.15625,645.2705,0.9785156,804.03186,666.6738,0.94921875,806.9375,654.084,1.0
76,813.4873,656.18555,0.90234375,796.0121,649.6172,0.9111328,800.0156,670.0078,0.95947266,802.9209,659.3447,1.0
77,809.7754,661.21875,0.95751953,792.9258,654.1035,0.9003906,794.375,676.2346,0.88134766,799.7246,663.9707,1.0
78,807.2285,669.6924,1.0,788.18164,660.76807,1.0,789.67676,685.2197,1.0,795.7317,669.5381,1.0
79,802.7666,677.708,1.0,783.9297,670.49023,1.0,786.2969,693.6133,1.0,793.88477,679.0879,1.0
80,800.06445,686.8379,0.9321289,781.41895,679.8965,0.93896484,784.7676,702.3965,1.0,790.0215,688.0586,0.94140625
81,799.15625,693.5205,0.9194336,781.46094,689.30664,0.8613281,785.3457,706.8779,0.89990234,788.15955,698.0625,1.0
82,798.5371,700.70654,0.9238281,779.5781,693.9287,0.9472656,783.91797,716.70264,0.95458984,787.36426,702.8242,0.99121094
83,799.1035,710.18164,0.97216797,779.6543,702.8574,0.8149414,782.3418,725.2334,0.97216797,788.04126,710.7754,0.99853516
84,798.6504,715.1196,0.9033203,778.5928,711.16016,0.9350586,785.4512,733.0049,0.9790039,787.6926,719.209,0.9633789
85,798.33203,721.4961,0.87402344,780.7676,721.2363,0.9550781,789.0928,738.5762,0.9189453,788.69824,727.80273,1.0
86,800.9043,729.0,0.9423828,781.59766,728.3164,0.9472656,791.91406,747.9818,0.9819336,791.6465,735.25,0.9506836
87,803.36475,736.09766,0.9375,785.4629,739.4038,1.0,798.43945,755.30615,1.0,795.5193,744.21484,1.0
88,807.91797,745.97656,0.8808594,789.0908,748.21765,1.0,801.0078,765.09766,1.0,799.4492,752.65234,0.9970703
89,808.18555,752.9961,0.91796875,790.9668,756.8574,1.0,803.0161,773.02637,0.9638672,801.33203,761.46094,1.0
90,810.16406,761.41797,0.8769531,792.3281,763.3457,0.9067383,803.83875,780.9873,0.9472656,802.3262,769.5918,1.0
91,810.8379,768.38086,0.8955078,793.8262,771.9707,1.0,805.93555,787.4453,0.9453125,803.5974,776.6211,1.0
92,814.6621,776.14453,0.9038086,796.0314,779.61255,0.93359375,808.58203,797.1699,0.93115234,806.18945,783.37695,0.98339844
93,816.8301,784.6406,0.8334961,799.1113,788.3711,0.9506836,811.978,804.24255,1.0,808.41016,791.75,0.9897461
94,821.20996,791.33594,0.90234375,801.70703,796.3772,0.9921875,816.19727,814.2988,0.9555664,812.65625,799.85156,0.94970703
95,821.875,801.18164,0.88623047,803.81995,805.63184,1.0,816.4551,821.54297,1.0,813.68164,809.1367,1.0
96,824.69727,807.3887,0.88427734,805.2158,811.0454,1.0,818.4873,830.33203,0.9667969,816.1465,815.0117,0.9580078
97,826.3125,814.4922,0.8876953,806.14453,817.4707,0.96777344,818.7754,835.24805,1.0,816.4824,821.13184,1.0
98,826.68066,818.5928,0.92285156,806.8047,822.1738,0.98583984,820.46533,841.2324,0.953125,817.5586,825.62305,0.99121094
99,828.2169,824.56445,0.8623047,805.92285,826.16895,0.9013672,819.27686,846.2031,0.85302734,816.9414,829.25,0.8720703
100,825.3633,830.3789,0.69140625,806.5,831.3281,0.7138672,817.75586,844.16406,0.62109375,814.1992,833.68945,0.7060547
101,826.71094,833.80273,0.8310547,806.0996,835.8896,0.9199219,820.1957,856.0469,0.79589844,816.1543,839.8887,0.91552734
102,828.1394,837.8037,0.8984375,806.28125,841.1133,0.9013672,822.5078,861.97656,0.88378906,818.2451,844.09064,0.94433594
103,828.3015,845.6279,0.92041016,808.4922,847.59375,0.93310547,823.20703,867.9009,0.96875,819.37646,851.04395,1.0
104,828.7036,852.53125,0.8588867,809.2871,853.35547,0.97265625,822.34766,873.45703,0.8574219,819.51733,857.9492,1.0
105,829.2822,856.11914,0.8408203,810.37695,858.4629,0.9223633,823.33594,878.41797,0.92871094,820.5249,862.80664,0.96533203
106,828.7334,861.6416,0.8569336,810.4365,863.23047,0.9370117,823.22266,881.6094,0.9892578,820.605,867.33105,1.0
107,828.0094,864.7969,0.87402344,811.98944,868.0676,0.9736328,823.1836,885.0547,0.91552734,821.3447,872.03906,1.0
108,829.1367,869.916,0.79589844,813.9033,872.8281,0.9091797,823.9883,888.3008,0.890625,822.1543,877.7803,1.0
109,830.4121,872.2969,0.8017578,813.16113,875.64453,0.8676758,824.59375,891.0928,0.87890625,822.4668,879.9629,0.9638672
110,829.7031,875.1382,0.77783203,812.97754,877.3379,0.82714844,823.1133,895.11914,0.90478516,821.6836,881.75195,1.0
111,830.30273,876.6045,0.7939453,812.82715,878.14453,0.8745117,824.6953,895.4531,0.90625,822.01953,882.5928,1.0
112,830.21875,877.4463,0.8232422,812.249,878.7344,0.88134766,824.71875,896.2676,0.9458008,821.54785,882.9258,1.0
113,830.5664,878.1504,0.8105469,813.2041,879.8711,0.88623047,825.71875,895.71875,0.93359375,822.04297,884.06006,1.0
114,830.6992,875.9296,0.8022461,813.8096,879.51953,0.8754883,825.6172,895.1543,0.9477539,822.8086,883.5989,1.0
115,831.36523,872.72656,0.84277344,813.48145,877.5801,0.82666016,826.97266,893.2041,0.96533203,823.0625,880.25,0.8984375
116,830.834,868.73975,0.9501953,813.2178,875.2095,0.8691406,830.875,891.6482,0.9169922,823.05664,877.4453,0.9399414
117,827.0249,866.83105,0.96728516,811.7733,876.46924,0.89746094,833.33594,890.52734,0.8955078,821.84863,877.7471,0.9628906
118,826.0381,866.1875,0.97753906,809.7051,875.9114,0.94677734,832.51953,890.9072,0.9013672,820.4026,877.33105,1.0
119,825.0801,865.3828,0.8979492,810.3457,875.9385,0.92578125,832.94336,891.2822,0.9277344,820.521,877.333,0.9741211
120,824.4004,865.4219,0.8745117,810.4922,875.6931,0.88964844,832.09766,891.2573,0.8984375,820.1398,877.02246,0.9658203
121,826.6885,865.91406,0.9296875,811.5442,875.829,0.9199219,832.44727,891.17285,0.94873047,821.28906,877.167,0.99902344
122,827.9313,865.7656,0.92871094,812.5493,876.29224,0.9038086,834.3994,890.5908,0.96533203,822.67773,877.3496,0.9946289
123,827.9621,865.5742,0.9111328,812.57715,876.16895,0.89990234,834.97656,890.8867,0.9511719,822.71875,877.2197,0.96484375
124,828.151,866.0039,0.8833008,812.6636,876.017,0.88183594,834.33105,891.7645,0.9550781,822.82227,877.2363,0.9404297
125,829.91797,866.7197,0.89453125,813.7793,876.60205,0.87841797,833.65234,893.0322,0.93115234,823.8926,878.0469,0.8696289
126,828.2129,868.37915,0.8955078,813.28516,878.21094,0.8491211,832.4551,893.69336,0.8642578,822.3418,879.30273,0.85302734
127,828.5718,865.6992,0.78125,813.2969,876.3801,0.7475586,834.2705,889.8457,0.69677734,822.9922,876.087,0.76416016
128,829.1221,863.08203,0.8388672,812.79395,872.95703,0.8847656,831.71484,887.6465,0.95410156,823.5039,873.40234,0.890625
129,828.0442,860.438,0.8461914,811.41797,868.68604,1.0,830.49023,883.36426,1.0,822.5586,869.334,1.0
130,828.51074,859.0957,0.84716797,810.4346,864.37305,0.95996094,826.43555,880.4512,0.99609375,821.11816,867.5984,1.0
131,827.43164,859.728,0.7758789,811.16406,862.8633,0.8803711,822.78906,878.2344,0.9589844,819.94104,867.03955,1.0
132,826.49414,857.7363,0.80078125,809.8281,861.0156,0.9057617,821.3613,876.9341,0.97216797,819.2256,866.2197,1.0
133,825.0469,858.3291,0.78808594,809.25586,860.3135,0.8769531,818.50977,875.8546,0.9511719,817.8574,866.8037,1.0
134,822.68555,861.5654,0.7832031,809.76953,860.7705,0.8671875,816.9668,875.5574,0.9140625,817.0449,867.7251,1.0
135,822.2422,860.8096,0.7783203,809.8867,859.7168,0.87109375,817.7422,872.66016,0.91748047,816.6582,866.9258,1.0
136,821.5596,858.34375,0.7675781,810.0928,858.2783,0.8984375,815.9629,870.85156,0.98779297,815.28516,864.73047,0.96972656
137,820.99023,857.04297,0.7739258,810.4053,857.18555,0.86865234,814.5176,869.3213,1.0,814.38086,863.78516,0.9707031
138,819.6853,856.29297,0.8198242,805.66895,854.459,0.9057617,810.5332,867.88446,0.9370117,811.72485,861.334,0.99658203
139,816.53906,854.71094,0.80029297,805.10254,851.67114,0.8959961,807.68555,864.2969,0.8730469,809.9824,858.69434,1.0
140,814.10156,856.9883,0.8203125,802.0322,849.35547,0.91796875,803.6902,863.5879,0.96435547,806.08203,857.0449,1.0
141,812.0993,856.8633,0.93115234,797.39453,844.3059,0.9472656,797.9287,860.4426,1.0,801.69336,854.2422,1.0
142,809.10547,856.5781,0.8696289,796.34375,842.95605,0.9013672,794.2012,858.07324,1.0,798.61914,853.80273,1.0
143,806.77734,857.6758,0.8803711,795.63916,845.2256,0.86328125,792.2461,860.4487,1.0,797.58594,855.42773,1.0
144,805.63086,858.83984,0.8730469,796.5752,847.97656,0.86035156,792.58203,862.80664,1.0,797.93066,856.94727,1.0
145,806.7031,861.8789,0.8652344,793.5918,851.5,0.9448242,790.7168,869.7178,0.9897461,797.0781,861.41113,1.0
146,803.4839,868.24036,0.98828125,791.66406,855.7656,0.953125,788.0558,875.7599,1.0,794.06934,867.24023,1.0
147,802.0625,873.875,0.92626953,788.38086,862.27344,0.95996094,784.3281,881.2012,0.93847656,793.334,872.709,1.0
148,799.6758,878.1328,0.8564453,785.8535,868.0162,0.9501953,783.5078,886.2012,0.9404297,789.9121,877.9424,1.0
149,797.0703,884.1153,1.0,781.8633,870.83203,0.91845703,777.8418,892.02924,1.0,786.6953,882.1826,1.0
150,795.43945,887.06445,0.9814453,779.64624,875.5449,0.80126953,776.5508,897.1211,0.98291016,784.5508,885.792,1.0
151,794.0039,890.91895,0.8457031,778.3008,878.16406,0.86279297,774.7031,899.7716,0.9946289,783.39453,887.77344,1.0
152,791.7363,894.4785,0.9199219,777.4492,880.4922,0.8984375,773.51465,903.47656,1.0,780.63965,891.38574,1.0
153,792.5625,894.83203,0.9091797,778.52734,880.89844,0.890625,772.5654,904.0508,1.0,780.95264,891.94055,1.0
154,793.8086,895.4453,0.8935547,778.33984,880.90625,0.9003906,771.8141,905.6387,0.9970703,781.7051,892.2529,1.0
155,795.8263,893.8906,0.8652344,777.625,879.8711,0.89990234,774.1172,905.86914,0.9892578,783.6836,890.97266,1.0
156,797.3369,894.16406,0.8901367,779.7678,878.4453,0.8696289,774.291,904.93164,0.90185547,785.55664,890.499,1.0
157,797.625,894.2383,0.91015625,779.5139,878.08594,0.8823242,773.88574,906.22266,0.86279297,785.6914,890.51953,1.0
158,796.5,894.2031,0.8378906,779.334,877.92676,0.89990234,774.49805,904.89453,0.87841797,786.0713,888.9922,1.0
159,796.90234,893.4424,0.7993164,781.4199,875.2534,0.9243164,772.958,901.1543,0.9736328,787.3799,887.21094,1.0
160,797.24316,889.71094,0.8071289,782.7754,873.7207,0.89697266,772.688,897.8242,0.92041016,787.3916,884.7373,1.0
161,797.167,889.15234,0.8574219,781.87695,871.80664,0.95996094,771.37695,895.79297,0.9111328,786.80273,883.2759,1.0
162,795.73804,888.1953,0.8232422,782.2246,869.2158,0.9794922,769.18945,892.6948,0.8984375,786.13574,882.1035,1.0
163,792.16797,884.9678,0.7128906,783.8789,867.2949,0.9165039,766.9258,888.08984,0.79052734,784.87695,879.4375,0.96435547
164,790.5586,884.8071,0.7133789,785.08984,865.0488,0.87109375,764.4253,882.66797,0.7709961,783.5039,877.50977,0.9082031
165,789.35547,884.95166,0.88427734,782.7383,863.0371,0.9135742,761.5117,877.91406,0.78808594,781.4072,875.3325,0.9194336
166,785.77734,883.9951,0.82177734,782.74805,860.5454,0.91308594,756.8955,873.5254,0.8613281,778.5664,873.834,0.8984375
167,783.19727,882.5088,0.8769531,779.042,859.5271,0.9663086,755.5122,873.40625,0.9082031,776.90625,873.2051,0.9423828
168,777.7637,881.4512,0.8979492,774.4414,859.7897,0.92578125,751.6406,870.3613,0.9038086,771.9812,873.4844,0.93359375
169,773.88184,879.83203,0.82958984,771.68604,856.3242,0.99609375,747.73364,867.3999,0.90185547,767.85547,871.0801,0.95947266
170,770.09375,880.35156,0.8823242,768.1387,856.56445,0.92871094,745.1699,867.7903,0.94970703,764.92236,869.55176,0.97314453
171,766.4219,880.0547,0.9301758,765.15234,855.8672,0.9550781,740.49854,868.7832,0.95996094,761.6172,869.98145,0.97216797
172,762.00977,877.89844,0.87109375,759.7617,854.1172,0.98779297,736.7383,867.41504,0.96191406,756.9614,869.3838,1.0
173,758.04297,878.4219,0.8154297,755.73193,855.97266,0.9003906,732.8086,867.7991,0.8613281,751.83984,870.3906,0.890625
174,752.4746,879.54297,0.9399414,751.24414,857.9863,0.8881836,728.3418,869.9004,0.9707031,746.6719,871.09766,0.9868164
175,746.41504,881.67773,1.0,744.30664,859.6914,0.9550781,723.1118,870.4883,0.92871094,741.08887,872.75,0.9501953
176,741.3096,881.4824,0.9404297,739.89844,861.0908,0.890625,720.0508,871.041,0.8310547,736.49023,872.3789,0.8496094
177,736.3926,881.8301,0.95751953,736.7832,859.147,0.85839844,713.40234,868.85156,0.9819336,732.1339,871.7676,0.9111328
178,730.0879,882.85156,1.0,731.8657,859.7849,0.91796875,707.66504,869.3262,0.9707031,727.52344,872.47266,0.86621094
179,726.5117,882.5049,1.0,727.3965,860.2012,0.9604492,702.80273,870.97656,0.92529297,722.9463,872.8711,0.9667969
180,724.55566,882.4336,0.93652344,722.55566,859.6448,0.9663086,699.4258,873.5586,0.81689453,719.1875,873.10156,0.89208984
181,721.3086,881.9883,0.93310547,719.5879,858.9531,0.90966797,695.37305,874.1758,0.8466797,715.2876,872.19727,0.9375
182,718.0664,883.06934,0.97216797,715.47217,859.00195,0.9741211,691.30615,874.22656,0.8857422,712.76953,873.7031,0.9580078
183,712.2031,885.2617,0.9868164,709.4922,861.69824,0.9770508,687.01953,875.542,0.9223633,707.63965,876.19543,1.0
184,705.9668,887.93945,0.9355469,705.52734,863.9336,0.92578125,681.76953,875.4995,0.7885742,701.3203,877.0537,0.8442383
185,703.5703,889.22656,0.8432617,701.56934,864.99805,0.98583984,678.24023,879.03125,0.88720703,697.83203,879.1797,0.84814453
186,698.1387,890.084,0.8129883,696.16406,866.81055,1.0,673.4824,878.66406,0.8769531,693.10645,880.625,0.8901367
187,695.56445,890.3584,0.83154297,691.89056,866.7451,1.0,668.89795,881.3613,0.85595703,688.4531,881.15625,0.9448242
188,690.1836,889.5215,0.8515625,686.75195,868.3823,0.9555664,665.0508,882.5537,0.86328125,684.73,880.2285,0.8618164
189,686.6621,889.3828,0.7949219,683.2178,866.5303,0.98046875,659.74365,881.3965,0.9165039,680.5508,880.2422,0.87939453
190,679.59375,889.7617,0.72509766,676.91406,865.5039,0.9604492,655.7617,877.8135,0.8334961,675.4946,879.7031,0.85546875
191,673.1797,887.24023,0.84277344,673.7246,864.5332,0.94091797,650.5303,876.49365,0.72558594,670.0742,876.9004,0.8769531
192,667.9068,889.3164,0.89404297,670.70703,864.9844,0.99902344,644.6343,873.291,0.8666992,664.06836,877.8203,0.9067383
193,663.1406,889.64453,0.7944336,663.8594,864.84375,0.97802734,639.5742,873.20703,0.8125,660.10944,877.8428,0.8798828
194,662.06055,891.7075,0.76416016,661.1289,867.4082,0.984375,636.7832,877.47363,0.79248047,656.19336,880.94727,0.8725586
195,659.8374,892.8423,0.89404297,655.46875,869.7041,0.9238281,632.64844,883.04736,0.88623047,653.6172,882.2422,0.8544922
196,655.11523,893.666,0.8642578,650.4619,871.1504,0.9238281,630.3301,885.59863,0.9370117,648.5664,884.1499,0.9506836
197,650.084,894.1504,0.75927734,643.6848,871.8281,0.9379883,625.4043,888.7422,0.84472656,642.0039,885.9678,1.0
198,642.54395,894.1426,0.7216797,639.5742,875.8179,0.80908203,619.6299,890.09375,0.6113281,635.52466,884.8218,0.7910156
199,634.5703,898.03613,0.9082031,632.09375,874.76074,0.95214844,609.625,889.83203,0.8979492,628.625,889.33203,0.96777344
200,626.7627,899.229,0.890625,623.57227,876.8247,0.87890625,604.9116,889.8711,0.84814453,618.1992,890.3633,1.0
201,616.9043,900.2278,0.9682617,615.84766,876.4595,0.9868164,598.35547,889.20703,0.8964844,612.0635,890.51953,1.0
202,610.00586,900.0824,0.8730469,609.34375,877.71484,0.8901367,590.7168,889.52344,0.80029297,602.2783,890.1494,0.96191406
203,604.3916,900.81494,0.86279297,603.4995,878.20703,0.9628906,584.2363,890.5342,0.8041992,597.4668,891.04395,0.94433594
204,597.41406,900.8916,0.92089844,595.7036,879.28906,0.98876953,575.34766,891.0625,0.9355469,588.2671,892.2401,0.99902344
