scorer,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150
17,823.21484,354.54785,0.9638672,801.3926,356.52783,1.0,813.7207,375.5586,0.9267578,812.66406,359.6875,0.9902344
18,823.3379,354.55566,0.9614258,801.46094,356.5879,1.0,812.4507,375.60938,0.92822266,812.77686,359.6953,0.98779297
19,823.2129,354.1797,0.9560547,801.30273,356.02533,1.0,813.45703,375.35938,0.93896484,812.54443,359.0078,0.98046875
20,823.19336,354.16016,0.9550781,801.2871,355.9968,1.0,813.417,375.3086,0.9428711,812.5366,358.98828,0.97998047
21,823.1738,354.1377,0.9536133,801.2461,355.98657,1.0,813.3574,375.2461,0.9448242,812.4946,359.0078,0.9838867
22,822.5625,354.6582,0.9580078,801.291,356.02304,1.0,813.72656,375.1953,0.9423828,812.50195,359.16406,1.0
23,822.9922,354.38672,0.96191406,801.31836,356.1537,1.0,813.72363,375.16797,0.9399414,812.5176,359.34375,1.0
24,822.7715,354.48145,0.9741211,801.375,356.20605,1.0,813.7129,374.9004,0.9448242,812.44604,359.5547,1.0
25,822.73047,354.65527,0.9794922,801.3242,356.1482,1.0,813.45703,375.01953,0.94189453,812.44604,359.5664,1.0
26,822.61914,354.90527,0.99609375,801.23047,356.11798,1.0,813.1172,375.70117,0.9267578,812.38696,359.5703,1.0
27,822.4785,355.00537,1.0,801.03125,356.0567,1.0,811.48535,376.16797,0.92822266,812.3342,359.4375,1.0
28,822.75586,355.1494,1.0,800.83203,355.55786,1.0,810.7471,377.13477,0.9868164,812.4038,358.8164,1.0
29,822.9492,354.19434,0.97509766,800.4961,354.79492,0.97753906,810.5674,376.96484,0.9838867,812.1249,359.5703,0.97998047
30,823.22266,352.375,0.9321289,801.2168,354.29492,0.98291016,813.8535,375.06836,0.97265625,812.7529,358.57812,0.98828125
31,823.0625,351.0664,0.87646484,800.88477,352.8418,0.9682617,814.04297,374.2578,0.99609375,812.54004,357.53516,1.0
32,824.0039,351.70312,0.9082031,802.0596,353.20703,1.0,812.40625,377.72656,0.93115234,813.9004,358.58008,1.0
33,823.91406,351.8203,0.921875,801.65625,353.4082,1.0,812.6792,378.53418,0.9345703,813.76953,358.98633,1.0
34,824.53906,351.7422,0.93896484,802.65137,354.37988,1.0,814.0781,377.12695,0.9116211,814.70703,358.89453,1.0
35,825.55273,350.4375,0.9057617,803.63184,354.65137,1.0,817.2012,377.08984,0.99853516,815.59766,358.28516,1.0
36,825.43945,351.41992,0.9067383,803.77686,354.28223,0.9980469,818.37305,375.85742,1.0,815.78906,357.8838,1.0
37,826.10156,351.33203,0.90527344,804.376,354.60742,0.9980469,819.5032,376.1836,1.0,816.47656,357.94238,1.0
38,826.2256,350.90234,0.90966797,804.6343,354.87012,1.0,820.0016,375.4414,1.0,816.8418,357.95898,1.0
39,824.7871,351.0254,0.8720703,803.6223,354.98438,1.0,818.11816,374.4297,1.0,815.5781,358.4922,1.0
40,824.4551,351.0078,0.8808594,803.05615,355.3081,0.99853516,816.43555,374.52344,1.0,815.1133,358.72852,0.9746094
41,824.4375,350.83594,0.87939453,802.78613,354.97754,0.9902344,816.69727,374.69336,1.0,815.03125,358.43945,0.9819336
42,825.21094,350.57422,0.8647461,803.676,355.21436,0.99609375,817.25586,374.28125,1.0,815.47656,358.9004,0.9794922
43,824.8047,351.22266,0.87939453,803.68774,355.7295,1.0,816.87305,373.90137,1.0,815.3164,359.73242,0.97021484
44,824.37695,351.9414,0.90625,803.2612,356.13855,0.9941406,816.48047,374.31055,1.0,815.04297,359.60156,0.9477539
45,824.3594,351.3203,0.89160156,803.0508,355.4458,1.0,816.43555,374.19922,1.0,814.81445,358.99805,0.97558594
46,825.14453,350.21094,0.85009766,804.5386,354.9756,0.9941406,817.89844,373.39746,1.0,815.9258,358.9668,1.0
47,825.31445,350.66797,0.8779297,804.7915,355.61304,0.99658203,818.25977,373.5547,1.0,816.2168,359.46484,1.0
48,825.07227,350.91406,0.8925781,804.64795,355.94046,0.9873047,818.4492,374.07422,1.0,816.1465,359.8789,0.99121094
49,824.68945,350.67578,0.86816406,803.4048,355.07764,1.0,816.69336,373.62012,1.0,815.10547,358.57812,0.9814453
50,822.30273,351.64844,0.90966797,800.86914,353.35352,0.9838867,813.3008,372.24,1.0,812.047,358.39844,1.0
51,820.91895,351.35156,0.9082031,799.7539,351.79297,0.9301758,810.2949,371.02344,1.0,810.78613,357.32422,1.0
52,820.7529,352.9961,0.93115234,798.6367,350.96094,0.90966797,809.5625,371.05713,1.0,809.87695,355.93677,0.9838867
53,819.5393,351.59375,0.90478516,798.08203,350.4375,0.89160156,807.5664,370.56445,1.0,808.9492,356.67822,0.95410156
54,817.6914,352.85547,0.9003906,796.8257,349.8711,0.9042969,805.624,369.95508,1.0,807.40234,358.0879,1.0
55,816.37305,353.7207,0.8857422,796.02905,350.13672,0.9038086,804.43896,369.86523,1.0,806.2129,359.16992,1.0
56,815.75,353.22656,0.85302734,795.73535,349.26562,0.8779297,803.73267,368.81055,0.9892578,805.5244,358.7871,1.0
57,816.50586,351.66406,0.82373047,796.0294,347.583,0.84277344,803.187,368.04688,0.98876953,805.8379,356.71387,1.0
58,817.19727,352.5039,0.90625,795.35693,345.92773,0.8984375,802.8594,369.38477,1.0,806.4551,354.03613,0.99316406
59,818.11426,352.3711,0.9506836,795.01904,345.9043,0.91259766,802.6621,370.2959,1.0,807.1738,353.28516,0.97021484
60,819.0029,352.3711,0.9868164,795.0464,346.2959,0.9165039,803.1904,371.0127,1.0,808.0742,352.9082,0.9614258
61,820.0405,352.71484,0.9741211,795.19336,347.6394,0.90722656,804.3074,372.6328,1.0,809.01953,353.50977,0.95947266
62,819.61523,352.41016,0.9814453,795.291,347.36035,0.91064453,804.584,372.22974,1.0,808.7344,353.41602,0.9609375
63,819.5801,351.76758,0.99121094,795.7202,346.72656,0.9003906,805.10254,371.00928,1.0,808.72656,352.62305,0.9375
64,819.71265,350.8496,0.9970703,796.52,346.2246,0.8857422,805.834,369.8086,1.0,808.9492,352.29883,0.92871094
65,819.74976,350.44336,1.0,796.6992,346.3828,0.8833008,806.71484,369.7539,1.0,809.27344,352.54492,0.9370117
66,820.70215,349.38086,1.0,797.6367,346.60742,0.86328125,809.21094,369.54883,1.0,810.1992,352.32812,0.94189453
67,821.3584,348.7578,1.0,797.85547,346.39648,0.8676758,809.4219,369.73242,1.0,810.6914,351.97656,0.93896484
68,821.66016,347.09766,1.0,797.9121,345.57812,0.8754883,808.8672,367.30078,1.0,810.4863,349.6289,0.89697266
69,819.6665,346.80566,0.9794922,797.1748,344.4375,0.9291992,806.4258,366.50977,0.9926758,808.3594,349.53906,0.91015625
70,818.8711,346.66797,0.95166016,796.478,343.60938,0.9682617,804.48755,366.0996,1.0,806.9707,350.02344,0.9868164
71,814.1621,346.1582,0.81884766,796.56934,344.4453,0.9428711,801.666,363.4165,0.9472656,804.22974,352.3418,1.0
72,811.985,348.29492,0.8515625,795.9468,344.70312,0.890625,799.1172,362.6416,0.8989258,801.8906,353.8457,1.0
73,810.3213,350.37695,0.8442383,795.97437,344.9375,0.8520508,799.4883,361.39844,0.96728516,800.40625,354.19336,1.0
74,810.3799,349.8672,0.82128906,798.6172,344.9453,0.88671875,799.41016,361.90625,1.0,800.38477,354.59277,1.0
75,809.8496,350.84375,0.83691406,798.3867,345.85938,0.89941406,800.0117,361.22656,1.0,800.74414,354.94238,1.0
76,810.61426,351.72656,0.8754883,798.3164,346.41504,0.8803711,799.08203,362.6289,1.0,801.13086,355.97852,1.0
77,810.39746,351.92188,0.87939453,798.6172,346.93652,0.8808594,799.35547,362.82422,1.0,801.25977,356.386,1.0
78,810.3955,351.75,0.87060547,797.96875,347.03662,0.859375,799.2656,362.49902,0.97802734,801.24414,356.78125,1.0
79,810.66016,351.80078,0.87597656,797.0742,346.79395,0.8203125,799.0703,363.50366,1.0,801.2871,356.83008,1.0
80,810.17285,351.84375,0.8803711,796.8047,346.8955,0.81103516,798.1875,363.79382,0.96728516,800.62305,356.82812,1.0
81,808.8711,352.58594,0.8574219,799.02734,348.86328,0.84814453,798.08203,365.3252,0.93115234,799.4844,357.58496,1.0
82,808.96094,352.40234,0.85546875,799.14844,349.02734,0.8515625,798.0137,365.5547,0.92285156,799.53516,357.625,1.0
83,809.0078,352.11523,0.8510742,799.3086,349.16797,0.83251953,797.12695,364.69922,0.91503906,799.1719,357.62793,1.0
84,809.9961,352.3379,0.87890625,794.4453,347.0205,0.8027344,797.89844,365.10547,0.9716797,800.0547,357.06934,1.0
85,810.17285,351.89844,0.8486328,795.3789,347.19336,0.7939453,798.71094,364.98828,0.9550781,800.6621,357.1621,1.0
86,810.3721,351.95312,0.8520508,794.0703,347.23828,0.8027344,798.1406,365.76953,0.984375,800.5371,357.08984,1.0
87,810.56934,351.79688,0.87158203,792.9453,346.6836,0.8486328,797.1904,366.09766,1.0,800.375,356.48755,1.0
88,810.91504,352.2422,0.90283203,792.3008,346.01855,0.86621094,795.90546,366.5039,1.0,800.16406,355.6482,1.0
89,811.7102,354.2539,0.953125,791.0508,343.78906,0.90478516,793.4121,366.85938,1.0,800.31445,353.1621,1.0
90,811.6123,354.44922,0.95458984,790.50977,343.29297,0.9121094,792.89844,367.04297,1.0,800.34375,352.67578,0.9951172
91,811.4844,353.05273,0.9682617,790.69727,344.14453,0.9003906,792.47656,367.02734,1.0,800.20703,352.66797,0.99072266
92,811.27637,352.61914,0.9584961,790.75586,344.02344,0.8989258,792.61914,366.6914,1.0,800.0078,352.73633,1.0
93,810.14453,353.72656,0.92578125,790.6582,344.0371,0.8852539,793.5957,366.60938,1.0,799.63477,353.7422,1.0
94,810.00195,353.7422,0.9248047,790.74805,343.7422,0.87646484,793.4746,366.14453,0.99902344,799.5293,353.73242,1.0
95,809.3457,353.21875,0.8979492,791.2676,344.47852,0.8598633,793.74414,365.7539,0.96728516,799.1543,354.4961,1.0
96,810.0039,351.60156,0.89746094,791.9668,344.96484,0.8515625,794.40234,365.34375,0.93408203,798.6953,355.12793,1.0
97,809.5176,351.6211,0.9033203,791.71094,344.0293,0.8486328,793.5801,366.72266,0.93066406,798.57227,354.50195,1.0
98,809.83203,352.125,0.9375,791.1328,344.16016,0.88964844,793.03516,367.3125,0.9453125,798.51953,354.14844,1.0
99,809.6621,351.95312,0.9458008,790.8906,343.54102,0.9243164,792.88477,367.0371,0.9472656,798.2793,353.58203,1.0
100,809.77734,351.94922,0.9526367,790.9121,343.4297,0.9316406,792.87695,366.91406,0.95458984,798.35156,353.375,1.0
101,809.81055,352.11523,0.95410156,791.0215,343.3711,0.92626953,792.87305,366.66602,0.9614258,798.47656,353.3086,1.0
102,810.292,352.07227,0.953125,791.00977,343.7422,0.9086914,793.4238,367.0918,0.95751953,798.90234,353.36914,1.0
103,810.0303,351.84766,0.9243164,791.1543,344.21094,0.8774414,793.8047,367.06445,0.95214844,798.70703,353.95703,1.0
104,809.5703,352.0254,0.9267578,791.0215,343.82422,0.8774414,793.4004,366.92578,0.94677734,798.32227,354.36035,1.0
105,809.2871,351.9414,0.93310547,790.8262,343.4414,0.8828125,793.0039,366.6582,0.94628906,798.06836,354.16895,1.0
106,809.34375,351.92578,0.9375,791.10547,343.98438,0.89501953,792.8535,366.4746,0.94628906,798.03516,354.02344,1.0
107,809.45703,352.16016,0.9345703,790.7422,343.5547,0.88183594,793.09375,366.93945,0.9428711,798.23047,354.24805,1.0
108,809.50195,351.3203,0.890625,791.8457,344.42773,0.85498047,794.01855,366.58008,0.9189453,798.59375,354.65527,1.0
109,809.3613,351.35938,0.8857422,792.4922,345.3203,0.8383789,794.749,366.68164,0.91308594,798.71875,355.3462,1.0
110,809.5332,351.5547,0.88427734,792.4922,345.5547,0.8364258,794.5625,365.11328,0.9243164,798.8613,355.45166,1.0
111,809.541,351.5664,0.875,792.60156,346.0381,0.8300781,794.7158,365.41406,0.9399414,798.52734,355.87512,1.0
112,809.4629,351.63672,0.8696289,792.53906,346.02344,0.83154297,794.63184,365.55078,0.94091797,798.9297,355.75293,1.0
113,809.67773,351.71875,0.87841797,792.3711,345.93555,0.83691406,794.6699,365.70703,0.9433594,798.5742,355.82593,1.0
114,809.6621,351.73828,0.87597656,792.35547,346.01953,0.8364258,794.74023,365.83984,0.95166016,798.58594,355.88525,1.0
115,809.666,351.79297,0.8754883,792.1289,346.03418,0.84033203,794.56934,366.01172,0.96533203,798.65234,355.83923,1.0
116,809.94727,351.96875,0.88427734,791.90234,346.16406,0.84765625,794.5762,366.4961,0.9926758,799.01953,355.68726,1.0
117,810.8721,352.85547,0.9213867,790.3789,345.6953,0.9111328,794.2627,368.0039,1.0,799.5781,354.38672,1.0
118,811.08984,354.34375,0.93847656,790.58203,345.28906,0.90478516,794.67285,368.3457,1.0,800.3281,354.01465,1.0
119,812.14905,353.22656,0.9770508,790.05273,344.4082,0.9321289,793.4922,369.12305,1.0,800.42773,353.54102,1.0
120,812.3928,354.14062,0.98535156,789.2002,343.5625,0.9326172,793.53125,370.0039,1.0,800.01953,353.6289,0.9951172
121,812.4563,353.78516,0.9667969,789.00586,343.1328,0.9086914,793.08984,369.59375,0.9995117,799.98047,353.29492,0.98583984
122,811.50464,353.33984,0.97998047,789.8086,343.5957,0.9506836,792.59375,369.0078,1.0,799.56836,352.73438,1.0
123,811.2842,353.2168,0.98046875,789.6494,343.2793,0.9663086,792.33984,368.9004,1.0,799.5547,352.36133,1.0
124,811.25146,353.64648,0.99316406,789.75977,343.4746,0.9633789,792.3203,369.19336,1.0,799.5762,352.67188,1.0
125,811.57544,353.56445,0.9941406,789.86816,343.38672,0.96240234,792.4883,369.04492,1.0,799.80273,352.6289,1.0
126,811.46826,353.72266,0.99902344,789.6533,343.3672,0.9633789,792.2344,369.00977,1.0,799.62695,352.6172,1.0
127,810.90625,353.5879,0.98876953,789.66406,343.3672,0.9741211,792.59766,368.58008,1.0,799.2832,352.45508,1.0
128,810.7822,353.52734,0.98535156,789.59863,343.45117,0.97314453,792.60156,368.5039,1.0,799.0957,352.5293,1.0
129,810.8584,353.79883,0.9941406,789.5508,343.83203,0.9584961,792.7383,368.6289,1.0,799.15234,352.7754,1.0
130,810.93945,353.78125,0.9980469,789.61914,343.7246,0.9633789,792.65625,368.63477,1.0,799.25195,352.6504,1.0
131,810.97656,353.86133,0.9980469,789.6123,343.5918,0.9628906,792.6406,368.52734,1.0,799.1758,352.61914,1.0
132,809.8574,354.03613,0.97216797,789.4756,343.0547,0.9785156,792.01953,367.72266,1.0,798.4004,352.29297,1.0
133,809.7207,353.85352,0.9604492,789.53125,342.79883,0.9824219,792.02734,367.0039,1.0,798.21484,352.0586,1.0
134,810.0254,353.83984,0.9663086,789.6035,343.47656,0.9526367,792.4453,367.29688,0.9951172,798.4004,352.70117,1.0
135,810.58105,353.89648,0.9794922,789.54004,343.6621,0.96191406,792.7617,368.28516,1.0,798.7422,352.72266,1.0
136,811.1758,354.51562,0.99853516,789.55566,343.7754,0.94091797,792.8789,369.24023,1.0,799.1758,353.17773,1.0
137,811.1284,355.5005,1.0,788.83936,343.4375,0.98828125,791.7246,371.28174,1.0,799.4375,353.8203,1.0
138,811.01514,355.41895,1.0,788.4768,343.28125,0.98291016,791.75,371.0537,1.0,799.0293,353.7129,1.0
139,811.3281,355.7163,1.0,789.2578,343.6289,0.97753906,792.1133,371.0376,1.0,799.5957,353.92188,1.0
140,811.833,354.91895,1.0,789.209,343.05078,0.9560547,792.8711,370.2578,1.0,799.8789,353.34375,1.0
141,811.7893,354.66113,1.0,789.25195,342.64844,0.94970703,793.0781,369.56836,1.0,799.8457,352.95898,1.0
142,811.4507,354.56836,1.0,789.9336,343.36914,0.95214844,792.9219,369.16797,1.0,799.6328,352.72656,1.0
143,811.29443,354.43457,1.0,789.82715,343.26172,0.95947266,792.8867,368.92773,1.0,799.4336,352.65625,1.0
144,811.56055,354.3164,1.0,789.13086,343.09375,0.9589844,793.3125,369.1289,1.0,799.6504,353.13086,1.0
145,811.5488,354.29297,1.0,789.1123,343.0625,0.95996094,793.16797,369.06836,1.0,799.63086,353.1504,1.0
146,811.49023,354.2627,1.0,788.9297,342.83594,0.95458984,793.0742,368.98828,1.0,799.5117,352.96875,1.0
147,811.69995,354.34473,1.0,788.9741,343.03516,0.9580078,793.1953,369.31445,1.0,799.6504,353.1172,1.0
148,811.59814,354.74805,1.0,789.23535,343.54297,0.96240234,793.22266,369.4336,1.0,799.6797,353.5254,1.0
149,811.666,354.74805,1.0,789.3457,343.5,0.95703125,793.1953,369.23438,1.0,799.81836,353.4629,1.0
150,811.5222,354.62988,1.0,789.4365,343.70312,0.9526367,793.41016,369.02148,1.0,799.7793,353.62695,1.0
151,811.4336,354.58008,1.0,789.3535,343.8789,0.95410156,793.625,369.20508,1.0,799.62695,353.72852,1.0
152,811.3296,354.63086,1.0,789.48535,344.28516,0.9580078,793.71484,369.3672,1.0,799.5703,353.9746,1.0
153,811.27,354.8125,1.0,789.31055,344.2754,0.9604492,793.41406,369.50195,1.0,799.4883,354.0254,1.0
154,811.0552,355.4546,1.0,788.7905,343.5586,0.9633789,792.16406,369.90625,1.0,799.3711,354.0713,1.0
155,808.5215,356.9087,1.0,787.5884,345.34375,1.0,790.3672,372.43457,1.0,797.6172,356.229,1.0
156,808.2285,357.33008,1.0,787.29346,345.0078,1.0,789.33984,372.5415,1.0,797.4346,356.34204,1.0
157,807.40625,357.50293,1.0,787.0137,343.5,1.0,785.50586,371.1748,1.0,796.1769,356.2871,1.0
158,806.2539,357.8125,1.0,787.1084,344.08203,1.0,782.4297,369.39258,1.0,794.166,355.8097,1.0
159,805.74805,357.20703,1.0,786.58887,343.25,1.0,781.39746,368.51367,1.0,793.5508,354.86328,1.0
160,804.38403,357.2959,1.0,785.8633,342.20312,1.0,779.37646,367.52734,1.0,792.16797,354.35938,1.0
161,804.09515,356.7881,1.0,785.8672,340.55127,1.0,777.7363,366.85938,0.9838867,791.84375,353.26562,1.0
162,804.0093,356.76953,1.0,785.38086,340.1969,1.0,777.12305,367.64844,0.99121094,791.7617,353.2793,1.0
163,803.15234,357.3838,1.0,784.64453,341.90918,1.0,778.0596,368.91992,1.0,791.0781,354.62695,1.0
164,803.5488,357.8037,1.0,784.8262,342.7754,1.0,779.0757,370.01465,1.0,791.4219,355.42285,1.0
165,803.47314,357.68848,1.0,784.5488,343.64453,1.0,780.14746,371.04443,1.0,791.4844,356.08655,1.0
166,804.54785,357.06445,1.0,785.62305,342.54102,1.0,781.0137,370.34766,1.0,792.39844,354.8672,1.0
167,805.61523,356.5542,1.0,786.5,342.92383,1.0,782.4004,370.9912,0.99658203,793.41797,354.67188,1.0
168,805.9375,356.9458,1.0,784.6074,342.60938,1.0,783.5996,372.52637,1.0,793.9824,355.7434,1.0
169,806.041,358.07812,1.0,784.0508,343.4297,1.0,783.0176,373.625,1.0,794.11426,356.8042,1.0
170,805.9248,358.375,1.0,784.459,342.48828,1.0,782.0762,373.23047,1.0,793.81445,356.37476,1.0
171,806.1504,358.13477,1.0,785.459,343.48438,1.0,781.63477,372.52344,1.0,793.78516,355.93713,1.0
172,806.00195,357.63477,1.0,785.8887,342.74805,1.0,781.34766,371.47314,1.0,793.8203,355.18652,1.0
173,806.0586,357.39062,1.0,786.5322,342.5586,1.0,780.7285,370.67383,1.0,793.916,354.57324,1.0
174,806.2031,356.93115,1.0,787.5679,341.74902,1.0,780.4675,368.79102,0.9604492,794.09863,353.64258,1.0
175,806.6953,356.9038,1.0,788.4678,341.70605,1.0,781.3662,368.3164,0.9511719,794.79004,353.25977,1.0
176,807.6367,357.6621,1.0,789.0254,342.6621,1.0,783.2578,369.41797,0.9404297,795.94244,353.87695,1.0
177,808.0762,358.11133,1.0,787.3247,342.6875,1.0,784.1758,372.8374,1.0,796.5176,355.29834,1.0
178,808.18555,358.4707,1.0,787.67334,343.2461,1.0,784.1387,372.9253,1.0,796.6963,355.64966,1.0
179,808.99023,357.74902,1.0,787.993,343.23828,1.0,785.8887,373.02832,1.0,797.6387,355.13135,1.0
180,809.8047,356.88037,1.0,788.12244,342.9414,1.0,787.4033,373.0,1.0,798.5547,354.55273,1.0
181,810.1406,356.93555,1.0,788.7124,342.89062,1.0,787.84717,373.16797,1.0,798.9746,354.5537,1.0
182,810.5791,356.29004,1.0,789.28125,342.51953,1.0,788.5156,372.84326,1.0,799.4746,354.0166,1.0
183,811.27637,355.87714,1.0,789.75195,342.78516,0.9863281,789.5869,372.3977,1.0,799.78906,353.6836,1.0
184,810.71875,357.3662,1.0,789.5332,344.5,1.0,789.3281,374.01953,1.0,799.5996,355.3789,1.0
185,810.9033,357.8047,1.0,788.94727,346.14258,1.0,790.53125,375.32617,1.0,799.5879,356.38574,1.0
186,811.2544,357.69434,1.0,788.90576,346.28613,1.0,791.37305,375.64453,1.0,799.53516,356.5298,1.0
187,811.8092,358.08984,1.0,789.0127,345.73242,1.0,791.2871,375.91992,1.0,799.0117,355.88904,1.0
188,812.1703,357.19922,1.0,788.6748,345.71094,1.0,793.1875,375.41406,1.0,799.3672,355.64575,1.0
189,813.4844,356.09027,0.97509766,789.53613,347.3999,1.0,793.93555,375.7754,0.9213867,801.0547,356.31445,1.0
190,813.9248,355.22705,0.95166016,789.916,347.36133,1.0,795.1904,375.41016,0.9711914,801.5801,356.09088,1.0
191,814.6582,355.13086,0.9628906,790.4199,346.7334,1.0,795.5193,374.66602,1.0,802.2666,355.59448,1.0
192,814.49414,355.6875,1.0,790.4863,346.15527,0.97753906,793.7383,374.30664,0.95703125,802.0322,355.20068,1.0
193,814.3965,355.1792,1.0,790.0,344.9707,1.0,793.10547,373.81738,0.94873047,801.7656,354.37793,1.0
194,813.6406,354.51367,1.0,790.11523,343.30078,0.99560547,792.97266,371.0581,0.9897461,800.97266,353.26367,1.0
195,811.58325,356.02344,1.0,790.49414,342.60938,1.0,788.50977,370.6748,1.0,800.15625,354.0664,1.0
196,811.1743,355.5298,1.0,790.9492,342.9336,1.0,786.63086,369.20508,1.0,799.24023,353.08398,1.0
197,810.4824,355.34033,1.0,790.7051,341.23145,1.0,785.19727,368.0547,0.9814453,798.5586,351.8828,1.0
198,810.5029,354.958,1.0,790.44336,340.15283,1.0,784.625,368.9414,0.95996094,798.58594,351.1211,1.0
199,810.41113,353.9746,1.0,790.03125,339.90637,1.0,785.11914,368.57422,0.97509766,797.4463,351.13086,1.0
200,809.6875,354.13574,1.0,789.49316,340.1809,1.0,783.9922,368.86328,0.9506836,796.77,351.30273,1.0
201,808.6582,354.52246,1.0,788.5879,340.83496,1.0,783.80273,367.6211,0.95996094,795.7495,351.6504,1.0
202,808.5137,354.0664,1.0,789.0547,340.6577,1.0,782.8867,368.2461,0.93408203,795.4336,351.16992,1.0
203,808.8125,353.8711,1.0,789.1162,340.2328,1.0,783.3906,368.05078,0.95654297,795.72095,350.91602,1.0
204,809.56445,353.43945,1.0,789.3242,340.4126,1.0,784.43555,367.41016,0.9667969,796.5508,350.94336,1.0
205,809.96484,352.74023,1.0,789.542,340.50098,1.0,786.1035,367.9453,1.0,796.88574,350.60742,1.0
206,810.3789,352.32812,1.0,789.65234,339.93817,1.0,786.4658,368.8711,0.99902344,797.08105,350.18555,1.0
207,810.81836,351.57422,1.0,789.58887,339.52856,1.0,786.8828,368.69922,1.0,797.3037,349.62695,1.0
208,812.1875,351.2754,1.0,789.5498,338.8623,1.0,787.6682,368.375,1.0,797.8125,348.49414,1.0
209,812.35156,350.89062,0.9970703,789.45215,338.7754,1.0,788.6533,368.46094,1.0,798.0254,348.4126,1.0
210,812.9297,349.8838,0.9658203,789.83984,338.00586,1.0,789.6406,367.7793,1.0,798.8633,347.41602,1.0
211,813.0781,348.9961,0.94384766,790.1875,336.98047,1.0,790.0996,366.6836,1.0,799.10547,346.27246,1.0
212,813.03906,348.59766,0.9296875,790.08984,336.5078,1.0,790.49805,366.16797,1.0,799.12695,345.89453,1.0
