scorer,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150
17,814.83203,341.24512,0.89697266,800.6914,336.45898,0.8823242,802.1533,353.02734,0.9003906,806.3164,344.53906,1.0
18,812.4182,340.44336,0.86621094,801.6094,336.84375,0.87597656,801.59375,351.03516,0.87158203,805.0615,344.05078,1.0
19,808.6172,339.3213,0.87841797,801.6094,336.94922,0.9082031,799.84766,351.06836,0.85791016,803.4492,343.52148,1.0
20,808.875,339.67358,0.90625,801.1836,336.55078,0.9321289,799.66406,349.8252,0.9296875,802.7881,343.02344,1.0
21,811.521,341.37793,0.95996094,798.6289,333.48633,0.9013672,798.89453,348.8047,0.9482422,802.34766,341.96973,1.0
22,811.1533,341.33008,0.95214844,799.1406,332.5454,0.94677734,800.3711,347.56372,0.92822266,802.06445,340.94385,1.0
23,810.834,341.4502,0.9355469,800.1211,332.60547,0.95458984,800.40234,346.4287,0.9536133,801.9453,340.78662,1.0
24,811.25684,341.7334,0.9555664,799.3906,331.9049,0.96972656,800.21484,346.63086,0.95947266,802.0293,340.61865,1.0
25,810.7158,341.6045,0.9628906,798.8203,332.07318,0.9638672,799.72266,347.08398,0.9614258,801.71094,340.71826,1.0
26,810.34375,341.74316,0.96435547,797.7461,332.2871,0.9399414,798.5586,348.54883,1.0,801.1387,341.1797,1.0
27,810.1836,341.61035,0.9550781,797.4922,332.76562,0.9199219,798.4961,349.0078,0.9838867,801.0469,341.3379,1.0
28,806.7754,340.09534,0.9248047,798.3906,334.69922,0.8769531,796.2671,349.6377,1.0,799.8086,341.6416,1.0
29,806.0039,339.8025,0.92285156,798.40625,334.3125,0.87353516,795.5945,349.34277,1.0,799.3672,341.29297,1.0
30,808.9336,341.31348,0.9506836,797.06836,330.74414,0.8432617,794.29004,349.333,1.0,799.4199,340.67285,1.0
31,810.2373,341.63867,0.99121094,796.28345,329.59766,0.89453125,791.6367,349.08398,1.0,800.2461,339.31592,1.0
32,810.7031,341.47363,1.0,796.40186,328.6836,0.9194336,790.78125,348.99902,1.0,800.54297,338.583,1.0
33,811.6245,340.44946,1.0,797.417,326.79492,0.9433594,791.2988,347.15918,0.9868164,801.22656,336.75,1.0
34,812.44727,339.25244,0.96240234,799.0918,326.22656,0.9243164,789.5039,345.23438,0.9526367,801.3789,335.52344,1.0
35,812.67285,339.01172,0.8984375,799.1172,327.06445,0.89697266,790.40625,345.93945,0.9848633,802.3164,335.79297,1.0
36,812.2362,339.55493,0.9658203,797.65234,327.43164,0.9267578,790.8828,347.6206,1.0,801.8496,336.4668,1.0
37,813.6758,339.38916,1.0,798.1914,326.4746,0.9682617,792.2031,348.2439,1.0,802.92285,336.28516,1.0
38,811.939,338.75293,0.9589844,798.76953,329.375,0.8959961,798.34375,347.80115,1.0,801.9512,338.45996,1.0
39,811.46875,339.44873,0.93408203,798.53906,330.41992,0.92626953,799.07227,349.15918,0.94189453,802.0078,340.06055,1.0
40,811.74414,339.9732,0.92041016,798.8047,331.38525,0.92529297,799.66406,350.2129,0.88964844,802.54004,340.93848,1.0
41,810.4668,339.8827,0.8666992,801.6836,335.39062,0.9243164,798.70703,349.21973,0.86035156,802.34766,342.17773,1.0
42,807.0703,337.5371,0.83935547,803.05273,335.9453,0.9399414,799.6719,348.85254,0.859375,802.87695,342.36523,1.0
43,812.7344,338.125,0.7866211,802.58203,332.55713,0.99658203,801.25195,348.75293,0.8178711,804.66016,341.32812,1.0
44,812.7344,336.49414,0.77441406,804.60205,331.70044,1.0,803.5525,347.72266,0.86865234,806.06445,340.1759,1.0
45,808.375,332.39722,0.7475586,806.25586,330.85938,1.0,804.7036,345.2461,0.93066406,806.6738,338.72754,1.0
46,807.9785,332.46973,0.76464844,806.0664,330.69336,1.0,804.19946,344.3086,0.94970703,806.2988,338.36426,1.0
47,807.44727,330.3496,0.79589844,808.7539,330.9248,1.0,804.7954,343.82422,0.95996094,806.8535,337.85547,1.0
48,808.78906,329.21094,0.76953125,806.11914,328.57812,0.9951172,804.63916,343.16602,0.94628906,807.07227,336.79102,1.0
49,808.58203,328.91992,0.78271484,806.06055,328.4375,0.9916992,804.4182,342.9668,0.96484375,806.8164,336.6953,1.0
50,808.59375,330.35547,0.7841797,805.374,329.0625,1.0,803.83887,343.9668,0.95654297,806.3574,337.34766,1.0
51,808.6758,329.77344,0.77490234,804.9917,328.1289,1.0,803.2539,343.56836,0.95947266,806.1074,336.7246,1.0
52,809.46094,329.04492,0.7265625,804.9287,327.0586,0.97558594,803.2412,343.4668,0.9423828,805.9658,336.2461,1.0
53,807.06445,328.03125,0.7602539,808.7637,327.53516,0.98828125,803.9547,342.1875,0.97753906,806.4336,335.5254,1.0
54,806.89453,327.69727,0.80078125,809.3965,327.88672,1.0,804.81885,341.0127,0.99121094,806.6094,335.1211,1.0
55,806.7285,326.69727,0.83203125,810.4346,328.11914,1.0,805.6836,340.29858,0.9794922,806.9785,334.78516,1.0
56,807.1992,326.6172,0.83251953,810.1494,327.85156,1.0,805.98047,340.0269,0.9770508,807.1953,334.59375,1.0
57,807.6465,326.70117,0.81689453,809.6758,327.60938,1.0,806.18945,340.50537,0.95947266,807.44727,334.76562,1.0
58,808.3281,327.32812,0.78271484,808.7422,327.16016,0.9902344,805.5908,341.71582,0.95458984,807.2344,335.125,1.0
59,807.6367,327.77148,0.7836914,808.66797,327.63672,0.9848633,805.17676,342.16797,0.95751953,806.8281,335.70703,1.0
60,807.3418,328.2539,0.76904297,807.9922,327.90234,0.9667969,804.7466,342.9922,0.95214844,806.5117,336.1289,1.0
61,807.62305,328.10938,0.7446289,805.1035,326.92188,0.93359375,804.7866,343.70703,0.94189453,806.4785,335.9004,1.0
62,814.6758,330.80176,0.7207031,803.81067,326.55078,0.9350586,804.40454,344.91016,0.93896484,806.2793,335.78516,1.0
63,808.2031,328.46094,0.7104492,804.46924,326.66406,0.93310547,804.8672,344.14062,0.94091797,806.4629,335.82422,1.0
64,807.6406,328.2461,0.7788086,808.3828,328.21094,0.98339844,805.49023,342.68945,0.94921875,806.76953,336.3086,1.0
65,806.81055,326.3203,0.8198242,810.9678,327.8164,1.0,806.78516,340.98828,0.9160156,807.5762,335.44727,1.0
66,807.78906,325.0205,0.8120117,812.4678,327.46875,1.0,807.3281,340.5752,0.8935547,808.3125,334.46875,1.0
67,816.0293,326.38867,0.8378906,812.32227,324.69922,0.98828125,807.4004,339.14648,0.8691406,809.6211,331.26904,1.0
68,817.00195,326.39258,0.85009766,811.7748,323.58594,0.9448242,807.1289,340.22668,0.8833008,809.78516,330.99414,1.0
69,817.72656,326.51562,0.85253906,805.99023,324.29834,0.91308594,806.10547,340.82715,0.90771484,809.60547,330.6006,1.0
70,816.77734,325.9873,0.82666016,812.0517,323.85938,0.8823242,805.834,339.85718,0.91308594,808.6719,331.00732,1.0
71,808.7969,324.48926,0.79248047,811.9198,325.69922,1.0,806.459,338.90723,0.91552734,807.42773,332.51904,1.0
72,808.5742,325.12305,0.80029297,812.14124,326.60938,1.0,806.7168,339.26758,0.90478516,807.6719,333.46777,1.0
73,815.47656,327.79297,0.79052734,811.46924,326.25,1.0,806.9336,340.3181,0.9067383,807.83594,333.56934,1.0
74,808.9375,325.2539,0.79052734,810.76953,326.08984,1.0,805.99805,340.57373,0.9433594,807.0879,333.41602,1.0
75,815.6328,327.94922,0.7939453,811.08545,325.73828,1.0,806.0488,340.3733,0.9399414,807.46484,332.90723,1.0
76,808.3594,324.5879,0.80566406,811.4697,326.33203,1.0,806.0781,340.0227,0.94628906,807.34375,333.2832,1.0
77,807.5762,324.98535,0.8144531,811.5669,327.07422,1.0,806.3164,340.7495,0.93408203,807.3828,334.38086,1.0
78,807.28906,325.6455,0.80615234,810.4629,327.32812,1.0,806.96875,341.25586,0.9038086,807.4336,335.13867,1.0
79,808.0469,326.14648,0.80322266,811.76184,327.85547,1.0,807.68555,340.67188,0.890625,808.3281,335.07227,1.0
80,808.7031,325.88184,0.7753906,812.1626,327.73438,0.9863281,808.16797,341.12402,0.87646484,809.15625,334.91992,1.0
81,815.4531,327.6172,0.79345703,812.2228,326.76172,0.99365234,808.21875,340.69482,0.87597656,809.4258,333.91797,1.0
82,816.04297,328.08984,0.79833984,811.7312,326.58984,0.9902344,808.52734,341.66797,0.8730469,810.1533,334.1797,1.0
83,816.4668,328.6797,0.7895508,810.7529,326.40625,0.9946289,808.6406,342.5371,0.8647461,810.1338,334.42383,1.0
84,816.4883,328.96094,0.77685547,810.01855,325.57812,0.9765625,807.6133,342.86328,0.89697266,809.3047,334.27344,1.0
85,815.73047,328.61328,0.76416016,810.8457,326.09766,0.9848633,807.1133,341.84863,0.9111328,808.60156,334.35742,1.0
86,816.21484,327.7246,0.80078125,811.6953,325.73828,1.0,807.6582,340.3955,0.8857422,809.6797,333.26074,1.0
87,816.61914,327.6836,0.8105469,811.19385,325.3047,0.9916992,807.5449,341.06836,0.89160156,809.55273,332.9917,1.0
88,816.8301,327.9961,0.8198242,810.46875,325.21094,0.9785156,806.19727,340.9751,0.9165039,808.3633,332.4829,1.0
89,809.08594,324.32642,0.78466797,811.4658,325.78125,0.9902344,805.7246,339.99774,0.9375,807.4922,332.49365,1.0
90,808.45703,324.85498,0.8129883,811.2676,326.54688,1.0,806.2285,338.93066,0.9370117,806.9961,333.04297,1.0
91,808.02734,324.66406,0.8300781,812.1555,326.84766,1.0,806.6289,337.5254,0.89404297,807.2285,332.4768,1.0
92,808.3633,323.14697,0.82470703,813.35156,325.98828,1.0,805.7803,337.35742,0.89746094,807.3496,331.0161,1.0
93,808.9375,323.6233,0.79541016,812.999,325.38672,0.98779297,805.7334,338.38477,0.90625,807.68555,331.46484,1.0
94,816.3535,327.74023,0.81689453,811.146,325.10547,1.0,806.83203,340.5747,0.9169922,808.71875,333.04492,1.0
95,816.7012,327.7793,0.8076172,811.0635,324.47266,0.9868164,807.459,341.21875,0.90234375,809.66016,332.95068,1.0
96,816.59375,327.16992,0.80859375,812.0962,324.89844,0.9814453,807.8965,339.88293,0.86279297,810.0967,332.43286,1.0
97,815.6836,327.73633,0.7705078,812.6616,326.19922,0.98583984,807.9922,340.08032,0.86621094,810.06934,333.3164,1.0
98,809.5781,325.3086,0.76220703,810.95996,326.03125,0.97802734,806.6953,340.91357,0.9199219,808.6172,333.49902,1.0
99,809.0703,325.44043,0.77490234,810.28906,325.9922,0.97802734,805.9072,341.02246,0.9399414,807.6328,333.65918,1.0
100,808.64844,325.208,0.7871094,810.292,325.78125,0.94921875,804.60596,340.85645,0.9692383,806.8535,333.3086,1.0
101,808.9453,325.05957,0.77490234,810.8154,325.5547,0.98095703,805.292,340.57227,0.95947266,807.4238,333.10156,1.0
102,807.9531,325.5879,0.7973633,810.9697,326.53906,0.9975586,805.4551,340.96533,0.95996094,807.125,334.26367,1.0
103,806.81445,325.79785,0.81152344,810.6885,327.1953,0.9916992,804.65186,341.66602,0.96777344,806.3711,334.99414,1.0
104,805.7539,325.542,0.82958984,811.10205,327.38672,0.99902344,804.1151,341.08984,0.9765625,805.6533,334.75586,1.0
105,805.8135,325.44238,0.84716797,811.2925,327.72266,1.0,805.2002,340.35156,0.9736328,806.1328,334.7422,1.0
106,806.5254,325.9121,0.83154297,811.18994,327.64844,1.0,805.58594,340.7754,0.9555664,806.63477,334.90625,1.0
107,807.1738,326.43945,0.8154297,810.3584,327.23828,1.0,805.53613,341.28516,0.9614258,806.7676,335.04102,1.0
108,806.78516,325.67383,0.81640625,810.501,327.17578,0.99072266,805.62695,341.55957,0.94873047,806.70703,335.03516,1.0
109,806.5996,325.32227,0.8276367,811.2993,327.5586,1.0,806.44336,340.6831,0.9345703,807.2246,334.88672,1.0
110,807.10156,325.90527,0.80566406,811.2822,327.64844,1.0,807.10156,340.74268,0.9057617,807.9883,335.09766,1.0
111,808.27344,326.6797,0.76953125,810.6123,327.2578,1.0,807.3926,341.41992,0.9013672,808.3594,335.1797,1.0
112,808.8008,326.83203,0.7529297,810.0713,326.83203,1.0,807.16016,341.7793,0.91552734,808.27344,335.07227,1.0
113,808.0469,326.72656,0.78466797,809.76953,326.97266,0.9951172,806.3379,341.69336,0.9394531,807.5078,335.13086,1.0
114,807.31445,326.35938,0.8095703,809.81445,327.41406,0.99853516,806.29297,341.67188,0.93896484,807.1953,335.35352,1.0
115,806.72266,325.36816,0.8256836,811.0508,327.6914,1.0,806.6465,340.85352,0.92822266,807.43164,334.89648,1.0
116,807.4375,324.90332,0.79589844,812.12274,327.41016,0.9873047,807.416,341.1582,0.8823242,808.45703,334.73047,1.0
117,808.45703,324.91357,0.7763672,812.0634,326.42188,0.984375,807.78906,341.22266,0.8852539,808.9531,334.10938,1.0
118,808.3672,325.28906,0.7705078,810.8877,326.26562,0.98095703,807.25195,341.61133,0.9199219,808.41406,334.48438,1.0
119,808.64844,325.7754,0.75146484,810.21387,326.0625,0.96484375,806.84766,342.4746,0.93066406,808.2539,334.88477,1.0
120,815.3906,329.64453,0.71484375,808.9746,325.70703,0.93408203,806.82227,344.2422,0.9370117,808.3242,335.47266,1.0
121,819.62744,329.1953,0.9194336,804.1587,325.50684,0.96972656,806.3828,345.8457,1.0,808.9746,332.19824,1.0
122,821.1211,329.36523,0.9707031,803.98535,324.31494,0.98535156,806.6914,345.6172,1.0,809.85156,330.8496,1.0
123,822.19727,330.71582,0.99121094,804.4309,324.57715,1.0,805.5547,346.21973,0.99072266,810.9951,330.43262,1.0
124,821.1504,330.68066,0.95214844,804.6294,325.5752,1.0,805.4043,346.54297,1.0,810.584,331.2256,1.0
125,821.04297,329.42773,0.9692383,804.3418,324.16394,0.9838867,806.09375,345.34375,1.0,809.9961,330.69336,1.0
126,820.2041,327.5078,0.91845703,804.9375,323.9046,0.9682617,806.7363,343.89062,0.9453125,810.18164,330.77344,1.0
127,817.7129,328.10156,0.8222656,806.96875,325.625,0.93310547,806.8926,342.87305,0.9116211,810.2295,332.22412,1.0
128,816.11523,328.89844,0.75146484,809.5156,324.59766,0.9355469,806.52734,342.7539,0.9267578,808.5,333.97656,1.0
129,816.1328,328.79297,0.76171875,809.28516,324.23047,0.9189453,806.3887,342.71484,0.9345703,808.4453,333.65332,1.0
130,816.07227,328.71094,0.7631836,809.3711,324.0078,0.90722656,806.1504,342.5957,0.9433594,808.51953,333.5996,1.0
131,816.4551,328.58594,0.7817383,809.5293,324.04297,0.9296875,806.22266,342.16602,0.93847656,808.4336,333.48047,1.0
132,815.625,327.89648,0.7788086,811.1758,324.7461,0.9711914,806.53906,340.771,0.9482422,808.52344,332.73828,1.0
133,809.21094,325.32227,0.78027344,810.9707,325.73828,0.99072266,805.77734,339.74048,0.94677734,807.6836,332.73438,1.0
134,808.0781,325.27832,0.81640625,810.9258,326.6172,0.9975586,805.53906,339.67285,0.9667969,806.94727,333.20703,1.0
135,809.3125,324.99512,0.78564453,811.0454,325.70703,0.9609375,804.6455,339.19922,0.9633789,807.084,332.18872,1.0
136,808.79297,323.90686,0.79589844,812.4492,325.58203,0.96191406,804.54443,338.25098,0.94921875,807.1875,331.594,1.0
137,815.64453,327.36523,0.7836914,811.8756,325.05078,0.9165039,804.26904,337.80273,0.9589844,807.5078,330.61133,1.0
138,813.6279,327.6621,0.83251953,804.8823,323.66772,0.89453125,803.0244,336.30273,0.9682617,806.34766,329.29883,1.0
139,813.2119,327.48242,0.86083984,804.5449,324.01453,0.87060547,802.2256,336.18945,0.9663086,805.3799,329.14648,1.0
140,812.1487,326.63086,0.8769531,804.7505,323.31494,0.84521484,801.0,335.3789,0.9394531,804.58984,328.66602,1.0
141,810.1328,324.813,0.8618164,804.6885,322.6914,0.8535156,801.28516,335.4121,0.91845703,805.08887,328.1289,1.0
142,812.3701,326.98047,0.8569336,804.60156,322.28418,0.86621094,801.4219,335.48242,0.92578125,805.54004,328.15234,1.0
143,809.66797,324.7246,0.8540039,811.8042,326.2422,0.87841797,802.6719,334.6211,0.91064453,805.1094,328.87305,1.0
144,809.28906,324.9795,0.84716797,811.8519,326.9297,0.921875,802.8955,335.3711,0.9375,805.1377,329.83008,1.0
145,808.78906,325.1914,0.8544922,811.56885,327.08594,0.9350586,802.8174,335.76562,0.94384766,804.6792,330.38965,1.0
146,809.10156,324.8828,0.8442383,811.6304,326.76562,0.93359375,803.1953,336.05078,0.94970703,805.1963,330.39746,1.0
147,809.47266,324.96973,0.8334961,811.65796,326.10156,0.9301758,803.1836,336.92773,0.96191406,805.37695,330.6328,1.0
148,808.70703,323.35352,0.83154297,812.72656,325.64453,0.90625,804.20044,335.125,0.87890625,806.2363,329.51562,1.0
149,814.64844,325.6836,0.8417969,803.70874,318.4414,0.87890625,802.54297,334.1211,0.85839844,807.0215,327.63867,1.0
150,814.52734,325.93066,0.87646484,802.9707,317.9248,0.89990234,800.9863,335.4375,0.8486328,806.2012,327.17383,1.0
151,814.22656,325.74023,0.86328125,804.094,318.0918,0.8803711,802.01855,334.875,0.859375,806.6328,327.01758,1.0
152,809.28906,323.24512,0.8222656,806.28125,321.96875,0.8388672,802.30566,334.92773,0.8540039,806.53906,327.54492,1.0
153,808.90625,323.59912,0.8388672,806.31445,322.85254,0.84716797,802.4092,334.99414,0.87353516,806.14844,327.9961,1.0
154,809.03516,323.8667,0.8461914,806.14844,322.77148,0.8417969,802.1123,334.15625,0.8847656,805.99414,327.56836,1.0
155,811.85144,325.60547,0.8442383,805.58594,321.66406,0.859375,801.8164,334.5703,0.890625,806.16406,327.31445,1.0
156,811.6382,325.60938,0.8256836,805.708,321.8418,0.8515625,801.8535,334.7422,0.88134766,806.0449,327.55078,1.0
157,811.4971,325.00586,0.8330078,806.7344,321.98047,0.83154297,802.3535,334.76953,0.8613281,806.7754,327.38672,1.0
158,814.52734,323.6272,0.8198242,806.12305,317.3584,0.87646484,803.5442,333.17188,0.79052734,808.28516,326.7832,1.0
159,814.10547,323.61865,0.7988281,806.03125,318.02734,0.8647461,803.2988,335.17383,0.79541016,808.08984,327.23828,1.0
160,814.58984,324.4458,0.81591797,805.2588,318.4961,0.87646484,804.05756,334.0039,0.8261719,808.4258,327.63477,1.0
161,815.1211,324.80664,0.8178711,804.2322,318.8711,0.8754883,804.10645,335.4375,0.87353516,808.4883,327.90625,1.0
162,814.9336,324.81982,0.8022461,803.52466,318.82812,0.86376953,803.64404,335.85938,0.8725586,807.9707,328.1172,1.0
163,814.0078,324.6206,0.80029297,803.416,317.98145,0.88183594,802.1875,334.3672,0.83691406,806.40625,327.60742,1.0
164,814.625,325.25,0.8339844,803.4297,317.25293,0.89404297,801.1621,333.9336,0.83447266,806.65625,327.0254,1.0
165,815.8633,326.54102,0.8432617,804.4531,319.3496,0.88916016,802.80664,335.54688,0.90527344,808.78516,328.0625,1.0
166,815.34766,326.30078,0.8383789,805.0449,319.98828,0.859375,803.8458,334.89453,0.88720703,808.7461,328.2578,1.0
167,815.9961,324.96875,0.8876953,806.2246,318.88086,0.8881836,805.1221,333.96094,0.83691406,809.25195,327.4414,1.0
168,816.3594,324.36377,0.88720703,806.24805,318.3164,0.88916016,805.24414,334.08984,0.8256836,809.56445,327.16797,1.0
169,815.78516,324.76953,0.86572266,806.1094,319.21875,0.87646484,805.0869,334.7539,0.8408203,809.3496,327.85352,1.0
170,816.5449,325.02246,0.8935547,804.874,318.92578,0.90478516,804.50635,335.1953,0.8515625,809.2207,327.56445,1.0
171,815.46875,324.5791,0.8618164,806.4121,318.9922,0.8574219,805.7529,333.91797,0.8046875,809.459,327.71875,1.0
172,815.9492,323.7738,0.8676758,807.4414,317.9961,0.86621094,805.3574,335.60742,0.77246094,810.2246,326.8789,1.0
173,816.0,323.84583,0.85791016,807.43945,318.51758,0.8564453,806.2949,334.22266,0.79003906,810.2969,327.4668,1.0
174,816.9297,324.2008,0.89746094,805.83594,317.5459,0.9189453,804.4448,334.47266,0.8432617,809.5762,326.6328,1.0
175,815.40625,324.25806,0.8720703,805.4844,317.9873,0.8959961,803.5242,333.6289,0.8383789,808.4707,326.87695,1.0
176,815.4961,323.99524,0.86035156,806.4414,318.25586,0.87841797,805.16016,335.5,0.7949219,809.4414,326.95508,1.0
177,815.6875,323.4629,0.8510742,807.96094,318.5254,0.84277344,806.0879,335.48438,0.7651367,810.4336,327.1797,1.0
178,815.9297,324.60352,0.85546875,806.8535,319.19727,0.86035156,806.36914,334.73438,0.8125,810.0625,328.1211,1.0
179,815.66406,325.26074,0.8613281,806.15625,319.9004,0.8520508,805.9678,334.97266,0.84472656,809.72266,328.53906,1.0
180,817.3242,325.35938,0.91064453,805.3447,318.77734,0.91064453,805.00195,335.64844,0.8623047,809.875,327.40625,1.0
181,816.2969,323.83154,0.88964844,807.3262,317.91992,0.88183594,805.6621,335.12305,0.7895508,809.93164,326.36133,1.0
182,816.2285,322.9121,0.85839844,807.8242,318.04883,0.8730469,806.2051,335.16016,0.77246094,810.2158,326.63672,1.0
183,816.2207,324.19995,0.86035156,806.71094,319.50586,0.875,805.55664,334.6289,0.83251953,809.6797,327.77148,1.0
184,815.4336,324.5537,0.82128906,810.0996,323.33057,0.8847656,805.93945,335.78516,0.85791016,809.4336,328.92188,1.0
185,809.03125,321.9629,0.7939453,813.9551,325.13672,0.88964844,805.77246,334.9922,0.8300781,809.1367,329.0586,1.0
186,815.02734,325.1377,0.7910156,813.4961,324.8789,0.89746094,806.2578,334.48438,0.7915039,809.33203,328.54297,1.0
187,815.72656,325.09668,0.81640625,813.42773,324.44922,0.91796875,807.1289,335.94922,0.8208008,810.1035,329.4453,1.0
188,815.66016,325.8711,0.7949219,812.8623,325.05078,0.9580078,806.7988,337.6211,0.8857422,808.98047,330.91504,1.0
189,815.5078,326.2207,0.78466797,813.0449,325.3086,0.9716797,806.47266,337.19922,0.8959961,808.6836,330.76562,1.0
190,815.58203,325.5254,0.81933594,813.499,325.67188,0.9375,807.02734,335.41406,0.8286133,809.99805,329.10156,1.0
191,815.73047,324.89258,0.8305664,810.7617,324.35986,0.9082031,807.72266,334.72266,0.7919922,810.0752,328.58203,1.0
192,815.08203,323.92847,0.78466797,811.6301,324.06064,0.9135742,807.34766,334.5078,0.7861328,809.8203,328.78906,1.0
193,808.91797,321.02344,0.7792969,812.1005,325.08887,0.9223633,806.78125,335.83594,0.8378906,809.50977,329.5703,1.0
194,809.03516,321.74805,0.7841797,814.33984,325.42578,0.9189453,806.72656,335.85156,0.8510742,809.4414,329.64062,1.0
195,808.9414,322.52832,0.7753906,813.53516,325.33984,0.89941406,805.8926,335.8711,0.78564453,809.38477,328.78906,1.0
196,815.1289,324.05872,0.8105469,811.5112,322.38477,0.85253906,806.8574,335.00586,0.7519531,810.4004,327.80664,1.0
197,815.9414,323.54785,0.81933594,811.7975,322.64648,0.8701172,808.4922,334.82812,0.7446289,811.23535,328.6172,1.0
198,815.91797,324.69385,0.8330078,810.06055,322.56348,0.8828125,807.34766,334.8711,0.81103516,810.3887,328.76953,1.0
199,815.0625,324.72803,0.7973633,814.17773,324.64844,0.88623047,806.73047,335.83203,0.8432617,809.6797,329.4922,1.0
200,815.5469,325.32227,0.8154297,813.6543,325.53906,0.93847656,807.1035,335.5547,0.82958984,809.9453,329.2578,1.0
201,815.6133,324.48267,0.8261719,811.2119,324.63232,0.90722656,807.8926,334.71484,0.7792969,810.2373,328.5039,1.0
202,815.3672,324.47778,0.80859375,811.2334,324.604,0.9111328,807.541,334.96484,0.79589844,810.06836,328.73047,1.0
203,815.4531,325.16992,0.80322266,813.7988,325.14453,0.93603516,807.23047,335.8789,0.83935547,809.9785,329.51562,1.0
204,815.47266,325.9121,0.8027344,813.1162,325.25,0.9765625,807.19727,336.0586,0.86083984,809.7461,329.9121,1.0
205,807.66797,322.3369,0.83251953,813.5752,326.58984,0.9667969,806.6953,335.76172,0.8261719,807.6367,330.60742,1.0
206,814.6992,324.91797,0.78027344,814.0156,324.73828,0.8745117,806.1289,334.8711,0.76220703,809.87305,328.33984,1.0
