scorer,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150
17,811.42395,504.94846,0.80754554,796.9025,504.94226,0.96966934,804.0618,520.12756,0.8632106,804.32117,511.76196,1.0
18,810.18304,509.95215,0.7486206,797.39716,508.44498,0.8880247,805.0901,524.21063,0.8265268,805.1944,515.5163,1.0
19,808.8745,509.3639,0.713153,797.82477,511.50415,0.8647333,806.5751,525.95917,0.78759307,805.5554,517.7467,1.0
20,812.8052,511.42267,0.781619,799.2238,515.3622,0.903134,807.5124,527.82947,0.79563034,806.4595,520.36847,1.0
21,813.8374,513.3455,0.8214507,798.46484,516.2556,0.93444324,807.6101,529.2046,0.838517,805.7362,521.31464,1.0
22,813.60046,514.00214,0.8229096,798.9074,517.08374,0.93146497,806.9212,529.56323,0.85407317,805.41296,521.8127,1.0
23,814.0489,514.9506,0.8393515,797.4558,517.8185,0.95486784,806.145,531.9583,0.8656918,804.9573,522.70917,1.0
24,814.6365,515.6586,0.8615607,796.6202,518.52545,0.9808718,806.15686,534.5007,0.8743207,805.0267,523.8996,1.0
25,814.69104,518.57513,0.85096645,795.57294,520.98535,0.9989447,805.6261,539.28436,0.8735303,805.20215,526.7295,1.0
26,814.9471,521.333,0.85418904,796.0859,522.4434,0.9482443,806.394,543.918,0.8911718,806.2529,528.81274,0.98839235
27,813.13275,524.3858,0.7978844,796.6258,526.00977,0.88598746,806.18726,542.8003,0.8570686,805.7204,531.62164,1.0
28,808.6439,526.4115,0.75351584,796.8813,529.35767,0.9011493,805.8887,543.7753,0.81908077,804.7759,534.94653,1.0
29,808.1756,528.73505,0.8246284,798.0288,532.1898,0.968261,805.2226,543.8413,0.7984008,803.7793,536.5703,1.0
30,807.3314,530.2792,0.854635,797.7943,533.7318,0.97733426,804.1354,545.43304,0.8018866,802.8115,538.25446,1.0
31,807.9485,531.4845,0.87816286,797.0345,534.18756,0.98516613,802.87286,547.449,0.8485177,802.10443,539.3923,1.0
32,807.3958,532.4286,0.8922908,796.91724,534.2889,0.9761333,800.8346,548.0315,0.8402108,800.98083,540.3963,1.0
33,807.5263,532.89355,0.8873696,796.5371,534.1338,0.97347796,800.23016,548.76154,0.85272473,800.88226,541.09546,1.0
34,809.74585,536.77423,0.81825227,796.2781,534.9605,0.9583526,801.422,551.35333,0.89731294,802.68964,542.86865,1.0
35,814.37274,536.7299,0.78689575,799.44696,535.9278,0.9332399,805.3653,553.75024,0.81365925,805.75964,544.7651,1.0
36,814.79114,538.7435,0.7448677,800.1237,539.13025,0.90809727,807.8494,556.9223,0.7945598,807.6609,547.02734,1.0
37,815.4343,541.6262,0.80328417,800.799,544.0767,0.8445587,809.56226,558.4135,0.7941275,808.9232,550.47504,1.0
38,816.5154,544.34827,0.9163467,801.61676,547.82117,0.8968932,811.2687,561.2627,0.911033,809.21844,553.1171,1.0
39,817.57294,546.814,0.9711368,806.1751,549.31573,0.97513247,811.7926,564.5466,0.9340796,809.49585,555.98413,1.0
40,817.35144,549.56555,0.8988062,805.9115,551.04865,0.9839119,810.5647,567.18414,0.8324318,809.32556,559.03094,1.0
41,817.6959,551.9954,0.85384107,802.02167,552.6488,0.9592556,809.5578,570.5397,0.7168258,809.36597,561.5543,0.9458186
42,816.394,556.2148,0.75485086,802.0264,556.2307,0.9121944,808.20966,573.1474,0.74719363,808.93005,563.939,1.0
43,813.21643,559.2337,0.7633807,806.715,562.72516,0.8489163,807.453,574.68677,0.74698925,807.78864,567.2007,1.0
44,808.09064,561.8652,0.7931467,806.7133,565.7734,0.8699088,807.68115,574.55225,0.7417564,806.4342,568.7638,1.0
45,813.84735,564.2019,0.8170276,809.50867,566.4759,0.97100115,806.51154,577.89276,0.856107,805.6772,572.2182,1.0
46,813.81586,566.91595,0.7757379,802.1896,567.1346,0.9123049,805.1613,582.3978,0.8378412,805.4845,575.6103,1.0
47,814.06683,568.45874,0.7600894,801.1881,568.56464,0.91838473,805.1284,584.708,0.8010304,805.7718,577.10626,1.0
48,809.2311,572.7172,0.75844073,801.461,570.68195,0.8766882,805.2072,586.061,0.8295347,805.6661,578.5861,1.0
49,808.97815,574.60516,0.74188673,801.78864,572.2404,0.8786062,805.0842,587.08105,0.8282328,805.73596,579.5528,1.0
50,812.28467,572.4602,0.74848217,800.97095,572.6974,0.899073,805.8152,588.0024,0.7875038,806.4686,580.22504,1.0
51,813.66016,573.2603,0.7644756,801.20386,574.23065,0.855469,807.3618,589.54297,0.73657244,807.59644,581.67523,1.0
52,815.83,574.0359,0.83151555,801.49225,575.9551,0.8892711,809.8532,590.32794,0.7859794,809.5291,582.6543,1.0
53,817.463,575.88135,0.94566137,803.56146,579.1279,0.9265867,812.8398,591.9591,0.8951699,811.2955,584.24005,1.0
54,817.8608,576.8188,0.95122397,803.6231,579.9254,0.9156378,812.68823,593.2655,0.8979903,810.88416,584.9791,1.0
55,817.5661,578.5742,0.9484596,807.772,580.7014,0.9472674,810.4759,595.10266,0.93063027,809.72107,586.8953,1.0
56,816.4539,580.2519,0.8788695,808.4337,581.56494,0.91949654,808.61914,596.8824,0.8138977,808.60986,589.2499,1.0
57,815.478,580.9882,0.8432669,809.0701,582.3885,0.9629964,806.7809,595.6817,0.86745685,806.4857,589.5651,1.0
58,814.63995,582.5943,0.7989663,808.0129,582.92413,0.9398209,805.3481,597.6081,0.86869234,805.67145,590.94763,1.0
59,814.3343,584.2705,0.7673685,802.73425,583.5356,0.9375627,804.8064,599.44183,0.8348194,805.57294,592.8943,1.0
60,809.18097,588.526,0.76029235,802.2521,585.80835,0.9114826,804.9295,602.3414,0.81747925,805.85065,594.8416,1.0
61,807.8964,589.39435,0.7473691,802.09375,588.27875,0.9223901,804.7683,603.7918,0.7502752,806.00867,596.69916,1.0
62,808.42505,590.4725,0.7641165,807.0796,591.15784,0.9019151,805.5947,603.9024,0.745536,806.3812,597.4003,1.0
63,812.9077,590.3023,0.77228487,802.69574,589.41003,0.9033853,806.27954,603.65204,0.76885206,806.976,597.255,1.0
64,808.8196,591.24524,0.75711054,807.6491,592.4847,0.90330124,806.70575,604.7267,0.75414413,807.2715,598.15125,1.0
65,813.4995,589.6931,0.744024,806.087,591.1156,0.88215965,807.8951,604.1867,0.7229906,808.5077,597.79486,1.0
66,813.37213,590.42145,0.75864613,807.9599,593.09766,0.8677499,807.71387,605.85657,0.71060693,808.39886,598.61816,1.0
67,813.5908,591.4123,0.79237044,807.6479,594.872,0.87457734,808.0591,606.651,0.70650226,808.6761,599.5165,1.0
68,814.4792,593.17596,0.8241146,807.2303,596.34845,0.86326754,808.20874,608.0312,0.74984807,808.86456,601.1378,1.0
69,815.1354,595.87524,0.8652854,810.1043,597.9331,0.976347,807.22076,609.44086,0.82499516,808.26746,603.5503,1.0
70,816.19543,597.2952,0.85895044,809.0366,598.1245,0.9674674,807.84467,612.67804,0.84271365,807.6231,605.94464,1.0
71,817.29767,599.8964,0.84373975,806.5661,598.9527,0.96447736,808.78925,616.2734,0.8111178,808.36163,608.0819,1.0
72,816.92285,602.1912,0.7690619,802.265,601.26953,0.93723726,807.9994,619.6155,0.7723317,808.7111,610.79974,1.0
73,816.70825,604.3601,0.773824,801.5132,603.16516,0.93102264,807.6295,621.4939,0.78951854,808.5724,611.8827,1.0
74,814.2963,606.4073,0.7770118,801.7481,606.0908,0.8607118,807.07306,622.89514,0.75191873,807.7669,614.208,1.0
75,814.12396,607.35004,0.8104634,806.48376,610.617,0.854408,808.14325,623.1633,0.7474129,808.32825,615.57196,1.0
76,814.83295,606.5105,0.8223102,807.263,610.22235,0.87315,809.7694,621.9155,0.73519236,809.54816,615.4535,1.0
77,815.2042,606.96674,0.8502157,806.9906,610.6116,0.90691316,810.21185,621.8707,0.76999605,809.90045,615.6645,1.0
78,815.9033,606.3353,0.8556748,807.4209,609.85693,0.8994429,811.12933,622.7235,0.7715166,810.7535,614.7734,1.0
79,816.9073,605.3328,0.831971,805.66815,607.31146,0.9049658,812.3101,621.4785,0.7748571,811.9732,613.01154,1.0
80,816.2193,606.2958,0.85170484,808.31335,609.44763,0.8861358,811.5533,622.6444,0.75572443,811.29114,614.283,1.0
81,816.4191,606.6147,0.8596666,808.2369,609.8804,0.8918086,811.7513,622.9627,0.75602067,811.35046,614.528,1.0
82,816.14996,607.907,0.89044744,807.7173,611.9643,0.9215661,811.5711,622.2188,0.7971936,810.84564,615.8888,1.0
83,815.9401,609.07446,0.9180324,810.7606,613.2232,0.9316527,811.1624,622.7146,0.8217408,810.19086,617.0538,1.0
84,816.1924,609.99036,0.90966094,810.4725,613.83234,0.9520819,810.63715,624.55615,0.8310373,809.7553,618.48804,1.0
85,815.2527,610.9399,0.8981627,810.1426,613.63586,0.9533866,808.454,626.05975,0.82551897,808.3782,619.8573,1.0
86,816.1466,611.58655,0.90919966,809.2246,612.9605,0.9290309,808.26184,628.0733,0.84538037,808.3199,620.17755,1.0
87,817.4586,612.28766,0.93476826,807.5052,612.35724,0.93784994,808.876,630.1513,0.84318,808.7396,620.4582,1.0
88,817.3428,612.63556,0.92412543,807.1473,612.1773,0.91769147,808.1454,630.6859,0.8288356,808.4678,620.6553,1.0
89,817.7369,613.3613,0.9392946,799.71454,613.49133,0.9147166,807.614,632.35425,0.85500634,807.9233,620.45807,1.0
90,818.0064,613.75446,0.95354277,798.5004,612.8106,0.9539385,806.64386,633.3281,0.9032413,806.9847,619.6443,1.0
91,817.81537,613.8245,0.9457324,798.0681,612.5837,0.959762,806.1702,633.6608,0.91994953,806.7408,619.53,1.0
92,819.11475,614.81335,1.0,797.86255,612.007,0.98711836,805.5404,636.104,0.9432804,807.5305,618.02435,0.98241496
93,818.79846,614.8878,0.98692095,798.3165,612.4115,0.9575751,806.5603,635.0606,0.8982734,807.76373,618.429,0.97271436
94,819.1678,614.7404,1.0,798.51587,612.7999,0.9646635,806.99524,636.1763,0.9503489,808.3817,618.83685,0.98560256
95,819.6605,614.563,1.0,799.00287,611.8551,0.96349406,806.58136,636.04956,0.9330935,808.6344,618.48785,1.0
96,819.1437,614.644,0.96649647,798.57385,610.5328,0.9623102,804.9061,635.2823,0.9749854,807.64825,618.00977,0.9975238
97,817.2962,614.4299,0.96431124,797.37524,608.6815,0.93272924,801.3402,633.1571,0.93741703,806.65936,617.829,1.0
98,813.5848,614.28937,0.9498183,796.93427,607.3082,0.8755274,799.5617,625.2196,0.8932255,802.81616,616.8723,1.0
99,810.85254,614.11115,0.9709573,794.6514,606.0747,0.8243942,796.2285,624.06964,0.91802734,799.89624,615.4403,1.0
100,806.75146,613.60693,0.9160825,794.60236,606.2339,0.8880693,793.1688,622.8197,0.9858277,797.7301,615.31104,1.0
101,804.93726,614.306,0.9806461,792.1656,604.3238,0.9787594,791.31116,622.4542,0.9956194,795.97943,615.05743,1.0
102,802.8903,616.1004,0.96090454,789.6998,606.1274,0.9680729,788.7271,624.1065,0.94190603,794.2382,616.327,1.0
103,801.8986,618.4546,0.91745496,788.80725,606.6825,0.94229543,786.34326,624.02734,0.93331,793.41907,617.9146,1.0
104,800.68005,621.33344,0.86749446,786.61896,610.8874,0.9903736,784.5931,628.3259,0.9640781,791.2619,621.0255,1.0
105,799.3124,625.6721,0.9682339,784.1394,612.79944,1.0,783.7363,631.4534,0.9572228,787.1325,624.88,1.0
106,797.7456,628.168,1.0,781.69116,614.55756,0.96078527,781.61304,635.7143,1.0,786.2062,627.362,1.0
107,795.783,629.0303,1.0,779.434,618.0889,0.85065717,778.53253,638.1919,1.0,784.0845,629.15454,1.0
108,793.86346,630.155,0.9612217,779.3442,618.8552,0.8184064,776.0407,639.73615,0.95980287,783.01685,630.4203,1.0
109,793.3379,632.60077,0.8647371,778.3923,620.5145,0.819279,775.6476,641.92487,0.9272347,782.5783,631.217,1.0
110,794.509,633.7487,0.8858729,778.6695,621.97516,0.84315187,776.40735,642.2785,0.9506025,783.3664,632.6799,1.0
111,795.70746,635.2613,0.8220959,778.4033,624.7543,0.94382626,778.30365,646.3393,0.9560084,783.3984,635.3864,1.0
112,797.88165,636.16486,0.9195091,779.348,628.01776,1.0,781.7983,650.2902,0.9763045,785.8901,638.1675,1.0
113,801.50885,637.87823,0.9186363,781.6892,629.5345,0.98591006,785.3721,652.381,0.9926792,789.3837,639.0362,1.0
114,803.7789,638.8554,0.9375626,784.9761,632.6644,1.0,789.66205,655.435,0.96750516,793.91,642.2617,1.0
115,806.5091,642.54114,0.9607519,790.22156,639.03186,0.9587424,795.8605,656.7651,0.9556409,797.7216,647.05383,1.0
116,811.9652,645.62744,0.9362833,793.7128,642.8236,0.9590346,801.0113,662.9842,0.8788604,801.74866,650.95636,1.0
117,813.7685,649.9406,0.7717558,797.04346,647.9063,0.9463768,804.0452,667.13916,0.87730324,805.02386,656.6231,1.0
118,814.0632,654.4491,0.79817957,799.3375,653.7959,0.84375834,805.69434,670.97766,0.8224884,806.06464,661.6513,1.0
119,815.19086,659.20685,0.84904367,809.91187,660.5654,0.87494093,807.1343,674.95013,0.8525343,806.57324,667.20844,1.0
120,816.31024,663.91016,0.82397914,801.4861,663.853,0.93412083,807.8795,681.5803,0.78682584,807.1545,672.74695,0.99683964
121,814.1882,669.7729,0.729987,801.3252,671.1974,0.8002399,807.96954,686.101,0.73562473,807.5647,678.30646,1.0
122,814.5111,675.07086,0.83573896,809.543,677.0771,0.89368635,807.2472,690.17706,0.82666385,806.27264,683.20593,1.0
123,815.10266,679.55804,0.8033632,801.6118,679.367,0.9212808,806.16644,696.205,0.82006884,806.30133,687.9633,1.0
124,807.5976,685.448,0.73839796,800.5435,685.37286,0.8332555,804.3841,700.90045,0.78293437,805.09,692.7183,1.0
125,807.9743,689.5189,0.8465346,800.9103,691.71466,0.8604373,804.98645,704.28644,0.78660566,804.0689,697.89813,1.0
126,812.3804,695.016,0.79822433,807.9633,694.6633,0.8990577,804.4107,709.1277,0.8989013,804.6525,702.11505,1.0
127,814.8934,697.47894,0.75514853,801.7963,696.8735,0.92616946,806.08167,713.395,0.82554156,806.46375,705.48395,1.0
128,813.8528,702.5803,0.8076196,800.0748,702.43243,0.8508208,806.4436,718.8089,0.8016806,806.4358,709.5464,1.0
129,814.9634,707.86346,0.87221074,808.913,709.5939,0.9227508,807.75824,722.9385,0.8413653,806.9216,716.4337,1.0
130,815.9229,711.79553,0.8157282,806.0247,710.76117,0.93317395,806.52704,727.80664,0.8573992,806.8006,720.0974,0.9967448
131,813.6624,716.8915,0.733001,801.2398,715.6039,0.90067613,804.7837,732.41895,0.7901034,805.8782,724.4135,1.0
132,808.29553,721.7825,0.82343906,799.93445,722.4865,0.88322496,803.59515,735.30035,0.78405875,803.72595,728.3664,1.0
133,811.0523,725.49243,0.8380503,803.0886,725.2087,0.85887897,801.4442,738.3737,0.8514103,801.97736,732.64215,1.0
134,808.61273,728.7516,0.8065802,800.02277,726.4924,0.9334659,799.0111,741.9826,0.872974,801.25415,734.9353,1.0
135,808.5382,732.0549,0.7956476,795.7773,728.1053,0.9559143,799.2772,743.9684,0.90726155,799.47894,735.4159,1.0
136,803.7761,733.26794,0.82468235,793.8366,731.59454,0.9048868,796.8661,747.9826,0.89313954,797.86835,739.3137,1.0
137,802.47,737.85004,0.90177757,789.8809,734.3657,0.90963864,794.4033,749.99005,0.8024823,795.52765,743.055,1.0
138,801.8131,740.2622,0.9033109,791.88104,739.46674,0.8811356,792.6814,752.06177,0.81457525,794.3701,745.82806,1.0
139,801.7614,742.9982,0.8721205,792.79535,740.2782,0.9442161,790.9249,757.07434,0.91095334,793.1779,749.0266,1.0
140,801.5805,746.5448,0.785048,786.6435,741.44824,0.9437475,789.21344,760.64856,0.8934136,791.4512,751.9495,1.0
141,799.5307,749.28937,0.79530907,784.94934,744.4967,0.9726809,788.7875,762.62213,0.8920491,790.4278,754.61847,1.0
142,798.46063,753.6906,0.8560246,784.30444,749.04694,0.9036545,788.06946,767.38104,0.7890745,789.5657,758.59595,1.0
143,798.6656,756.5901,0.8399635,786.8737,755.03503,0.86256605,789.8183,767.8865,0.83747506,790.35333,761.54694,1.0
144,799.45575,759.49286,0.7917043,793.03986,757.5388,0.8902556,788.31305,772.00397,0.92238545,789.6007,765.09924,1.0
145,797.78253,761.4938,0.7330405,785.7362,757.25726,0.9065832,786.3061,774.71643,0.9359098,788.41925,767.7142,1.0
146,794.31604,764.52106,0.7657342,783.9822,759.6059,0.930248,784.3958,777.0558,0.9245258,787.20233,769.7139,1.0
147,795.62744,767.6757,0.83334637,782.9517,761.4088,0.92004657,783.1772,779.0381,0.8886244,786.36957,771.40967,1.0
148,795.0675,769.489,0.8601871,783.6867,763.5338,0.91616565,783.451,779.7442,0.90631,786.05194,772.8173,1.0
149,795.2805,768.74744,0.84193194,784.3809,763.87573,0.9063732,785.8445,779.28046,0.8582545,787.3138,773.0632,1.0
150,797.521,768.16656,0.77601415,785.9136,764.5368,0.8943207,787.93567,780.5663,0.80747265,789.10626,773.51794,1.0
151,795.37915,769.23456,0.8178983,786.2546,767.22675,0.8720632,787.6598,782.0486,0.8268906,788.7093,774.5431,1.0
152,797.9623,769.2522,0.8161137,785.67816,765.694,0.8833957,789.1953,782.0898,0.79208523,789.92816,774.5251,1.0
153,798.63324,769.06836,0.81347543,786.9946,766.23413,0.87478536,791.14594,781.97845,0.76297593,791.80066,774.6281,1.0
154,800.0476,768.49,0.8451402,787.9531,766.47345,0.89457536,792.5911,782.5457,0.73989695,793.7694,774.45795,1.0
155,800.697,768.7968,0.8682743,792.65564,769.17865,0.89059746,794.9115,781.9384,0.76250803,794.7651,775.41754,1.0
156,802.21765,770.0612,0.90919113,791.8101,771.4609,0.91989684,796.2777,782.8571,0.81767803,795.6029,776.806,1.0
157,802.64996,770.5821,0.90424865,791.76056,772.3186,0.90994143,796.9594,783.4521,0.8411665,795.9483,777.4391,1.0
158,803.6287,771.5449,0.9119759,794.46246,773.1401,0.91531086,797.801,784.64105,0.8859007,796.4923,778.6572,1.0
159,805.03436,770.29443,0.92189586,790.7904,771.2304,0.92237604,797.7686,784.917,0.8923468,797.03925,776.82825,1.0
160,807.40906,769.6794,0.9135352,788.6919,769.0316,0.9803157,798.09393,786.5484,0.90304345,798.0047,775.69867,1.0
161,808.73114,768.4303,0.93202114,788.6401,768.4769,0.9982733,798.87573,790.08856,0.88505113,799.10425,774.4869,1.0
162,809.2075,768.41907,0.9499291,789.0315,768.7707,1.0,798.66095,790.4956,0.9102018,799.3205,774.6593,1.0
163,809.5789,769.43677,0.9738002,789.1666,769.5482,1.0,799.0564,792.4743,0.87676257,799.45166,775.5145,1.0
164,810.44415,770.77875,0.9737933,789.364,770.48193,1.0,799.14996,793.057,0.8715406,800.13074,776.61176,1.0
165,811.0578,771.5168,0.9524994,789.51324,770.99915,1.0,799.7504,793.57764,0.88280886,800.8811,776.8427,1.0
166,810.8747,772.576,0.94412345,789.14526,771.57733,1.0,799.32465,795.16394,0.891831,800.46735,777.48114,1.0
167,811.7093,772.77936,0.9581145,789.5627,772.84,1.0,801.14355,795.7099,0.9192821,801.5202,778.0945,1.0
168,808.8463,772.4375,1.0,789.8278,773.1528,1.0,800.15155,792.6528,0.8744455,800.8703,779.1272,1.0
169,808.10626,775.1255,0.93188274,789.5294,775.9254,1.0,799.989,794.00665,0.8936989,800.1758,782.1045,1.0
170,808.3111,776.9546,0.85590607,790.40027,777.2545,1.0,799.2011,794.24756,0.84245783,799.39685,784.193,0.99394506
171,806.9456,780.5141,0.8096849,790.22046,779.36163,0.9847392,798.0838,795.494,0.8640465,797.67456,785.759,1.0
172,804.887,781.38837,0.83950675,790.201,781.0946,0.9581361,797.591,798.4454,0.82910806,797.71326,787.84515,1.0
173,803.8062,783.90643,0.89152277,793.3462,785.4832,0.9188504,798.0053,797.95355,0.8083805,797.33905,790.844,1.0
174,804.84674,785.2384,0.898752,796.8172,787.92896,0.92187566,799.7371,798.9996,0.80989355,798.7565,792.77014,1.0
175,805.44403,786.9319,0.8778566,797.0923,789.68567,0.9233866,799.88446,801.0706,0.85182667,799.119,794.923,1.0
176,805.8431,786.63635,0.8821821,797.5842,789.98785,0.93555564,800.90405,801.3245,0.80141526,800.24896,795.47766,1.0
177,804.9878,785.6183,0.8849919,799.59753,788.76013,0.8795439,801.0693,801.00854,0.7821481,800.90063,794.6214,1.0
178,805.6952,785.15784,0.88903904,800.1106,787.9807,0.85375893,802.10406,800.5762,0.78155905,801.8486,793.9513,1.0
179,806.88525,785.2374,0.8823644,800.4879,787.8024,0.85570145,804.0765,799.79254,0.7730189,803.27576,794.1324,1.0
180,806.1509,784.79407,0.86968255,800.5176,788.54236,0.8317726,803.7079,800.21735,0.7559833,803.89484,792.94507,1.0
181,806.9891,784.64374,0.86432076,800.2333,788.33356,0.85130703,804.55426,799.7498,0.7917658,804.3503,792.7385,1.0
182,807.7386,784.16614,0.84608364,799.6265,787.61707,0.8564235,805.108,799.4543,0.79910916,804.44696,792.0692,1.0
183,808.65436,784.7562,0.833766,799.87274,788.694,0.84604084,806.0081,800.4841,0.7753432,805.2491,792.65845,1.0
184,813.5175,787.3721,0.86123973,799.8848,789.4841,0.86946666,807.1549,800.6466,0.85469085,806.11755,795.2975,1.0
185,815.54535,787.98926,0.90747166,805.9961,789.8173,0.88701123,808.49146,803.5635,0.8659186,808.0383,797.0732,1.0
186,817.29346,788.7061,0.9049657,801.27075,791.9119,0.92409635,810.6116,805.72363,0.8679453,809.3428,797.83636,0.99688345
187,818.38275,788.92303,0.9619132,802.6121,792.1462,0.9642342,812.4894,804.3943,0.8976304,810.88635,797.5076,1.0
188,819.166,789.1618,0.9708695,805.5806,792.55804,0.9536667,813.25806,803.6556,0.90284973,812.3194,797.7516,1.0
189,820.4939,788.837,0.9693495,805.9999,792.8507,0.9402593,815.5218,803.3129,0.9040502,813.8745,797.0045,0.9989278
190,821.5252,787.5609,0.9341549,807.29767,792.11786,0.94063544,816.65186,801.4213,0.8947053,815.2702,795.396,1.0
191,821.66486,786.7263,0.91184974,807.6177,791.7407,0.9344735,816.9962,801.34143,0.8565845,815.3415,795.0605,1.0
192,821.8855,786.0641,0.9237548,806.9478,791.25635,0.95623845,817.5388,801.2615,0.90118486,815.652,794.1338,1.0
193,822.3821,785.9535,0.9223316,807.06744,791.3477,0.95592153,817.9315,801.3367,0.910142,816.2122,794.1917,1.0
194,821.99426,787.0149,0.9396502,807.5408,792.0802,0.9599111,817.5016,801.84906,0.9145909,816.08936,795.188,1.0
195,822.0493,786.95,0.9381354,807.7614,792.01794,0.9668136,817.61395,801.6701,0.9198145,816.1854,794.98773,1.0
196,821.30347,785.7903,0.8982575,808.4482,791.1786,0.9485141,818.0302,800.722,0.84374267,815.9914,794.1348,1.0
197,820.5625,785.88873,0.87790287,807.51654,790.79175,0.90546346,816.6494,799.89764,0.79889464,814.6707,793.996,1.0
198,819.9396,784.67865,0.83084494,808.1748,789.47595,0.87352157,816.94147,798.86304,0.7147709,814.1044,793.20856,0.960469
199,819.5792,784.2926,0.8155011,808.4922,788.9393,0.87332416,816.44165,798.18146,0.715815,814.40137,792.7899,0.9416319
200,817.8608,784.23035,0.8179655,809.0074,789.0338,0.8874655,814.4012,797.8345,0.72356766,813.0457,792.5639,0.9599602
201,818.94684,783.6763,0.8455818,808.11383,788.08026,0.9139805,815.1928,797.2858,0.7521445,813.3388,791.51166,1.0
202,818.3389,784.45105,0.8473698,807.5511,788.86005,0.9011849,814.2663,798.8222,0.7910559,812.46326,792.5404,0.99653465
203,817.1891,784.673,0.83950365,807.8294,789.08484,0.89080393,812.89307,798.4972,0.78266525,811.5433,792.83777,0.97790605
204,815.5442,783.9824,0.76552826,810.4143,788.92065,0.8502517,811.70184,798.0257,0.6792349,811.0679,792.4861,0.9267233
205,814.7274,783.61035,0.74241936,811.3992,788.78705,0.8192693,810.9611,797.7447,0.6521062,810.5059,792.49207,0.9126771
206,806.07837,781.75183,0.693461,813.7567,787.69446,0.8182504,811.1219,798.1171,0.6738692,810.45514,792.54016,0.9232482
