scorer,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150
17,790.4905,878.5398,0.96995634,776.6138,863.7528,1.0,770.0994,885.88763,1.0,778.5335,876.0174,1.0
18,791.2402,878.7611,0.99577504,776.27203,865.81586,1.0,771.9763,887.87317,0.9989701,778.7925,877.087,1.0
19,793.4789,879.9291,0.9768966,776.9859,868.1286,0.99989617,774.46246,890.0813,0.98134273,781.19653,878.66736,1.0
20,795.1577,879.6129,0.9479344,777.54205,868.7561,0.98399574,775.53644,890.961,0.9815584,782.94574,878.8141,1.0
21,795.2743,879.67126,0.9327718,777.2861,870.91473,0.9701838,777.04376,891.8445,0.98152375,783.6359,879.82294,1.0
22,795.65405,879.96027,0.93558717,775.7521,870.6885,0.9497319,778.8387,892.73114,1.0,784.11597,880.99475,1.0
23,795.2193,879.6738,0.93206877,775.89874,870.39307,0.95383626,779.34015,891.4845,1.0,783.88464,880.53296,1.0
24,794.41486,878.78436,0.88668686,776.5826,870.8503,0.9605227,779.1998,890.6997,0.98719764,783.2181,880.1642,1.0
25,794.5345,878.31165,0.8771079,776.4755,870.3622,0.98088384,778.65405,890.0719,0.9782679,782.9547,880.0201,1.0
26,793.1812,879.5405,0.85927874,776.24896,870.0353,0.97705483,777.3006,888.2692,0.921107,781.895,879.4911,1.0
27,791.83105,878.3401,0.8993163,775.81335,869.6038,0.98374444,776.6389,888.3958,0.857531,780.84576,879.3739,1.0
28,791.5998,879.11,0.962835,776.04004,868.27484,1.0,774.7809,888.3777,0.90937275,780.00854,878.6236,1.0
29,790.63104,879.77625,0.985941,776.12695,868.1455,1.0,773.53674,888.60376,0.8982431,779.2949,878.6248,1.0
30,790.39087,880.3817,1.0,775.7239,867.01746,1.0,771.2911,888.2855,0.9201851,778.5672,877.9926,1.0
31,790.52185,880.881,1.0,775.8343,867.2513,1.0,770.842,888.15936,0.9159104,779.0763,878.18634,1.0
32,791.45105,880.4479,1.0,776.31696,867.8168,0.9991137,773.5802,888.5469,0.92159057,779.85657,878.71045,1.0
33,791.791,880.26794,1.0,776.6341,867.591,0.99862987,773.82635,887.9238,0.9391425,779.9877,878.6988,1.0
34,791.81964,880.6394,1.0,776.679,867.06744,0.99963534,772.78064,887.3359,0.95105565,779.94556,878.3937,1.0
35,792.0749,880.81964,1.0,776.4434,867.41785,1.0,772.5438,888.26166,1.0,780.16174,878.5883,1.0
36,793.3364,879.9392,0.9838393,776.44855,868.1708,1.0,775.3011,888.4888,0.96336603,781.0766,879.1534,1.0
37,794.03375,879.8839,0.95499665,776.76697,868.1092,1.0,775.8175,888.5426,0.9360796,781.4287,879.06885,1.0
38,793.97406,878.51526,0.8774041,776.72375,868.5554,0.9849364,775.9257,887.29376,0.88750094,781.73413,879.1898,1.0
39,794.12134,879.2249,0.85390884,775.73004,869.5532,0.97861505,777.9453,887.6569,0.93529767,782.5032,879.5948,1.0
40,794.0611,877.57513,0.83852965,776.23004,870.09125,0.9764547,779.19086,889.1322,0.948519,782.9454,880.00824,1.0
41,793.03143,878.13116,0.8139159,776.75244,869.829,0.96642506,778.5299,887.3242,0.9935773,782.32324,879.1902,1.0
42,791.9926,877.7799,0.8156665,776.8993,870.0173,0.96085006,777.99817,887.55994,0.975145,782.01227,879.164,1.0
43,792.33905,878.07,0.824241,776.5659,869.916,0.9609323,777.8906,887.59924,0.9714473,782.0151,879.14136,1.0
44,791.92194,877.886,0.8646884,775.70215,869.93835,0.9554569,775.92035,888.0276,0.9145684,780.9657,879.41693,1.0
45,791.31714,878.9961,0.930665,775.3304,869.68964,0.9585522,776.2816,888.87494,0.8967403,780.4818,879.5895,1.0
46,790.87866,879.78705,0.96145785,776.2901,870.4154,0.9561491,775.77655,888.7419,0.88662153,780.24915,880.2976,1.0
47,790.6165,879.99585,0.9655045,776.22015,870.6208,0.95473266,775.41846,889.0688,0.89704835,779.54987,880.04736,1.0
48,791.8635,880.2815,1.0,776.58545,870.08984,0.98042184,775.6626,888.6999,0.89169073,780.5933,880.09753,1.0
49,791.6198,880.43774,0.99535453,776.56226,870.3648,0.9663163,775.81476,888.7151,0.8958241,780.5185,880.2221,1.0
50,791.6525,880.22314,0.9798728,775.3684,870.0915,0.96168745,775.93414,888.4503,0.8943829,780.5111,880.1679,1.0
51,791.40625,879.64124,0.9518111,775.97156,869.7793,0.96631217,776.1508,888.19586,0.92637646,780.4173,879.59924,1.0
52,791.4691,878.87085,0.9152097,776.25684,869.4262,0.96100974,776.24133,887.4348,0.9297194,780.4809,879.1238,1.0
53,790.99744,878.46716,0.85866547,777.2603,868.79584,0.9485464,775.17035,884.9768,0.96531075,780.25824,878.1621,1.0
54,789.68066,878.067,0.8563586,776.9391,867.2637,0.9340501,776.099,883.0508,0.9714832,779.33777,876.8624,1.0
55,789.18616,878.07336,0.88066703,775.77924,866.74207,0.93014306,775.15076,883.1101,0.9875674,778.61395,876.6922,1.0
56,788.35046,878.20435,0.91422,776.0528,866.01215,0.95168763,773.5683,882.94116,1.0,777.7381,876.4709,1.0
57,787.35675,878.38684,0.9052525,775.98834,865.6818,0.91780907,772.84357,882.0141,0.9854438,777.0322,876.0101,1.0
58,786.888,878.3798,0.892135,776.4784,865.1789,0.8934074,772.4151,881.17255,0.9753706,776.81494,875.422,1.0
59,786.5506,878.7542,0.9058333,776.9054,863.55225,0.8874568,771.7723,879.9406,0.97101456,776.9509,874.708,1.0
60,786.80426,879.0569,0.91232324,777.14526,862.8091,0.87468994,771.4416,879.839,0.96841365,776.9577,874.5343,1.0
61,786.82684,878.52167,0.93494636,775.19476,862.3021,0.91044754,770.84125,879.57385,0.9655365,776.77686,874.0348,1.0
62,786.88635,878.67395,0.92730445,774.7718,862.519,0.90805984,770.8356,880.34924,0.97181267,776.5883,874.24066,1.0
63,786.88763,878.56836,0.93024224,774.4764,862.4215,0.9179733,770.5885,880.6585,0.96719444,776.4762,874.2839,1.0
64,787.2116,878.1598,0.9518349,774.5275,861.49567,0.95117295,769.9843,880.6068,0.9494036,776.5272,873.76306,1.0
65,787.1046,877.6369,0.96448475,774.7464,860.70233,0.96480787,769.6776,879.8668,0.94436526,776.37714,873.1819,1.0
66,786.89185,878.5979,0.9472049,774.60187,861.5113,0.9438846,769.2595,880.52026,0.9459144,776.3014,873.8098,1.0
67,786.7695,878.0926,0.9137704,775.154,864.057,0.91177326,770.5334,881.54834,0.9762775,776.2149,875.0357,1.0
68,787.2188,877.71735,0.91665477,774.38324,865.3117,0.9528996,771.45917,882.6803,0.99753594,776.3711,875.69055,1.0
69,788.0762,877.68585,0.92906594,774.3564,865.7961,0.97301555,772.01874,883.6275,0.999058,776.77203,876.0209,1.0
70,789.0868,877.66534,0.9509378,774.82776,865.04535,0.98188734,771.70593,884.098,0.99727887,777.2078,875.873,1.0
71,788.8972,878.03674,0.9527686,775.1874,865.12195,0.9751216,771.5203,884.0362,1.0,777.0347,875.9092,1.0
72,788.0987,879.03754,0.9078974,775.8469,865.96515,0.90738004,772.7071,884.00995,0.9632478,776.5313,876.3653,1.0
73,788.4335,879.71497,0.9128602,776.0475,865.04834,0.88532495,772.7428,883.0365,0.9423283,776.5448,875.84436,1.0
74,784.66144,878.41846,0.71668404,780.0444,863.6459,0.8295742,772.72015,877.399,0.79704577,776.15643,872.5457,0.8734991
75,790.9962,877.4435,0.89631414,777.0989,863.1424,0.94021463,775.8221,882.059,0.9421211,779.7916,874.56537,1.0
76,791.1097,876.53143,0.9250169,777.3383,861.6618,0.93219626,773.947,881.88116,0.9566594,780.0812,873.5008,1.0
77,791.0376,876.391,0.9397659,777.10376,861.3424,0.9220069,773.9249,881.90186,0.9747629,780.12805,873.1481,1.0
78,790.9056,876.57886,0.94171095,775.7931,861.96234,0.91580033,773.7121,882.0517,0.99004376,779.55524,873.6294,1.0
79,791.1788,877.0136,0.917873,777.7385,862.6491,0.94250256,773.0452,883.2898,0.9943593,779.28094,874.141,1.0
80,791.0498,877.4325,0.8826332,777.1693,862.9126,0.9732791,771.6888,884.40015,1.0,778.8142,874.3644,1.0
81,791.5012,877.8783,0.9088818,776.9587,862.81213,0.9774079,771.2089,885.1114,1.0,779.2525,874.68506,1.0
82,792.8207,877.7071,0.90078735,777.23083,863.0683,0.9709614,772.45496,885.75336,1.0,780.2604,874.7918,1.0
83,792.9593,876.512,0.87127787,777.8127,865.4807,1.0,775.6153,887.1629,0.9359555,781.3126,876.41583,1.0
84,793.6096,877.4611,0.87893474,776.59766,867.9729,0.99497396,776.1741,887.54834,0.94458616,782.1953,878.1203,1.0
85,794.1881,877.72327,0.8481568,776.2775,870.2132,0.9739827,779.0894,889.3623,0.93650573,782.97424,879.7386,1.0
86,795.8245,878.8857,0.9149863,775.838,870.66376,0.9754577,780.8593,891.0679,0.986908,784.18823,879.9355,1.0
87,795.4335,879.2429,0.90562266,775.76056,871.2299,0.95570034,781.45624,891.3442,0.9936341,783.66785,880.4154,1.0
88,795.7321,879.1944,0.8983611,776.0257,871.8404,0.9358409,781.559,892.1401,1.0,783.85046,881.333,1.0
89,796.0957,879.87756,0.88532037,776.56494,871.8952,0.93456393,781.9479,892.0274,1.0,784.13403,881.6712,1.0
90,796.22156,879.7807,0.88693833,776.7244,872.003,0.92889786,782.43726,891.59717,0.9878017,784.4032,881.57904,1.0
91,796.4612,879.89014,0.8836322,777.1987,872.1583,0.9299213,782.5934,891.37616,0.9968032,784.6274,881.5802,1.0
92,795.11304,879.41486,0.861188,778.0798,871.80286,0.9307876,782.148,888.62006,1.0,783.71014,880.7302,1.0
93,794.21344,879.4298,0.84000415,778.3422,872.3074,0.9205169,781.74677,888.1248,1.0,783.24677,880.6609,1.0
94,793.6039,878.484,0.8034474,778.3118,871.85315,0.9437548,781.0431,888.90247,1.0,783.277,880.8944,1.0
95,793.5885,879.0094,0.8316033,777.9144,871.19604,0.946554,780.3969,888.5329,1.0,783.09705,880.57074,1.0
96,792.63525,878.60284,0.82424265,778.5183,869.91486,0.95870584,777.9124,886.0468,1.0,781.9887,879.1099,1.0
97,790.6868,878.8928,0.85503656,778.0658,868.2582,0.9497557,775.3262,884.1024,0.9653103,780.2851,877.8823,1.0
98,787.95496,879.506,0.92174786,776.1029,865.9527,0.92582965,774.1099,881.9523,0.9889067,778.1001,876.57996,1.0
99,785.8074,879.8683,0.9023504,776.1235,864.6969,0.89933795,772.22314,880.79706,0.93814564,776.59094,875.6416,1.0
100,784.66046,881.069,0.8799108,776.5972,864.68036,0.8567159,771.2994,879.0362,0.97130316,775.663,875.406,0.9577706
101,784.83954,880.5214,0.88546187,775.4034,865.1696,0.8592383,770.88727,880.90283,0.9490765,775.343,875.91364,0.9917242
102,784.562,880.5505,0.8962862,775.619,866.4255,0.891007,770.9153,880.6581,0.9535606,775.03595,876.3124,1.0
103,784.5736,880.6171,0.89825046,775.7055,866.31726,0.8840043,770.91644,880.6262,0.9456504,775.05035,876.3103,1.0
104,784.30054,881.076,0.89677644,776.1306,866.0632,0.876328,770.2721,881.38525,0.9443973,774.95374,876.194,1.0
105,784.3892,880.6759,0.9053787,775.55695,866.51245,0.890145,770.7658,880.71405,0.962334,775.0019,876.36145,1.0
106,785.0936,879.28864,0.92306995,773.9221,867.284,0.9384626,771.0829,883.0114,1.0,775.2372,876.6805,1.0
107,785.62756,878.877,0.94030315,773.46515,867.1002,0.95713896,770.73456,883.85925,1.0,775.1597,876.75354,1.0
108,785.9309,878.44763,0.93877083,773.2088,866.8961,0.9604007,771.16095,883.86523,1.0,775.4817,876.625,1.0
109,786.1316,877.9949,0.91311604,773.6651,866.42334,0.943811,771.2434,883.15155,0.9953728,775.4749,875.96735,1.0
110,785.89777,878.00726,0.9172082,773.48096,866.18396,0.9366156,770.4398,883.35223,0.9929378,774.98395,875.8635,1.0
111,786.2608,878.1885,0.9531917,773.0893,865.3848,0.97731084,769.73785,883.9905,0.9837625,774.96484,875.8038,1.0
112,785.9162,878.4507,0.96451366,772.82837,864.8915,0.97398645,768.7884,883.7342,0.9778237,774.52637,875.6165,1.0
113,785.5978,878.6728,0.95166105,773.5959,863.2371,0.9383123,768.33545,882.47217,0.9669028,774.6818,874.9683,1.0
114,784.9359,879.3852,0.9714347,773.9995,860.10834,0.9822291,765.7634,880.7539,0.96194726,774.6265,873.6778,1.0
115,783.551,878.6633,0.9430093,774.08984,858.7564,1.0,764.93555,877.78296,1.0,773.25146,872.5,1.0
116,782.9019,877.2249,0.87683344,774.0717,857.64606,1.0,763.7086,876.55493,1.0,772.9618,870.8543,1.0
117,782.07794,877.4291,0.8600666,773.59216,857.3362,1.0,763.04626,876.2891,1.0,772.20575,870.7243,1.0
118,781.79474,876.60364,0.86000997,773.18036,856.3268,1.0,763.0811,875.4668,1.0,771.8042,870.08704,1.0
119,781.30444,875.3997,0.8565852,773.3791,856.1608,0.9936551,762.94995,875.0182,0.9782765,771.5089,869.3733,1.0
120,780.64056,873.02686,0.8278206,773.7071,857.14874,0.9080595,762.81573,876.2349,0.8124644,770.8492,868.4831,1.0
121,780.51746,873.6816,0.81254137,773.5599,856.905,0.9116819,761.3824,875.6845,0.7929226,770.5482,868.5201,1.0
122,780.58057,873.88275,0.806222,773.58435,856.8921,0.9099793,761.0792,875.7995,0.7452523,770.62305,868.553,1.0
123,780.7328,874.0801,0.784173,774.22797,856.79553,0.9026779,760.32996,875.254,0.681096,770.58844,868.1899,1.0
124,781.7181,876.19183,0.8355356,773.70447,855.25824,0.9609034,759.48004,874.1126,0.7316143,771.37335,868.9486,1.0
125,781.8155,876.9777,0.81791073,773.4854,855.44073,0.9654155,758.728,874.33624,0.74180555,771.5881,869.3784,1.0
126,781.6536,877.00653,0.8276759,773.011,855.80804,0.9633193,758.9904,875.01746,0.7601379,771.42505,869.6449,1.0
127,781.6435,876.47656,0.83446294,773.2419,855.8098,0.95171773,759.3483,874.7956,0.75019306,771.2241,869.225,1.0
128,781.1842,875.857,0.8219086,773.78534,855.97754,0.92599696,760.2087,874.7492,0.73431814,771.0689,868.6333,1.0
129,781.0587,875.81604,0.8086494,774.02246,856.3811,0.92140657,760.24347,874.54376,0.70526934,770.9479,868.5888,1.0
130,780.7906,876.10156,0.81717706,773.708,856.1137,0.9389728,759.43396,873.86505,0.72838265,770.58167,868.74817,1.0
131,779.91003,875.6033,0.7946868,773.0601,857.27765,0.9267977,759.4144,875.27246,0.7257916,769.7831,868.82996,1.0
132,781.58105,876.8486,0.8227078,773.61774,856.44147,0.95118743,759.5337,875.0525,0.75632966,771.52625,869.5505,1.0
133,783.20135,877.2935,0.8757422,772.69,855.60876,0.9935212,759.12,875.9843,0.81701213,773.1734,869.9326,1.0
134,783.4947,876.7735,0.8927649,772.62317,855.6134,0.9942262,760.2777,876.89996,0.8795601,773.9398,869.6332,1.0
135,783.2361,876.29895,0.8793697,772.22565,855.8492,0.9796116,760.6367,877.198,0.8885424,773.7446,869.4662,1.0
136,783.1376,876.1932,0.86292875,772.34216,855.5936,0.97669816,760.6092,876.71,0.8683664,773.5759,869.1509,1.0
137,782.6929,876.232,0.860885,772.2596,855.52106,0.99174607,760.481,876.3269,0.8552595,773.1001,869.1285,1.0
138,781.9783,876.47095,0.8676772,771.98456,855.91583,0.99747175,760.3951,876.09106,0.8295239,772.25635,869.34045,1.0
139,781.4526,876.2125,0.86499196,771.8199,855.68774,1.0,760.05554,875.85944,0.81262517,771.46674,869.24884,1.0
140,781.3298,876.4345,0.8639311,771.7881,855.8344,0.9978707,759.8344,875.59204,0.79159,771.2472,869.2872,1.0
141,781.199,876.25195,0.8686421,771.6545,855.8294,1.0,759.84955,875.50336,0.80312663,771.11676,869.25824,1.0
142,781.2249,876.36926,0.86102164,772.67377,856.2271,0.9748973,760.28436,875.95294,0.78275293,771.1659,869.50037,1.0
143,781.1627,876.2921,0.8563598,772.71484,856.4006,0.96763396,760.2535,875.8743,0.77927953,771.007,869.5015,1.0
144,781.3946,876.7289,0.85604626,772.6062,856.1951,0.96576583,760.02716,875.77783,0.7722211,771.2922,869.53876,1.0
145,782.2782,876.7692,0.87361735,772.21204,855.99286,0.97955155,760.44366,876.3086,0.80534154,772.31195,869.5811,1.0
146,782.4611,876.92676,0.8809725,773.0467,855.66693,1.0,760.2952,876.02185,0.8322359,772.54645,869.7117,1.0
147,781.5246,877.63776,0.87810034,772.4664,856.27905,1.0,759.55664,875.63055,0.8652766,771.3934,870.1704,1.0
148,781.10443,877.1991,0.86129034,772.35876,856.6772,0.98755884,759.32965,876.09753,0.8244319,770.823,869.97296,1.0
149,780.7376,877.4113,0.8626137,771.8669,857.02045,0.9951386,759.39514,876.565,0.8422957,770.6424,870.2779,1.0
150,780.38184,876.5636,0.8544733,772.1191,857.59125,0.9620498,759.9074,877.08014,0.8108792,770.4822,869.98035,1.0
151,780.4114,876.5449,0.8525566,772.1317,857.5733,0.9600963,759.8908,877.2056,0.80609226,770.48224,869.9334,1.0
152,780.4923,876.84753,0.85178506,771.94226,857.343,0.97559255,759.43994,876.6558,0.81031716,770.4588,870.0716,1.0
153,780.3246,876.5803,0.8564313,771.99615,857.33136,0.97438246,759.51154,876.338,0.8161337,770.314,869.9692,1.0
154,780.15015,876.6941,0.84829223,771.7606,857.10175,0.9797745,759.75134,876.1964,0.84663075,770.14545,869.9261,1.0
155,780.28107,876.749,0.8518088,771.52844,857.1152,0.97700244,760.1552,876.68256,0.87280136,770.1953,869.9995,1.0
156,780.31146,876.6982,0.8472603,771.13684,857.4623,0.96559554,760.40283,877.5021,0.8814982,770.23627,870.3553,1.0
157,780.23193,877.4204,0.85053355,770.4729,857.66,0.9811815,759.85016,877.69366,0.92734206,769.89734,870.7835,1.0
158,780.3159,878.38135,0.8367173,770.23004,858.1241,0.99455154,759.32855,877.8808,0.9304753,769.7925,871.3179,1.0
159,780.95483,877.7418,0.8648845,770.80334,857.8326,0.997644,761.1483,877.5956,1.0,770.6987,870.9755,1.0
160,780.4752,877.2021,0.860402,770.7357,858.97986,0.9752641,762.42194,877.4843,1.0,770.58057,871.0909,1.0
161,780.45654,876.2675,0.8534362,771.0005,858.99084,0.96017075,763.4341,877.1234,1.0,770.82227,870.85376,1.0
162,780.4905,876.10645,0.86562365,771.15955,858.716,0.96450835,763.6264,876.82916,1.0,770.9171,870.7832,1.0
163,780.69556,876.45135,0.86170906,771.2829,857.8543,0.98522305,762.82153,876.7363,1.0,770.78973,870.63837,1.0
164,781.0253,877.38007,0.8606721,771.0346,858.0691,0.98328847,761.3768,877.75586,0.98395145,770.7765,870.9532,1.0
165,780.93915,877.4678,0.85566825,770.94,858.1661,0.982126,761.3406,877.80194,0.9819388,770.7227,871.00946,1.0
166,780.9313,877.45966,0.86364233,770.8374,857.4467,0.9857149,760.89874,877.48157,0.97181016,770.467,870.7795,1.0
167,780.4881,877.1908,0.84424233,770.55725,857.21405,0.98909116,760.06714,877.18384,0.95477146,769.85266,870.61414,1.0
168,780.80475,878.1038,0.85440755,770.2898,857.83606,0.99910396,759.9496,878.1743,0.95368344,770.1669,871.1653,1.0
169,781.7536,878.8483,0.84575504,770.62445,858.70404,0.99119645,760.15875,879.19464,0.9243462,771.0711,871.612,1.0
170,781.5502,878.51917,0.83948725,770.8166,859.13745,0.9614243,760.48285,879.5458,0.88012147,771.0747,871.40216,1.0
171,782.8016,878.77997,0.8823591,771.4216,858.6239,0.9898788,760.5799,880.09106,0.88940686,772.10156,871.6582,1.0
172,783.3922,878.4555,0.8630049,771.9526,859.4627,0.967539,762.0999,880.05994,0.8220493,773.4718,871.7517,0.9924894
173,783.7828,878.3825,0.8828705,771.776,859.53296,0.98124635,761.75616,881.42865,0.8622749,773.0856,872.20276,1.0
174,781.8802,877.3995,0.8574737,770.5436,859.88544,0.9352667,761.7959,880.62366,0.86146724,771.35364,871.4248,1.0
175,781.98004,876.9994,0.8636038,770.495,859.9876,0.93626684,762.4078,880.2933,0.8942302,771.52216,871.3031,1.0
176,781.42694,875.50433,0.87799156,770.82635,860.83997,0.90698653,763.53326,880.41144,0.88131636,771.5587,871.0708,1.0
177,781.4584,876.261,0.9037235,770.8965,860.0591,0.9553828,763.662,879.43146,0.9942758,771.427,871.4497,1.0
178,781.13446,876.1384,0.87461644,771.0848,861.55023,0.92083853,764.9656,880.1274,0.95647943,771.52,871.65497,1.0
179,781.2291,876.26685,0.88399947,771.2673,861.59766,0.9340434,766.07684,878.9919,0.9880281,771.692,871.8782,1.0
180,781.1138,876.20715,0.888829,771.50635,861.60156,0.92927116,766.1998,878.56085,0.98781216,771.8403,871.8736,1.0
181,780.01917,876.5607,0.8628432,771.4411,860.8683,0.94396657,766.04956,876.81946,1.0,771.1762,871.37396,1.0
182,779.85583,876.29944,0.8768688,771.44586,860.8621,0.94026685,766.06354,876.53876,1.0,771.0789,871.3537,1.0
183,779.254,876.29004,0.8404787,771.8266,861.3183,0.91220427,765.99274,875.8658,1.0,770.73596,870.9522,1.0
184,778.45605,876.3724,0.8028623,772.27515,862.0062,0.8821428,765.7741,875.1646,1.0,770.26306,870.6279,1.0
185,778.21924,876.4796,0.7854452,771.67914,861.2387,0.89991033,765.3191,874.5576,1.0,769.89954,870.38855,1.0
186,778.12885,876.63763,0.78484315,771.5634,860.8413,0.9068072,765.20276,874.3435,1.0,769.89276,870.37976,1.0
187,778.3944,876.86176,0.79311264,771.60736,860.4244,0.9152492,764.9134,874.3942,1.0,769.97156,870.41815,1.0
188,778.3932,876.5959,0.8027082,771.2634,859.6645,0.9319835,764.36993,874.2101,1.0,769.8336,870.2493,1.0
189,778.2397,876.9862,0.77356416,770.9222,858.9932,0.9544197,763.72974,873.4125,1.0,769.329,870.1356,1.0
190,778.1667,876.2822,0.75375706,770.7518,858.44696,0.94897395,762.8649,873.0353,1.0,768.9364,869.6706,1.0
191,778.3477,876.2715,0.743925,770.7689,857.98285,0.951133,762.25116,872.6856,1.0,768.75195,869.55457,1.0
192,779.13403,876.5731,0.7592269,770.30664,856.5552,1.0,760.7651,871.9152,1.0,768.3661,869.51556,1.0
193,779.39764,876.2749,0.76638705,770.16925,855.4524,1.0,759.5759,871.9065,1.0,768.1302,869.25616,1.0
194,778.82526,875.13116,0.7691099,770.3413,854.96344,1.0,759.3725,871.1022,0.9980804,768.1155,868.63196,1.0
195,778.70557,875.3313,0.808383,770.23615,854.7327,1.0,757.5302,870.2446,0.9387845,767.6631,868.12866,1.0
196,777.93756,874.0317,0.85771024,770.31146,853.498,1.0,757.6234,870.9516,0.95561844,767.59644,867.44415,1.0
197,777.81964,873.8541,0.84846205,770.38055,853.28906,1.0,757.14655,870.0157,0.9476404,767.4607,867.2167,1.0
198,778.2763,873.28796,0.8122836,770.98773,852.87994,1.0,757.80536,869.96436,0.90149224,767.6253,866.72797,1.0
199,777.4396,872.3654,0.83988893,770.77026,852.58984,1.0,757.821,869.3179,0.8983635,766.8937,866.05,1.0
200,777.0638,871.4859,0.8050123,770.79694,852.5079,0.95083755,757.6835,869.4303,0.8643232,766.1515,865.6509,1.0
201,776.54254,871.1754,0.8387404,770.1555,852.6052,0.9471376,757.9796,869.3588,0.8647257,765.82184,865.3373,1.0
202,776.21765,870.8634,0.83258665,769.65765,853.2804,0.91533977,758.255,870.1011,0.81434137,765.59686,865.5963,1.0
203,776.17523,870.7646,0.82573915,769.4442,853.619,0.901209,758.23645,870.8076,0.78877705,765.644,865.8821,1.0
204,776.7677,871.2349,0.8218172,769.9218,853.80035,0.9053889,758.7474,870.7336,0.7608344,766.26935,866.13696,1.0
205,776.786,871.3095,0.8121459,770.1963,853.33636,0.9136567,758.4627,870.2397,0.76621187,766.12177,865.8409,1.0
206,776.57184,871.58563,0.82364416,770.0651,853.468,0.92402554,758.2081,870.0393,0.7787497,766.0645,865.994,1.0
207,776.8397,872.2922,0.8268003,770.4367,853.13806,0.96770424,757.9182,869.8052,0.7972136,766.4643,866.14594,1.0
208,776.45483,871.87244,0.8126397,770.1112,853.81476,0.9262751,758.1013,870.391,0.77482533,766.0897,866.2366,1.0
