scorer,DLC_resnet50_NEW_ROOM_OFJan26shuffle1_500000,DLC_resnet50_NEW_ROOM_OFJan26shuffle1_500000,DLC_resnet50_NEW_ROOM_OFJan26shuffle1_500000,DLC_resnet50_NEW_ROOM_OFJan26shuffle1_500000,DLC_resnet50_NEW_ROOM_OFJan26shuffle1_500000,DLC_resnet50_NEW_ROOM_OFJan26shuffle1_500000,DLC_resnet50_NEW_ROOM_OFJan26shuffle1_500000,DLC_resnet50_NEW_ROOM_OFJan26shuffle1_500000,DLC_resnet50_NEW_ROOM_OFJan26shuffle1_500000,DLC_resnet50_NEW_ROOM_OFJan26shuffle1_500000,DLC_resnet50_NEW_ROOM_OFJan26shuffle1_500000,DLC_resnet50_NEW_ROOM_OFJan26shuffle1_500000,DLC_resnet50_NEW_ROOM_OFJan26shuffle1_500000,DLC_resnet50_NEW_ROOM_OFJan26shuffle1_500000,DLC_resnet50_NEW_ROOM_OFJan26shuffle1_500000,DLC_resnet50_NEW_ROOM_OFJan26shuffle1_500000,DLC_resnet50_NEW_ROOM_OFJan26shuffle1_500000,DLC_resnet50_NEW_ROOM_OFJan26shuffle1_500000
bodyparts,nose,nose,nose,l_ear,l_ear,l_ear,r_ear,r_ear,r_ear,implant,implant,implant,centroid,centroid,centroid,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,119.06884002685547,875.7479248046875,0.9999856948852539,146.14488220214844,883.7117309570312,0.999835729598999,141.08360290527344,859.9405517578125,0.9999496936798096,137.7078094482422,873.1583251953125,0.9987987279891968,175.41375732421875,865.5630493164062,0.9999879598617554,221.42872619628906,855.1849365234375,0.9999840259552002
1,119.12661743164062,875.7479248046875,0.9999887943267822,146.14488220214844,883.7117309570312,0.9998499155044556,142.19891357421875,859.9405517578125,0.9998695850372314,137.86964416503906,873.1583251953125,0.9989529848098755,175.6905517578125,865.5630493164062,0.9999819993972778,221.42872619628906,855.335693359375,0.9999686479568481
2,119.48480224609375,875.7479248046875,0.999961256980896,146.14488220214844,883.7117309570312,0.9998693466186523,142.93466186523438,859.9405517578125,0.999885082244873,139.07469177246094,873.1583251953125,0.999321699142456,175.6905517578125,865.6971435546875,0.9999802112579346,221.42872619628906,857.0087890625,0.9999287128448486
3,119.48480224609375,871.1290893554688,0.999977707862854,146.14488220214844,880.6542358398438,0.9997654557228088,145.14202880859375,857.4879150390625,0.999937891960144,139.07469177246094,869.4102172851562,0.999647855758667,175.6905517578125,865.6971435546875,0.9999783039093018,220.240478515625,859.2644653320312,0.9999375343322754
4,119.59915924072266,869.2940673828125,0.999988317489624,146.14488220214844,879.2476196289062,0.999653697013855,145.9899139404297,856.3663330078125,0.9999438524246216,140.11595153808594,867.4429931640625,0.9997511506080627,175.7342987060547,865.6971435546875,0.9999662637710571,220.240478515625,863.0426635742188,0.9999773502349854
5,121.64720153808594,865.3847045898438,0.9999837875366211,146.65447998046875,878.45703125,0.9996693134307861,149.81924438476562,856.2725830078125,0.9999691247940063,142.64926147460938,865.9308471679688,0.9996761083602905,177.2064208984375,867.2362670898438,0.9999860525131226,220.240478515625,865.388916015625,0.9999912977218628
6,122.63348388671875,862.480224609375,0.9999672174453735,147.17935180664062,876.8949584960938,0.9995054006576538,152.40577697753906,855.3012084960938,0.9999761581420898,143.82443237304688,864.0105590820312,0.9993987083435059,178.31802368164062,867.2362670898438,0.9999837875366211,221.3415069580078,865.7907104492188,0.999992847442627
7,124.34878540039062,859.7017211914062,0.9998533725738525,148.31248474121094,874.6802368164062,0.9997057318687439,155.06570434570312,853.9094848632812,0.9999880790710449,145.3007354736328,862.1219482421875,0.9997318387031555,179.86463928222656,867.2362670898438,0.9999810457229614,222.1149444580078,865.7907104492188,0.999992847442627
8,128.8331756591797,854.3370971679688,0.9999772310256958,150.81529235839844,871.8851928710938,0.9999430179595947,160.8654327392578,852.6183471679688,0.9999895095825195,149.36102294921875,858.3175048828125,0.9998648166656494,183.06295776367188,866.910888671875,0.9999725818634033,222.91761779785156,865.7907104492188,0.9999921321868896
9,138.05935668945312,847.0411987304688,0.9999594688415527,153.84146118164062,867.0239868164062,0.9999552965164185,166.797607421875,850.1660766601562,0.999982476234436,154.18130493164062,854.0560913085938,0.9999380111694336,186.0847930908203,865.6834106445312,0.9999798536300659,225.07882690429688,864.92724609375,0.9999949932098389
10,144.056884765625,840.3649291992188,0.9999655485153198,155.83131408691406,862.8184204101562,0.9995991587638855,170.72744750976562,847.896240234375,0.9997996687889099,157.6680450439453,848.9403076171875,0.9998434782028198,187.04405212402344,864.7412109375,0.9999516010284424,226.834228515625,864.92724609375,0.9999964237213135
11,146.54689025878906,835.9409790039062,0.9999843835830688,155.83131408691406,858.0541381835938,0.999762237071991,172.0566864013672,844.6428833007812,0.9998376369476318,158.72039794921875,844.0226440429688,0.9998866319656372,187.04405212402344,863.7149658203125,0.9999182224273682,227.8002166748047,864.92724609375,0.9999974966049194
12,149.9381866455078,831.2930297851562,0.9999735355377197,155.83131408691406,854.29052734375,0.9999512434005737,172.0566864013672,841.8375244140625,0.9998739957809448,159.1114044189453,840.7491455078125,0.9999333620071411,187.04405212402344,863.1773681640625,0.9998645782470703,227.8002166748047,865.666259765625,0.9999982118606567
13,149.9381866455078,829.3287963867188,0.9999775886535645,154.83514404296875,850.580322265625,0.9999475479125977,172.0566864013672,838.9105224609375,0.999919056892395,159.1114044189453,837.9293212890625,0.9999872446060181,187.0026092529297,862.6399536132812,0.9998302459716797,227.8002166748047,866.2803344726562,0.9999985694885254
14,149.9381866455078,828.168701171875,0.9999830722808838,153.66632080078125,849.287109375,0.9999305009841919,171.6314697265625,837.2684326171875,0.99992835521698,159.1114044189453,836.4278564453125,0.9999847412109375,186.2598114013672,861.6099243164062,0.9998792409896851,227.5225067138672,866.6435546875,0.999998927116394
15,149.1839141845703,828.168701171875,0.9999780654907227,151.5399932861328,848.3619384765625,0.9999533891677856,169.892822265625,836.4244384765625,0.999900221824646,157.41134643554688,835.15185546875,0.9999908208847046,184.81983947753906,860.7760620117188,0.9999034404754639,225.94189453125,867.072265625,0.999998927116394
16,148.01344299316406,828.168701171875,0.9999727010726929,150.88241577148438,847.0957641601562,0.9999316930770874,169.0503387451172,834.5372924804688,0.9998999834060669,156.16995239257812,834.260009765625,0.9999914169311523,183.41534423828125,859.2135620117188,0.9999597072601318,224.5330352783203,867.622314453125,0.9999982118606567
17,145.267578125,828.2642822265625,0.9999616146087646,149.8812255859375,846.7513427734375,0.9999583959579468,166.91534423828125,833.595947265625,0.9999524354934692,154.07391357421875,834.260009765625,0.9999909400939941,182.2781219482422,857.53662109375,0.9999712705612183,223.94850158691406,867.9300537109375,0.9999973773956299
18,143.16043090820312,829.5228881835938,0.9999330043792725,148.4831085205078,846.413330078125,0.9999368190765381,164.7262725830078,832.8067016601562,0.9999632835388184,152.04959106445312,834.2451782226562,0.999981164932251,181.40480041503906,856.4603881835938,0.9999537467956543,223.35125732421875,868.2244873046875,0.9999961853027344
19,141.61404418945312,829.5228881835938,0.9999010562896729,147.9125213623047,846.0118408203125,0.9999469518661499,163.88694763183594,832.59033203125,0.9999717473983765,151.5600128173828,834.2451782226562,0.999985933303833,181.18289184570312,856.0560302734375,0.9999468326568604,223.2750244140625,868.3519287109375,0.9999961853027344
20,139.6831817626953,829.5228881835938,0.9998610019683838,145.83140563964844,845.5457153320312,0.9998774528503418,161.8037872314453,831.509765625,0.9999608993530273,149.568359375,833.90673828125,0.9999933242797852,180.34591674804688,855.4205322265625,0.9999573230743408,223.067138671875,868.3658447265625,0.9999955892562866
21,137.0109100341797,828.8924560546875,0.9999710321426392,143.31275939941406,844.9159545898438,0.9997963309288025,159.75408935546875,830.4742431640625,0.9999499320983887,147.97064208984375,833.3121948242188,0.9999932050704956,178.88796997070312,854.64990234375,0.9999654293060303,222.44927978515625,868.4927978515625,0.9999953508377075
22,134.99050903320312,827.6891479492188,0.9999829530715942,141.5791473388672,843.8170776367188,0.9996291399002075,157.99476623535156,829.566650390625,0.9998877048492432,146.30873107910156,831.8985595703125,0.9999834299087524,177.48963928222656,853.8342895507812,0.9999617338180542,221.4169158935547,868.4927978515625,0.9999959468841553
23,131.66445922851562,825.1967163085938,0.9999862909317017,140.75250244140625,842.4624633789062,0.9997050166130066,156.66831970214844,827.7235717773438,0.9997158646583557,144.2377166748047,829.8500366210938,0.9999370574951172,175.24302673339844,852.2343139648438,0.9999408721923828,218.5962677001953,868.4927978515625,0.9999948740005493
