scorer,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_150
17,782.4495,338.08084,0.9490363,773.1865,354.30743,0.94553995,788.8867,354.7352,1.0,784.7557,347.6445,1.0
18,782.45795,338.12418,0.9386664,773.8041,354.52206,0.9354754,788.4595,354.9047,1.0,785.17084,348.0743,1.0
19,782.9883,339.4217,0.9367249,774.59686,354.9108,0.92458487,788.3573,354.6736,1.0,785.49316,348.32935,1.0
20,782.8678,339.2412,0.9392487,774.1849,355.1692,0.9320655,788.3144,355.70914,1.0,785.2328,349.10806,1.0
21,782.9097,340.12943,0.93735063,773.41534,355.2988,0.9490362,787.47217,356.58698,1.0,784.31445,349.70062,1.0
22,783.38354,340.82007,0.9334377,773.37726,355.53064,0.95281476,787.50464,357.52606,1.0,784.3061,350.40152,1.0
23,783.45593,342.40244,0.92521274,772.482,355.72208,0.98183167,787.211,359.32242,1.0,783.9052,352.4992,1.0
24,782.873,343.7324,0.88798076,770.11816,356.75876,0.9618553,785.97253,361.39496,0.9789689,782.5366,354.55988,1.0
25,783.23395,345.42914,0.903685,769.0413,357.643,0.95172876,785.74725,363.5603,0.9857927,782.11115,356.42178,1.0
26,782.6408,346.23236,0.9304582,769.0077,358.42142,0.9698232,786.25903,365.67896,0.9950867,782.3173,357.64355,1.0
27,782.4314,346.65735,0.92508006,768.7012,358.82944,0.9475492,786.1497,366.3459,0.9867223,782.0809,358.2039,1.0
28,782.14014,346.54425,0.9133415,768.0392,358.71,0.9253567,785.78973,366.5964,0.95340556,781.43207,358.19205,1.0
29,781.3396,346.7599,0.8904862,766.5909,359.40854,0.9299822,784.5117,367.0228,0.97159463,779.9472,358.48996,1.0
30,780.5546,346.476,0.8679256,765.85913,359.67877,0.963091,784.40717,368.09763,1.0,779.0076,358.5845,0.99860615
31,780.14355,346.96518,0.8451944,765.2971,360.16754,0.98660517,783.69196,369.1913,1.0,778.1231,359.18924,0.97528535
32,778.50446,347.46768,0.817593,763.90704,360.06076,1.0,782.2936,370.50012,1.0,776.56744,359.09326,0.9836582
33,778.09796,347.40143,0.81387,763.7319,360.1873,1.0,782.7082,370.82007,0.9930881,776.3714,359.22595,0.97734576
34,778.3203,346.9911,0.80670696,763.3676,359.9937,1.0,783.3902,371.28384,1.0,776.2048,358.8785,0.99057674
35,779.2234,346.18887,0.8052556,763.4284,359.8957,1.0,783.1887,370.84482,0.99853134,776.15295,358.73895,0.9888061
36,780.0273,346.3072,0.8214539,763.6194,359.93787,1.0,782.7504,370.2551,0.98514295,776.6386,358.43518,0.9643948
37,779.99365,346.73453,0.828528,763.8342,360.2923,1.0,782.89154,370.5867,0.9973667,776.8476,358.8962,0.9598827
38,780.21814,346.88333,0.828487,763.78845,360.18945,1.0,782.4442,370.47122,0.98398674,776.7632,358.86533,0.9671672
39,780.20056,347.83856,0.82623464,763.7962,360.4782,1.0,782.7284,371.0659,1.0,776.5981,359.60248,0.9768889
40,779.0525,349.9419,0.89307404,763.464,360.84912,1.0,780.51404,372.66638,1.0,775.9085,361.05927,0.9839098
41,778.6926,351.73148,0.92997634,762.8447,360.99124,0.99258006,778.6579,374.27072,1.0,774.85754,361.3359,1.0
42,778.5364,355.1157,0.9070064,761.0217,359.32544,1.0,776.70435,374.82175,1.0,773.44196,363.53497,1.0
43,778.0567,357.31796,0.8886627,760.5638,360.77975,1.0,774.5083,374.74002,1.0,772.12885,364.75427,1.0
44,777.7367,358.454,0.88259387,760.3787,361.69266,0.9908615,773.7994,375.204,1.0,771.6919,365.47604,1.0
45,778.0321,359.05157,0.8649063,760.4452,361.91843,0.9694152,773.82983,375.30804,1.0,771.6911,366.08978,0.99808925
46,777.58374,358.95657,0.8749513,759.88904,361.8532,0.9797667,773.1757,375.52576,1.0,771.17865,365.89767,1.0
47,777.0577,358.24628,0.8872489,759.5173,361.71002,0.9977387,773.091,375.90872,1.0,770.9577,365.57303,1.0
48,776.9058,358.74536,0.8775564,759.2587,361.95166,0.9721831,772.357,375.96652,1.0,770.36316,365.78592,0.9966808
49,776.0915,359.56735,0.84897804,758.57874,361.90823,0.95651084,770.51886,375.3203,1.0,769.05176,366.22223,0.9661142
50,775.86035,361.05157,0.8243884,758.2189,362.16537,0.945383,768.9728,375.118,1.0,767.6687,367.40344,0.94401395
51,775.6892,361.7038,0.80770314,757.57776,362.72998,0.9261586,767.6322,374.23676,0.99682355,766.8102,368.14337,0.9297696
52,774.4232,363.33093,0.81189233,756.87384,363.45526,0.9334693,766.6908,376.01898,1.0,765.4664,368.6991,0.93104535
53,773.3563,364.63416,0.7993573,755.5689,364.40012,0.9528659,764.3238,378.71075,1.0,764.1289,370.5463,0.9860973
54,772.994,365.73843,0.8031866,755.03394,365.00305,0.95142543,763.72095,379.4763,1.0,763.62335,371.1944,1.0
55,772.62286,365.4935,0.8350835,754.17236,366.36664,0.9681562,764.0038,381.36664,1.0,763.64966,372.07703,1.0
56,772.68585,366.88177,0.89699936,753.09784,366.704,0.9829981,764.14966,380.85684,1.0,763.6459,372.21033,1.0
57,772.4612,367.02298,0.9042772,752.4595,366.94016,0.97685444,764.078,381.41177,1.0,763.4319,372.40103,1.0
58,772.97736,366.50482,0.9086585,752.7192,366.4476,0.9801507,764.3922,381.81165,1.0,763.817,371.76633,1.0
59,773.58026,366.0142,0.91647744,752.88434,366.03812,0.9945646,764.6499,382.24823,1.0,764.2681,371.23956,1.0
60,773.92194,364.98666,0.9455558,752.6147,365.39838,0.9942456,764.28845,382.67392,1.0,764.502,370.2207,1.0
61,774.1019,364.27563,0.9548228,752.6707,364.53003,0.99557406,764.3429,382.24146,1.0,764.61597,369.27637,1.0
62,774.6433,363.37067,0.9301907,753.25714,364.06042,1.0,765.1658,381.2854,1.0,764.95294,368.80905,1.0
63,775.58344,361.56134,0.90936077,754.13776,363.58075,1.0,766.4612,380.90576,1.0,766.0888,367.88272,1.0
64,776.05927,360.37604,0.90770805,754.2915,363.1537,1.0,766.9502,380.74344,1.0,766.46936,367.25018,0.98713106
65,775.8207,360.53775,0.9149128,754.3127,363.33856,1.0,767.0903,380.72018,1.0,766.482,367.3188,0.9967562
66,775.57153,360.3222,0.9092637,754.42285,363.16656,1.0,767.9761,382.10336,1.0,766.6176,367.1506,0.9922955
67,775.5648,360.08542,0.9099639,754.1742,362.8052,1.0,767.03864,380.472,0.9967328,766.451,366.70465,0.97313327
68,775.8319,359.75235,0.9108191,754.2452,362.87256,1.0,767.5127,380.9474,1.0,766.70544,366.54816,0.97267896
69,776.32355,359.8946,0.94311094,754.50995,362.61426,1.0,768.9057,383.09802,0.9935598,767.81775,366.25424,0.9633649
70,776.834,359.68723,0.9511677,754.9342,362.91147,1.0,769.8407,382.83865,1.0,768.34503,366.3188,0.9553782
71,776.6901,359.57758,0.94270676,755.2176,363.1397,1.0,770.3874,381.93277,1.0,768.484,366.47458,0.9503356
72,776.67755,359.64053,0.93480575,756.04846,363.1915,1.0,770.71515,381.02295,1.0,768.2882,366.82816,0.9538668
73,776.57666,359.7808,0.9254089,756.2137,363.24796,1.0,770.6118,380.71527,1.0,768.2705,367.01602,0.9547202
74,776.1666,360.47165,0.90769255,755.9056,363.26932,1.0,769.96313,380.6455,1.0,768.5516,367.03748,0.94485706
75,776.00916,361.21753,0.8959048,756.0818,363.5029,1.0,769.7422,380.03494,1.0,767.61035,368.20685,0.9532047
76,776.8107,358.64478,0.9318222,757.35046,363.8075,0.98008764,772.24115,379.99817,1.0,769.0568,366.7034,0.94975823
77,777.91327,356.6466,0.948806,759.25586,362.65125,0.9843373,775.6194,377.6738,1.0,771.89734,365.3848,1.0
78,778.84015,353.8764,0.942013,762.2106,361.602,0.9913477,778.7383,375.89178,0.9940954,774.6551,363.62354,0.98857784
79,780.0547,351.48276,0.86996686,763.8301,360.8527,0.9446375,781.8203,371.97318,0.98908764,776.5575,361.62634,0.92899007
80,781.97,349.0495,0.88352966,766.1557,360.5949,0.87765914,783.4557,369.72885,0.9886617,779.46783,361.1943,0.9321057
81,782.6987,348.42847,0.9311675,767.6986,359.8802,0.88922924,784.9978,368.13745,1.0,781.12823,359.97424,0.9907362
82,782.89276,347.43094,0.9609536,769.1434,359.36517,0.9396014,786.37177,367.39093,0.9921388,782.089,358.83987,1.0
83,783.5037,347.3363,0.9708544,769.49255,359.12512,0.9566615,786.5344,367.0815,0.9792784,782.4,358.60382,1.0
84,784.9655,349.2045,0.9525664,769.09973,360.02948,0.93174285,785.4743,367.07358,0.9742419,782.0629,359.72464,1.0
85,785.51666,348.6215,0.934214,768.44135,360.0727,0.9178047,785.02277,367.1345,0.94185716,781.6597,359.34845,0.9703727
86,785.3202,347.95187,0.92795384,768.34033,359.72458,0.9141925,784.75885,365.91006,0.946343,781.4318,358.447,0.9635078
87,784.20233,347.3474,0.9113906,767.0608,358.78778,0.93983305,783.6036,365.37708,0.9107032,780.139,358.07248,0.9891152
88,782.94366,346.482,0.8817233,766.97626,358.49615,0.96163064,784.3801,365.07077,0.882661,779.2144,357.76047,1.0
89,781.95483,345.73178,0.8669517,766.6204,358.24826,1.0,783.9021,364.99203,0.9229478,778.5246,357.32675,1.0
90,781.03827,346.07416,0.8505123,765.91376,358.7842,1.0,783.8873,366.39313,0.95330364,778.04944,358.10876,1.0
91,780.48376,346.20923,0.8480687,765.3427,359.0538,1.0,783.5505,366.90018,0.9422352,777.4726,358.4873,1.0
92,780.2876,346.3358,0.85422456,765.1492,359.24887,1.0,783.0218,367.73822,0.9711884,777.4846,358.65527,1.0
93,780.32,346.44012,0.8676185,765.13617,359.4865,1.0,783.9293,368.3546,1.0,778.0337,358.7543,1.0
94,780.39246,346.10962,0.87472844,765.3372,359.47787,0.9484506,785.4987,368.33984,1.0,778.7845,358.05225,1.0
95,780.4154,345.87573,0.8621277,766.38684,359.25858,0.87777287,787.8431,367.77798,0.9903199,780.1146,357.1694,0.985578
96,781.4256,342.51013,0.8922955,768.44434,357.67078,0.9398364,792.2444,364.58405,0.9410088,780.9136,354.17746,0.9384132
97,782.5114,341.20407,0.90187943,770.07446,357.11197,0.96858907,792.9774,362.43958,0.93143994,781.89545,352.41736,0.94062114
98,783.3746,340.8766,0.9330956,770.99335,356.7816,0.9730647,793.79175,360.88254,0.94422364,782.7102,351.84222,0.91492075
99,784.6958,341.26425,0.9707355,773.1713,356.65952,0.97824675,793.3573,359.56918,0.9705089,784.893,351.12396,0.962545
100,785.1313,340.36566,1.0,774.97125,356.83704,0.982425,794.1496,357.85583,0.9656376,786.1984,350.91516,1.0
101,786.6723,340.03113,1.0,776.4213,357.0204,0.98911333,795.9483,358.26755,1.0,788.808,350.56726,1.0
102,787.6425,341.03293,1.0,777.25745,357.19162,1.0,795.1308,358.54456,1.0,789.20465,351.0823,1.0
103,788.71436,342.13925,0.9892986,777.85876,357.79642,1.0,794.6814,359.31122,1.0,790.0038,351.97784,1.0
104,789.23236,341.96393,1.0,778.77826,358.38623,1.0,795.2205,359.1607,1.0,790.7635,352.07678,1.0
105,789.33307,341.1672,1.0,779.0673,357.99463,1.0,795.7108,358.34714,1.0,790.9006,351.47183,1.0
106,789.27216,340.3011,1.0,778.93207,357.0105,1.0,795.33075,357.5263,1.0,790.72284,350.5736,1.0
107,788.5244,339.56573,1.0,778.91174,355.87363,1.0,794.69257,356.4747,1.0,790.87244,349.58667,1.0
108,788.5652,338.80112,1.0,780.10706,355.3234,1.0,795.81415,354.69666,1.0,791.6113,348.89536,1.0
109,788.5493,337.34808,1.0,781.4874,354.47357,1.0,796.8306,353.11282,1.0,792.4244,347.58212,1.0
110,789.68164,336.87134,1.0,782.8195,353.82907,0.95892537,797.9184,352.4039,1.0,793.7237,347.10922,1.0
111,790.6649,336.08035,0.9944381,783.71625,353.35846,0.91776633,799.59247,352.17517,1.0,794.31006,346.27756,1.0
112,792.60895,336.05927,0.9216416,784.29474,353.0613,0.91717505,800.09796,351.70233,1.0,795.96497,346.25043,1.0
113,792.3781,335.39453,0.87081325,786.6355,352.75595,0.9589554,801.85815,351.04456,1.0,797.3391,346.27505,1.0
114,792.7652,335.5117,0.86809605,787.7508,351.36316,1.0,803.1165,349.7118,1.0,797.7014,345.2498,1.0
115,793.3163,333.9358,0.88569015,789.5621,350.12512,0.9577316,805.63495,346.39362,1.0,798.3065,343.03055,1.0
116,793.4653,331.6273,0.86966914,791.0367,348.3403,0.88689274,807.16003,344.95862,1.0,798.7244,340.38666,1.0
117,794.2728,330.26297,0.91698873,791.9967,346.97678,0.89639086,808.53625,342.857,1.0,799.9493,339.05646,1.0
118,795.32465,328.9496,0.9688195,792.86786,345.903,0.90068126,810.5931,341.35556,1.0,801.5152,336.98965,1.0
119,797.52045,328.69806,0.9870101,794.00775,345.65775,0.93359154,811.8263,341.7249,1.0,802.8359,337.26468,1.0
120,799.28735,327.62823,1.0,796.0775,346.61414,0.9610042,814.5866,342.1484,1.0,804.23724,337.13458,1.0
121,801.27765,327.03995,1.0,798.5887,346.40512,0.93001074,816.7248,340.73798,1.0,805.82886,336.59845,1.0
122,801.4158,325.92676,1.0,799.0178,346.4863,0.91463494,818.8535,339.24207,1.0,805.83466,335.88602,0.95326024
123,801.34375,325.7982,1.0,799.49005,344.88507,0.893076,820.29974,337.8734,1.0,806.7615,335.2726,0.92570287
124,802.0153,324.23654,1.0,800.77826,344.58093,0.93082094,821.8958,334.91748,0.97292143,808.6964,334.21774,0.9658015
125,801.60596,323.17828,0.9951658,802.6332,343.4474,0.96117043,822.7583,332.70184,0.89746743,808.7475,332.1019,0.9557044
126,801.52673,322.1073,0.9180356,804.46747,341.56512,0.9588382,822.92975,328.29407,0.8791178,808.4322,329.73605,0.89743066
127,803.2986,321.11768,0.88120544,806.42316,339.76053,0.9417337,824.4808,327.03064,0.9229493,809.71313,328.48862,0.9574996
128,803.5037,319.97525,0.9200041,807.4029,338.37933,0.9523764,824.45685,324.8342,0.95047146,810.18506,326.9724,0.9999343
129,802.9974,319.4516,0.928742,807.43475,337.27814,0.99379617,823.7093,323.84683,0.95666015,809.8561,326.04193,1.0
130,802.18036,318.97852,0.9541838,807.7909,336.14557,1.0,822.5523,322.42075,0.94988954,809.6487,324.7163,1.0
131,799.5984,318.19205,0.92213094,807.98615,335.03214,1.0,819.7204,318.26767,0.8897633,808.0338,322.35083,1.0
132,799.00195,317.50705,0.9634579,806.9086,334.05533,1.0,816.74475,317.64273,0.8621151,806.9263,321.06833,0.9442823
133,797.6506,316.8199,0.98240256,806.62335,331.9767,1.0,816.0676,315.81686,0.8595634,806.84485,319.68243,0.94856805
134,796.81116,315.4488,0.94923747,806.5882,330.31726,0.9929371,814.03973,314.9321,0.92586976,806.1962,319.1525,0.9650886
135,797.1854,314.4285,0.9142303,805.5648,328.798,0.98533845,813.49164,314.77927,0.9460962,806.266,317.68173,1.0
136,797.46875,313.69696,0.90185887,806.93896,327.76968,1.0,813.4272,312.7525,0.89436245,806.44867,316.36905,1.0
137,795.7966,312.6668,0.8830507,807.1936,325.22513,1.0,810.01654,311.5709,0.8641733,805.3874,313.91656,1.0
138,794.2926,311.28705,0.85027075,806.9329,322.52463,1.0,808.22363,307.43912,0.89631844,805.1471,310.94968,0.97924596
139,793.0792,309.83633,0.8738389,807.1826,321.16656,1.0,807.27026,309.61176,0.92735094,804.69366,309.58105,1.0
140,793.5761,308.21945,0.86982787,807.2829,320.34857,1.0,807.96643,303.6998,0.85214895,804.9683,308.81583,1.0
141,793.345,307.44855,0.8675565,807.49426,319.73325,1.0,808.71497,302.258,0.85778755,804.737,308.446,1.0
142,792.80347,307.2062,0.8789197,808.21875,318.8926,1.0,809.3303,301.6965,0.88995296,805.01495,307.61533,1.0
143,793.4619,307.07324,0.8819299,808.2689,318.45544,1.0,810.1185,301.49548,0.92023355,805.38934,307.31458,1.0
144,794.91846,307.10596,0.89603615,808.69946,318.58212,1.0,811.22864,301.99905,0.93591833,806.4478,307.43973,1.0
145,796.0166,307.8179,0.89777,808.50385,319.98547,1.0,812.0878,303.39862,0.9495413,806.79407,308.71152,1.0
146,796.48315,307.51297,0.889253,808.3447,319.91925,1.0,812.68115,302.67535,0.92125934,806.74677,308.65598,1.0
147,795.9261,307.583,0.8882748,808.653,319.4026,1.0,812.1862,302.2203,0.9239684,806.61145,308.34464,1.0
148,796.4214,306.60553,0.8869932,808.89343,318.3606,1.0,812.2446,300.9997,0.9078484,806.6712,307.34073,1.0
149,796.25256,305.80478,0.88959396,809.0168,316.81345,1.0,812.015,299.54156,0.90078926,806.47174,305.7558,1.0
150,796.94183,305.01376,0.8920664,809.7486,316.03226,1.0,812.54,298.6911,0.8737372,807.07245,305.0713,1.0
151,798.45013,303.6785,0.8776706,810.5991,314.51935,1.0,813.7329,299.1488,0.81589645,808.0838,304.36,0.98128545
152,799.2975,303.90897,0.8704387,810.6814,315.39807,1.0,814.471,300.42706,0.77000314,807.5631,304.7292,1.0
153,799.3339,304.75266,0.8653458,810.2407,317.2502,1.0,815.98517,301.1643,0.7770877,807.83295,305.81882,1.0
154,798.83746,305.55353,0.8964791,810.4592,320.22656,1.0,818.13837,301.55106,0.8255421,808.5483,308.40863,1.0
155,799.97473,307.0473,0.89964986,811.66766,322.14648,1.0,820.5321,303.44067,0.9014893,810.3643,310.3364,1.0
156,800.3227,308.87054,0.89541906,812.0856,325.1778,1.0,822.50916,306.90594,0.9633805,810.9511,313.21344,0.97431886
157,800.72327,310.78506,0.86961234,810.40533,327.40338,0.980378,823.2757,311.86716,0.92648727,810.6605,316.53452,1.0
158,800.8589,311.95013,0.9098926,808.6421,329.5821,1.0,822.9681,313.68588,0.9469003,809.82434,318.78818,1.0
159,800.658,313.93832,0.9322343,807.42786,332.32028,0.99176306,822.7808,317.2409,0.90997577,809.08264,319.85022,0.9986281
160,800.20026,315.96667,0.9684416,806.4775,334.33014,0.9825751,823.19385,318.86844,0.96227366,808.17896,322.2106,1.0
161,800.2755,316.76364,0.9890167,805.72437,335.53955,0.9537927,823.0666,321.16043,0.96787065,807.64435,323.69553,0.98084635
162,800.1186,317.57343,0.9972676,804.64844,336.7066,0.99608105,823.0072,322.87234,0.99364567,807.2355,325.19583,0.9871166
163,799.51697,317.9187,1.0,803.34436,337.35693,1.0,822.6834,323.9422,1.0,806.70734,325.9689,0.97333974
164,799.40234,317.6529,1.0,802.62573,337.66937,1.0,822.96356,325.12018,0.99538356,806.19183,326.2007,0.95506626
165,799.01324,317.88983,0.990911,801.6944,338.10855,1.0,822.8453,325.3123,0.9918854,806.2992,326.2853,0.93888146
166,799.183,317.82568,0.9908682,802.1238,337.60046,1.0,822.64856,325.09097,0.99047685,805.8905,326.0318,0.9509198
167,799.4388,318.28622,0.9999346,802.33496,337.73355,1.0,822.5053,325.7039,0.9795137,806.3656,326.3809,0.9657281
168,799.3326,318.7605,0.99987996,802.0519,337.86847,1.0,822.41205,326.3317,0.9767615,806.4748,326.76224,0.9834611
169,799.2307,318.8741,0.9946561,801.4595,338.20358,1.0,822.36707,327.01245,0.9634925,806.3066,327.07007,0.97379196
170,799.08813,319.049,0.9770436,801.02765,338.43463,1.0,822.34467,327.35196,0.9478519,806.07385,327.32278,0.95363635
171,799.08527,319.2498,0.97745013,801.11914,338.12268,1.0,822.0492,327.3435,0.9529457,805.9713,327.41562,0.9649127
172,799.08844,319.46857,0.96478105,800.76294,338.49045,1.0,822.1475,327.92642,0.9355993,806.6613,327.62164,0.9485411
173,799.1061,319.27875,0.97502255,799.3381,338.8139,1.0,821.8221,328.798,0.92005146,806.0466,327.96576,0.968779
174,799.12415,319.69562,0.9699459,799.1153,338.96277,1.0,821.28644,329.54608,0.88797015,806.08673,328.42416,0.959075
175,799.3432,318.4722,0.9661993,798.43164,339.87317,1.0,820.705,329.26492,0.8740922,805.36597,329.06668,0.94150436
176,799.4484,318.5822,0.986385,798.0137,340.23807,0.9888482,820.8091,330.23828,0.88558614,805.3669,329.46692,0.9597126
177,799.3621,318.6239,0.9856341,798.1045,340.16614,0.9922269,820.6664,329.98822,0.8837943,805.37555,329.46402,0.95855707
178,799.3897,318.69653,0.9820793,798.50116,339.97977,0.99727464,820.4158,329.93063,0.88983697,805.5937,329.5047,0.95931226
179,799.3506,318.90027,0.9885011,798.1553,340.0504,0.98507124,820.0939,330.46423,0.8902833,805.5114,329.70572,0.970035
180,799.4442,319.27887,0.98841584,797.9069,340.26767,0.96203154,819.7264,331.09494,0.88763064,805.6494,329.91083,0.96453863
181,799.52686,319.1658,0.9923498,797.626,340.2596,0.9581766,819.8975,331.3397,0.8837069,805.55585,329.8282,0.9706405
182,799.53094,319.1275,0.99143636,797.8098,340.25516,0.969535,820.2136,331.34747,0.89014775,805.53687,329.8858,0.973918
183,799.6125,319.51154,0.9998887,797.4657,341.01547,0.9355229,820.62714,331.92163,0.8914487,805.41406,330.44482,0.96294385
184,799.7524,319.65945,1.0,797.4836,341.56454,0.89537483,820.5099,332.05576,0.91930705,805.1604,330.7275,0.95927703
185,800.0811,320.9958,1.0,796.5849,342.5723,0.90290105,820.2,334.5855,0.9774998,804.78296,332.04422,0.9691462
186,799.8018,321.52658,1.0,795.70404,343.26447,0.9163672,819.94006,336.2017,1.0,804.06024,332.9487,0.9794324
187,799.89264,322.45654,1.0,795.0923,344.14392,0.90611947,819.6976,338.3352,1.0,803.7901,334.0084,0.9872907
188,800.2139,323.26422,1.0,794.0358,344.5704,0.88672924,819.1602,340.9443,1.0,803.3142,334.66406,0.9846315
189,799.54346,324.40268,1.0,792.7879,345.70322,0.8607442,818.3858,342.37555,1.0,802.58704,335.68222,0.94451267
190,799.6362,325.8076,1.0,791.86273,346.46588,0.86913764,817.686,344.38837,1.0,802.4255,336.15695,0.9692243
191,800.12317,326.71597,1.0,791.2531,347.65775,0.8789534,817.6405,344.18423,0.9738185,802.53455,337.13947,0.98787636
192,800.41315,327.96185,1.0,790.9886,348.77695,0.8815215,817.37555,345.64587,0.9799904,802.69653,338.29083,0.9924385
193,800.06604,328.43726,1.0,791.6963,349.26874,0.8911432,817.35675,346.02982,0.96067834,802.20416,338.85333,0.98604864
194,800.0745,328.4447,1.0,791.1013,349.5023,0.92017984,818.0124,346.78018,0.9696085,802.04517,339.2489,1.0
195,799.6837,328.7496,1.0,790.73584,349.96704,0.94413984,818.327,347.09558,0.9645024,801.7421,339.67682,1.0
196,799.69257,328.952,1.0,790.6726,349.88678,0.9441018,818.1852,347.51492,0.96008575,801.76666,339.79123,1.0
197,799.39136,329.24768,1.0,790.60815,349.81973,0.9597107,817.7432,347.2401,0.96437824,801.63873,339.9779,1.0
198,798.895,329.1503,1.0,790.43365,349.7252,0.9563468,816.9925,346.81534,0.96072036,801.2575,339.82306,1.0
199,798.26263,329.3404,1.0,789.7825,349.77682,0.9730072,816.17224,346.94086,0.95272905,799.97345,340.4219,1.0
200,798.3464,329.76184,1.0,789.6048,349.7573,0.9813839,815.9143,347.21576,0.943137,799.94275,340.72678,1.0
201,798.307,330.54324,0.9897729,789.34875,350.28537,0.99514675,815.6996,348.39273,0.9219782,799.8552,341.60138,1.0
202,798.74786,330.89868,0.98097694,789.279,350.61548,1.0,816.3627,349.67163,0.9041915,800.00006,341.99402,1.0
203,799.2685,330.88852,0.98274493,789.29834,350.86047,0.99820256,816.8295,349.9599,0.90551,800.0754,342.0425,0.99399465
204,799.2056,330.96545,0.9970217,789.5366,351.0663,0.99781126,817.0622,350.22266,0.9104635,800.3044,342.40366,1.0
205,799.097,331.1903,0.9914087,789.14087,351.24612,1.0,816.9652,350.86197,0.9164931,800.17413,342.87604,1.0
206,798.26794,330.82687,0.99334246,788.00073,351.30655,1.0,816.4479,352.11493,0.9412504,799.597,343.5674,1.0
207,797.9418,330.69156,1.0,787.4978,351.2629,1.0,815.92395,352.4801,0.9344212,799.211,343.6131,1.0
208,798.09155,330.81442,1.0,787.4525,351.32373,1.0,815.78845,352.84137,0.9372906,799.204,343.82352,1.0
209,797.54956,331.3568,0.9886072,787.0134,351.83624,1.0,815.2397,353.67926,0.9415446,798.81976,344.42432,1.0
