scorer,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150
17,802.584,882.7334,0.9638672,823.8418,876.3484,1.0,808.34375,865.79297,0.95654297,809.08594,875.0786,1.0
18,802.7998,882.2129,0.95654297,823.62305,875.87415,1.0,808.5156,865.50586,0.9404297,808.93164,874.24316,1.0
19,803.29395,881.72656,0.9404297,823.7754,875.166,1.0,808.64844,864.3457,0.9121094,809.6992,873.77344,1.0
20,802.9492,882.2803,0.94970703,823.5293,875.48096,1.0,808.1406,864.44727,0.9272461,809.44336,874.44434,0.99560547
21,802.06836,883.35645,0.9638672,823.45703,876.2191,1.0,807.3457,865.2832,0.97021484,808.625,875.4873,1.0
22,801.6621,884.3013,0.9741211,823.0117,876.7388,1.0,806.1914,865.62305,1.0,807.83594,876.2908,1.0
23,801.2324,884.70557,0.97558594,822.71484,876.74365,1.0,804.9795,865.24414,1.0,807.1738,876.6167,1.0
24,800.7715,885.6631,0.99609375,822.1992,877.09766,1.0,804.292,867.50366,1.0,806.0586,877.31836,1.0
25,800.4414,886.7793,0.9707031,820.69434,876.4866,1.0,801.56055,867.934,1.0,804.4785,877.8467,1.0
26,800.01953,889.14844,0.92578125,817.5176,875.58154,0.9638672,798.28516,869.91797,0.90722656,802.8613,879.0176,1.0
27,799.7246,891.28125,0.8701172,814.6504,876.3733,0.98095703,796.6216,872.4219,0.9682617,800.90625,880.2676,1.0
28,799.0703,892.06445,0.83740234,813.1426,876.8281,0.9790039,795.5835,874.0791,1.0,799.9375,880.9004,1.0
29,798.6719,893.5117,0.8457031,811.96094,877.9697,0.9824219,794.21484,876.4502,1.0,798.19336,881.68555,1.0
30,798.2422,895.2285,0.8105469,810.3906,879.28906,0.9448242,792.1465,878.03906,1.0,797.583,883.7212,1.0
31,797.8672,896.6719,0.79345703,807.83203,878.3008,1.0,790.4258,880.46094,0.96972656,796.7373,885.167,1.0
32,796.5664,895.9375,0.7910156,806.33984,878.76953,1.0,791.34766,882.04004,0.94970703,795.19727,885.9619,1.0
33,795.25586,896.9531,0.8769531,804.4514,878.7969,1.0,788.86914,883.0332,0.9633789,793.6836,886.74414,1.0
34,794.9453,897.5371,0.93310547,804.03033,878.1914,1.0,786.5205,882.6592,0.95751953,793.16406,886.9922,1.0
35,793.6719,897.3379,0.9370117,803.60767,877.6914,1.0,785.43555,881.78516,0.9394531,792.3711,886.55273,1.0
36,793.4531,897.00977,0.94384766,803.1919,877.4297,1.0,785.27734,881.51953,0.9506836,792.09375,886.33984,1.0
37,793.52734,897.24805,0.94873047,803.6831,877.0469,1.0,784.7715,881.11523,0.9301758,792.3242,886.2031,1.0
38,793.5078,897.39844,0.96728516,803.8165,876.9492,1.0,783.8633,880.49414,0.9370117,792.4453,886.4551,1.0
39,793.3906,897.0586,0.96875,803.82605,876.7578,1.0,783.6133,879.8867,0.9350586,792.4414,886.2949,1.0
40,793.4785,897.1582,0.96191406,803.96625,876.45703,1.0,783.3203,879.5,0.93310547,792.4375,886.02344,1.0
41,794.06055,897.2617,0.94091797,804.61865,876.3008,1.0,783.7383,879.2617,0.9355469,793.02734,885.9697,1.0
42,794.4463,897.6035,0.94189453,804.5996,876.8164,1.0,783.39844,879.6758,0.9448242,793.3008,886.65234,1.0
43,794.81055,898.3594,0.94921875,804.6924,877.08594,1.0,784.1367,879.6172,0.92626953,793.70703,887.2285,1.0
44,794.93945,898.3916,0.94970703,804.9209,877.03906,1.0,783.90234,879.46484,0.93066406,794.00977,887.28516,1.0
45,794.9619,898.4824,0.9477539,804.7329,877.0,1.0,784.1836,879.8047,0.90625,793.8242,887.2324,1.0
46,795.10156,898.541,0.9350586,804.8262,877.02344,1.0,783.46875,880.6426,0.9140625,793.7656,887.1133,1.0
47,794.5,897.9453,0.9316406,804.522,876.95703,1.0,783.79297,880.46875,0.921875,793.25977,886.7676,1.0
48,794.86035,898.1406,0.92871094,804.79346,877.02344,1.0,784.06445,880.57227,0.9272461,793.541,886.88086,1.0
49,794.6123,897.6738,0.9248047,804.7666,876.8203,1.0,784.20703,880.2031,0.9277344,793.40234,886.5781,1.0
50,794.2842,897.33594,0.9145508,804.7085,876.5781,1.0,784.55664,879.9922,0.9248047,793.24414,886.1914,1.0
51,793.96875,896.74805,0.9008789,804.26636,877.1367,1.0,785.0996,879.4414,0.93066406,792.92773,885.44336,1.0
52,794.1709,896.93555,0.90478516,804.3823,877.3535,1.0,785.1367,879.8086,0.94140625,793.01953,885.6572,1.0
53,794.31445,896.9863,0.890625,804.8721,877.0762,1.0,785.6582,879.53516,0.9379883,793.2383,885.3662,1.0
54,794.6299,896.84766,0.87646484,805.7012,876.896,1.0,785.9746,878.7461,0.9433594,793.66016,885.0869,1.0
55,794.31934,896.68164,0.87060547,805.49023,876.79297,1.0,784.6133,878.9375,0.94433594,793.4043,884.9214,1.0
56,794.74414,896.77734,0.87646484,806.06445,876.6631,1.0,785.46094,878.09375,0.9399414,793.9414,884.9971,1.0
57,794.8242,896.6328,0.8569336,806.7715,876.3972,1.0,785.61914,878.0801,0.93652344,794.21387,884.49805,1.0
58,794.4824,895.9336,0.84521484,806.7168,876.3843,1.0,785.59375,877.88086,0.9550781,793.9668,884.16614,1.0
59,794.71094,895.9492,0.84228516,806.8457,876.40967,1.0,786.10156,878.0039,0.9433594,794.11816,884.10583,1.0
60,795.07764,895.76953,0.8261719,807.5469,876.3518,1.0,786.4365,877.4678,0.95458984,794.5508,883.8375,1.0
61,795.03125,895.91016,0.83496094,807.5469,876.30444,1.0,786.3672,877.44727,0.9511719,794.55273,883.8757,1.0
62,795.60547,896.0625,0.83496094,807.21484,875.8849,1.0,786.4121,876.9331,0.9536133,794.1035,883.27637,1.0
63,795.66406,896.0,0.8305664,807.02344,875.4678,1.0,786.35645,876.81445,0.94384766,793.9629,882.9629,1.0
64,795.8047,896.2539,0.82373047,807.07227,875.64526,1.0,786.2178,877.05566,0.9423828,794.0791,883.27295,1.0
65,794.7012,895.8086,0.82666016,807.28125,876.1532,1.0,785.9414,877.1504,0.9511719,794.2988,883.76965,1.0
66,794.74316,896.1328,0.84033203,807.0918,876.16113,1.0,785.5781,877.43555,0.94921875,794.2471,884.0756,1.0
67,794.417,896.16406,0.84716797,807.03125,876.3872,1.0,785.5625,877.52246,0.95458984,794.18164,884.229,1.0
68,794.1748,895.85156,0.84521484,806.5918,876.1572,1.0,785.60547,877.8086,0.9506836,793.7246,884.0325,1.0
69,794.01855,896.0254,0.8486328,806.5742,876.10376,1.0,785.74023,877.88086,0.94140625,793.69336,884.0344,1.0
70,794.30664,896.16406,0.8466797,806.5781,876.13025,1.0,786.61426,877.39453,0.93896484,793.7656,884.10175,1.0
71,794.58105,896.06445,0.8378906,807.0371,876.4617,1.0,785.97266,877.8418,0.9453125,794.2666,884.229,1.0
72,794.6426,896.3281,0.8515625,807.1797,876.66895,1.0,785.9629,877.8838,0.94921875,794.33594,884.4221,1.0
73,794.06055,896.07227,0.85009766,806.8535,876.3345,1.0,785.68555,877.6494,0.95458984,793.8535,884.09784,1.0
74,793.9531,895.9922,0.85302734,806.6172,876.521,1.0,786.7656,877.46094,0.95751953,793.67773,884.25903,1.0
75,794.0127,896.08984,0.85546875,806.6133,876.6426,1.0,786.89355,877.7383,0.95996094,793.75,884.41797,1.0
76,794.2676,896.5449,0.8647461,806.3672,876.6289,1.0,786.7803,878.1172,0.9526367,793.87695,884.65283,1.0
77,794.375,896.91797,0.8769531,805.98047,876.90137,1.0,786.5254,878.5586,0.95751953,793.7051,884.97314,1.0
78,794.2822,896.75977,0.87646484,805.751,876.90967,1.0,786.7656,878.9297,0.95166016,793.5625,884.9375,1.0
79,793.87695,896.93555,0.8886719,805.37695,877.1572,1.0,786.28125,879.21484,0.95947266,793.2285,885.2295,1.0
80,793.83203,897.0469,0.89697266,805.43066,876.46484,1.0,786.33105,879.5156,0.95996094,793.2246,885.3496,1.0
81,793.77734,896.55664,0.875,806.0137,877.2988,1.0,787.02344,878.7539,0.9580078,793.584,885.0703,1.0
82,793.55273,895.28906,0.83251953,806.68555,876.4519,1.0,786.5078,878.02734,0.9638672,793.75586,883.91144,1.0
83,796.0469,895.9453,0.82470703,807.7012,876.34717,1.0,787.18555,876.9712,0.9760742,794.1553,883.27,1.0
84,795.2539,893.709,0.84375,808.40234,875.95776,1.0,788.6821,875.79395,0.9785156,794.1992,881.74414,1.0
85,794.0664,892.7285,0.82470703,809.84766,877.21387,1.0,790.4453,875.02344,0.9902344,795.1997,881.4258,1.0
86,793.9551,891.2261,0.828125,810.15625,877.39844,1.0,791.0547,874.374,0.9848633,795.4546,880.9238,1.0
87,794.22656,890.4795,0.8305664,810.21484,877.66504,1.0,791.4336,874.0449,0.99658203,795.541,880.6426,1.0
88,794.33594,890.5,0.8286133,810.3789,877.9707,1.0,792.18945,873.39844,0.99072266,796.0354,880.2246,1.0
89,794.5967,890.3242,0.83154297,810.72656,878.32227,1.0,792.74023,873.24023,0.9921875,796.5503,880.25977,1.0
90,794.84863,889.77734,0.85791016,811.4844,877.96387,1.0,793.5332,872.7168,0.9614258,797.0596,879.8047,1.0
91,795.0791,889.47266,0.85546875,811.84766,877.9922,1.0,794.2197,872.74414,0.9580078,797.34375,879.64453,1.0
92,795.1963,889.46875,0.86572266,812.21094,878.1035,1.0,794.3965,872.6133,0.95410156,797.6416,879.6094,1.0
93,795.47705,889.53906,0.8725586,812.35156,878.2969,1.0,794.5049,872.5547,0.95703125,798.0449,879.8281,1.0
94,795.3237,889.35156,0.87939453,812.60156,878.084,1.0,794.60156,872.2168,0.93408203,798.03906,879.53906,1.0
95,795.04004,889.25,0.88671875,812.4922,878.08203,1.0,794.4795,872.21484,0.9238281,797.7549,879.5547,1.0
96,795.19336,889.3203,0.8808594,812.53906,878.13086,1.0,794.4971,872.17773,0.9291992,797.91406,879.59375,1.0
97,795.2964,889.4492,0.8803711,812.4922,878.0625,1.0,794.4492,872.2637,0.93896484,797.9746,879.6211,1.0
98,795.374,889.6797,0.88134766,812.4297,878.0039,1.0,794.30566,872.3711,0.9433594,797.92676,879.71094,1.0
99,795.6304,889.7422,0.88134766,812.46875,878.1367,1.0,794.4795,872.31445,0.95751953,798.18164,879.7422,1.0
100,795.8043,889.85156,0.8828125,813.0469,878.32227,1.0,794.83984,872.4004,0.9355469,798.47266,879.8789,1.0
101,795.6504,889.47266,0.8935547,813.3281,878.1465,1.0,795.00195,872.0215,0.9008789,798.4785,879.625,1.0
102,795.4248,888.9336,0.89746094,813.21094,878.15234,1.0,795.3262,871.85156,0.89990234,798.3535,879.3867,1.0
103,795.5171,888.8789,0.91015625,813.11816,877.7617,1.0,795.64746,871.7539,0.89990234,798.62695,879.45703,1.0
104,795.53955,888.8281,0.91259766,813.2178,877.6865,1.0,796.7012,872.33984,0.8984375,798.6719,879.27734,1.0
105,795.6804,889.10547,0.9194336,813.7031,877.7256,1.0,796.8926,872.3633,0.8959961,798.94727,879.48047,1.0
106,795.6648,889.08594,0.9194336,813.77246,877.6533,1.0,796.84424,872.3203,0.89501953,798.91406,879.45703,1.0
107,795.3457,889.10156,0.89501953,813.0547,878.2969,1.0,794.8799,871.97656,0.9135742,798.28906,879.6367,1.0
108,795.4204,888.9414,0.89208984,812.9453,878.27344,1.0,795.3135,872.1992,0.91552734,798.2871,879.46094,1.0
109,795.5117,888.90234,0.88623047,812.6719,878.2324,1.0,795.1841,872.2988,0.92529297,798.19727,879.47656,1.0
110,795.5864,889.0078,0.8857422,812.8047,878.1992,1.0,795.18945,872.3203,0.92822266,798.31055,879.46875,1.0
111,795.7623,889.47266,0.8803711,812.9375,878.2207,1.0,794.9248,872.47266,0.94091797,798.3711,879.7344,1.0
112,795.75134,889.54297,0.8745117,812.77344,878.0918,1.0,794.8252,872.59375,0.94628906,798.22266,879.6758,1.0
113,795.24316,889.7578,0.8652344,812.4922,877.9531,1.0,794.2012,872.5918,0.9472656,797.68945,879.64453,1.0
114,795.2466,890.0508,0.8564453,812.15625,877.9072,1.0,793.89453,872.6289,0.9560547,797.5342,879.83203,1.0
115,795.36914,890.3906,0.84375,812.1094,877.8535,1.0,793.83984,872.90234,0.9741211,797.4453,879.8672,1.0
116,795.6006,890.7969,0.8408203,812.0078,877.9287,1.0,793.61914,872.87305,0.9814453,797.61426,880.18164,1.0
117,795.50244,890.89453,0.8310547,811.89844,878.0254,1.0,793.4453,872.87305,0.99560547,797.52734,880.2031,1.0
118,795.3916,890.8125,0.8364258,811.84766,878.0254,1.0,793.4219,872.8457,0.9916992,797.417,880.18945,1.0
119,794.96094,890.0664,0.8442383,811.22656,877.5801,1.0,793.39844,872.77734,0.9770508,796.82764,879.7031,1.0
120,795.1758,890.2344,0.8496094,811.6992,878.13086,1.0,793.86523,872.6738,0.9848633,797.4199,879.91797,1.0
121,795.15186,889.03125,0.90185547,813.01465,877.72363,0.99902344,796.3662,871.19727,0.9140625,798.65234,878.9883,1.0
122,795.4741,887.38086,0.9824219,814.45703,877.791,0.99609375,798.93164,869.3711,0.9482422,799.72266,878.28906,1.0
123,797.1387,885.75977,0.97265625,815.16797,877.8701,1.0,799.71875,868.1093,1.0,801.6992,877.2373,1.0
124,798.4785,884.8052,0.9716797,816.6094,877.8428,1.0,801.2461,867.1074,1.0,803.0571,876.72217,1.0
125,798.3086,884.00604,0.9765625,818.9658,877.91797,1.0,803.11865,866.71094,1.0,804.478,876.213,1.0
126,799.3281,883.2036,0.9819336,819.824,877.55273,1.0,804.192,865.94336,1.0,805.54004,875.7012,1.0
127,799.7383,882.5879,0.9433594,821.4551,877.7129,1.0,805.54004,864.4922,1.0,806.81445,875.20605,1.0
128,800.375,882.2588,0.94384766,822.2988,877.59863,1.0,806.45703,863.33594,0.96191406,808.0508,875.1035,1.0
129,801.08203,881.60156,0.94628906,822.3242,877.124,1.0,807.6094,863.41016,0.91845703,808.9961,874.30664,1.0
130,802.2002,880.88086,0.9238281,823.7012,876.9419,1.0,810.25977,863.21875,0.83447266,810.2578,873.5957,0.95996094
131,803.86194,880.68555,0.91748047,825.9336,877.3799,1.0,811.6616,862.3828,0.82714844,812.1553,873.27734,0.9604492
132,805.13184,880.2207,0.8989258,827.4087,877.36523,1.0,814.6758,862.9668,0.84033203,813.6035,873.5117,0.96728516
133,805.9375,879.66797,0.8769531,829.11816,877.35156,1.0,815.58984,862.1738,0.86816406,815.53906,872.4922,0.95166016
134,806.5039,878.89844,0.88378906,830.09375,877.35156,1.0,816.47266,861.76074,0.8461914,816.3164,871.98047,0.9399414
135,807.1211,879.5508,0.87939453,830.22266,877.8008,1.0,816.9238,862.3457,0.8823242,817.11914,872.36914,0.98583984
136,807.5078,879.47656,0.89501953,830.5039,878.1289,1.0,817.56055,862.6914,0.8754883,817.6172,872.5293,0.99902344
137,807.8047,879.65625,0.89208984,830.0488,877.8711,1.0,817.4121,862.7578,0.9326172,817.709,872.92773,1.0
138,807.8711,879.34375,0.88671875,830.416,877.9297,1.0,817.6289,862.71484,0.9291992,817.90234,872.6914,1.0
139,807.1289,879.9336,0.8930664,830.0742,878.02734,1.0,816.9082,862.87305,0.90771484,816.9668,872.8711,0.98339844
140,806.91406,880.04297,0.88916016,829.5459,877.6758,1.0,816.5137,863.42773,0.8979492,816.416,872.9004,0.9838867
141,806.66797,879.78906,0.8769531,829.2344,877.1836,1.0,816.5078,863.7363,0.89453125,816.0469,872.4844,0.9716797
142,806.9883,879.37305,0.87890625,829.9746,877.3633,1.0,816.35547,863.43945,0.8935547,815.96484,872.3789,0.9824219
143,807.125,879.5742,0.87890625,830.3594,877.5654,1.0,816.5176,863.30273,0.9057617,816.5039,872.4922,0.99853516
144,807.34766,879.03906,0.87597656,829.91113,877.08984,1.0,816.6504,862.98047,0.8901367,816.46484,872.2207,0.9663086
145,807.2461,878.28516,0.8754883,830.48047,876.54346,1.0,816.52344,862.59375,0.92089844,816.18555,871.59375,0.94677734
146,806.9258,878.3926,0.87109375,829.71387,876.0736,0.9682617,816.2363,863.5508,0.86376953,815.3164,871.34375,0.9199219
147,807.04297,878.1074,0.87109375,829.584,875.88763,0.96875,816.28516,863.52344,0.8574219,815.3047,871.2344,0.91748047
148,807.1133,877.98926,0.87060547,829.55566,875.7683,0.9765625,816.18945,863.1797,0.87402344,815.1914,872.4297,0.91796875
149,806.6797,878.63086,0.87597656,829.2549,875.5469,0.9770508,815.3672,862.86914,0.8666992,814.3594,872.46484,0.91259766
150,806.4199,878.5117,0.88427734,828.9697,875.08105,0.9633789,814.73047,862.7754,0.8388672,813.8916,872.1719,0.93115234
151,806.37305,878.3125,0.8745117,828.65186,874.87305,0.94091797,814.34375,862.71094,0.8330078,813.6006,871.83984,0.9375
152,806.25586,878.21094,0.8779297,828.30396,874.58984,0.9379883,814.834,862.04297,0.8413086,813.4629,871.6719,0.94873047
153,806.24805,878.5371,0.8769531,828.5503,874.75586,0.94140625,814.2031,862.69727,0.83935547,813.50586,872.0,0.93847656
154,806.04297,878.40234,0.8798828,828.50635,874.6846,0.9448242,814.7793,861.6328,0.86279297,813.51953,871.91016,0.94433594
155,805.82227,878.5625,0.8774414,827.5437,874.66504,0.9404297,814.2793,861.89453,0.9121094,813.2783,872.08203,0.96972656
156,805.8252,878.4844,0.8754883,827.395,874.55664,0.95166016,814.08203,862.21484,0.9394531,813.18555,871.9922,0.9770508
157,805.38184,878.4668,0.88183594,826.60547,874.208,0.96533203,813.63477,862.041,0.953125,812.7388,871.7637,0.9941406
158,805.6494,878.0488,0.8754883,827.7368,874.3125,0.93847656,814.28906,861.8574,0.92041016,813.0469,871.4512,0.97265625
159,806.0488,877.5156,0.87597656,828.41284,873.76953,0.9555664,814.9082,860.5737,0.94189453,813.70703,870.74023,0.97509766
160,805.98047,877.5781,0.87597656,828.3528,873.91406,0.9794922,814.9863,860.12366,0.93896484,813.9336,870.96484,0.97558594
161,806.1621,877.7363,0.87158203,828.18335,874.084,0.96777344,814.9043,861.16406,0.921875,813.8594,871.27734,0.96777344
162,806.0371,878.0625,0.8730469,827.67334,874.3838,0.9526367,814.60547,861.8418,0.90966797,813.4707,871.56836,0.9667969
163,806.1836,877.9248,0.8745117,827.8463,874.2168,0.9560547,814.7246,861.5576,0.9091797,813.6172,871.4297,0.9663086
164,806.3125,877.9697,0.8769531,828.7373,874.46875,0.97509766,814.0039,861.4971,0.9067383,814.1035,871.5176,0.94384766
165,806.3828,878.16797,0.8803711,828.88135,874.60156,0.97509766,814.4844,861.89453,0.90625,814.1797,871.81445,0.93896484
166,806.6406,877.5127,0.87890625,828.9756,874.22754,0.9707031,814.72656,861.8467,0.9121094,814.41016,871.3828,0.94189453
167,806.8535,877.0547,0.8798828,829.53906,874.2051,1.0,815.3828,861.2295,0.9189453,815.03125,871.2363,0.9453125
168,807.1211,877.70703,0.88378906,829.60254,874.6758,1.0,815.39844,861.2803,0.9316406,815.53125,872.1758,0.95214844
169,807.85547,876.6533,0.8852539,830.5918,874.51465,1.0,816.70703,860.38525,0.95458984,816.5176,871.12695,0.99072266
170,809.93555,875.4238,0.8745117,832.1133,875.02,1.0,819.7567,860.41406,0.9785156,818.9951,870.89453,1.0
171,809.7637,875.5991,0.88134766,832.64844,875.9715,1.0,820.6299,859.7178,0.96972656,819.541,871.2969,1.0
172,810.2178,876.1344,0.8779297,833.3203,877.4092,1.0,822.77734,859.5762,0.94384766,820.65967,872.1875,1.0
173,809.83203,877.0742,0.88134766,833.1914,877.4531,1.0,821.7031,860.33545,0.97021484,820.38257,871.71484,1.0
174,809.6953,877.5537,0.8774414,832.9844,877.75195,1.0,820.7085,861.2344,0.97265625,820.01416,872.08984,1.0
175,809.0469,878.8086,0.87841797,831.33594,878.3672,1.0,820.1588,862.18164,0.9609375,819.71216,873.1133,1.0
176,808.28516,879.83984,0.89941406,830.5957,878.6367,1.0,818.5996,862.41016,0.94921875,818.4746,873.7949,1.0
177,807.20703,880.97266,0.91015625,830.03516,878.0625,1.0,816.4785,862.5957,0.9145508,816.8086,873.85547,1.0
178,806.8711,880.8574,0.8964844,830.03125,877.58887,1.0,815.3828,863.31055,0.90283203,815.70703,873.38477,1.0
179,807.0117,880.60156,0.88720703,829.2529,876.84424,1.0,815.1328,863.5762,0.8964844,815.1211,873.0371,0.9980469
180,806.3457,881.13477,0.8959961,829.06055,877.48047,1.0,814.59766,863.3594,0.90283203,815.0078,873.6504,0.9970703
181,806.084,881.75977,0.9145508,827.9765,877.3281,1.0,815.1621,863.0586,0.87890625,814.25586,874.334,0.98291016
182,805.8574,881.1172,0.90966797,827.06055,876.9863,1.0,814.4551,863.61914,0.9116211,813.4922,874.1299,1.0
183,805.8291,881.0801,0.9111328,826.7578,876.7427,1.0,813.6846,863.4863,0.9423828,813.2295,874.2246,1.0
184,805.2998,881.24805,0.9116211,826.66797,876.82666,1.0,813.2324,863.03516,0.9458008,812.89404,874.33496,1.0
185,805.00977,881.59766,0.9194336,826.58984,876.99365,1.0,812.8296,862.8008,0.96240234,812.771,874.61816,1.0
186,804.7368,881.35156,0.9111328,826.3281,876.4509,1.0,812.041,862.3711,0.9711914,812.53174,874.28906,0.9975586
187,804.2495,882.1074,0.92041016,826.3633,876.8174,1.0,811.2173,861.8428,0.96728516,812.291,874.72266,1.0
188,803.73047,883.5488,0.93603516,826.33984,877.8916,1.0,809.1836,861.94434,0.89404297,811.69116,876.47534,1.0
189,803.0615,883.9053,0.9453125,826.02344,877.375,1.0,807.1504,860.28516,0.8876953,810.63965,876.64404,0.9926758
190,802.6992,884.02496,0.94628906,825.9219,877.25,1.0,806.7012,860.78516,0.91552734,810.1572,876.7036,0.98046875
191,802.27734,884.5737,0.9501953,825.0742,876.6001,1.0,805.0176,861.54297,0.97314453,809.3125,876.8462,0.97265625
192,802.3301,884.8501,0.95654297,824.26953,875.8695,1.0,804.32275,862.04297,1.0,808.52734,876.6465,1.0
193,802.0752,885.16895,0.9453125,823.8457,876.15735,1.0,803.46533,861.9336,0.9980469,808.0781,876.98486,0.99658203
194,802.43066,884.9199,0.9550781,823.8418,875.49316,1.0,804.0892,862.90234,1.0,808.125,876.6675,1.0
195,802.33594,884.9614,0.9633789,823.04297,875.12256,1.0,803.66797,863.5547,1.0,807.14844,876.5386,1.0
196,802.0625,885.08887,0.95410156,822.4297,875.1123,1.0,803.126,863.3086,1.0,806.6836,876.46826,1.0
197,801.8711,885.69434,0.9350586,822.3262,875.3545,1.0,801.7969,862.4297,0.9746094,806.29297,876.6904,1.0
198,801.7617,885.56445,0.9345703,822.51953,875.4287,1.0,801.93945,862.03906,0.96728516,806.68945,876.772,1.0
199,801.86914,886.2344,0.8935547,823.46875,875.79004,1.0,800.2324,860.9614,0.9042969,808.10547,877.80273,0.97216797
200,802.88965,886.6953,0.88378906,822.9531,875.0288,1.0,798.41797,861.4961,0.8930664,807.33203,878.125,0.97216797
201,803.1138,886.99414,0.8676758,823.3672,874.89844,1.0,798.6621,861.3008,0.8798828,807.7461,878.0371,0.9428711
202,802.1377,886.2676,0.81347656,822.66016,873.4961,0.88134766,799.6367,860.6416,0.7158203,808.03906,876.87354,0.82373047
203,802.3594,886.1914,0.8598633,822.67773,873.74023,0.9614258,797.7998,860.6714,0.8256836,806.89453,877.31836,0.91845703
204,803.25195,886.2422,0.9165039,822.8457,873.5742,1.0,798.3047,860.3804,0.85302734,808.0078,877.1836,0.9785156
205,802.3408,887.10547,0.8613281,822.0,872.6582,0.93652344,798.06445,860.7656,0.78027344,806.9844,876.8696,0.93066406
206,800.7637,885.2119,0.81884766,823.6836,873.0469,0.8486328,799.09766,859.4741,0.6357422,807.0781,876.21545,0.8540039
207,799.91406,885.1572,0.8613281,820.459,873.53906,0.91845703,797.10156,860.67773,0.71972656,803.6516,875.3672,0.9213867
208,800.4121,885.0254,0.85595703,820.55664,872.4258,0.94091797,797.0508,860.4529,0.71875,803.7654,874.4912,0.89746094
