scorer,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150
17,243.83032,878.9531,0.8803711,261.86133,882.4541,0.9711914,257.95508,863.0117,0.8989258,253.35938,875.57544,0.9916992
18,245.3164,878.0586,0.8540039,262.67188,881.2246,0.9897461,258.78027,862.7031,0.88916016,254.64844,874.5117,1.0
19,244.88428,878.60156,0.8642578,262.4336,882.0664,0.9873047,258.8203,862.91406,0.89746094,254.3164,875.0864,1.0
20,246.42383,877.61426,0.84033203,263.44922,881.5449,1.0,260.5044,862.41406,0.8959961,255.7461,874.3262,1.0
21,247.69727,877.00195,0.8276367,264.63867,884.16736,1.0,264.66406,862.9336,0.87060547,258.0996,875.28955,1.0
22,247.02344,878.09766,0.84228516,264.51562,884.7656,1.0,265.23047,863.7617,0.8901367,257.86133,875.95325,1.0
23,246.22852,878.3789,0.8720703,264.66406,885.28613,1.0,264.35938,863.7344,0.88183594,257.19336,876.0571,1.0
24,246.5293,878.3789,0.82958984,264.3379,885.1367,0.9897461,263.72852,864.8711,0.8457031,257.1914,875.312,0.9741211
25,246.70703,875.6455,0.8208008,267.5188,886.85547,1.0,265.69922,865.7383,0.7602539,259.40137,875.552,1.0
26,246.51172,877.41113,0.8666992,264.45508,887.35547,0.9355469,268.98193,865.2871,0.8515625,257.53125,876.92676,0.96777344
27,246.3711,878.3008,0.85302734,262.82422,885.9336,0.95214844,267.3286,865.3242,0.8886719,255.91016,876.9463,0.99902344
28,245.33984,879.21875,0.8725586,262.48828,884.06696,0.9760742,261.71973,864.1543,0.8613281,254.60938,876.3196,1.0
29,246.9336,877.1221,0.83154297,263.03125,883.2803,1.0,264.7793,863.3281,0.8564453,256.4707,875.29346,1.0
30,248.70117,875.1675,0.8198242,264.0078,883.1631,1.0,266.92676,863.8281,0.90625,259.26318,874.7744,1.0
31,249.00586,874.8262,0.8388672,264.27734,883.46387,1.0,267.91962,864.1543,0.92285156,259.61646,874.8174,1.0
32,248.75,875.2671,0.82714844,264.14648,883.3804,1.0,267.07227,864.11914,0.9091797,259.30322,874.96094,1.0
33,248.7168,875.58887,0.81396484,264.28906,882.708,1.0,265.8047,863.6172,0.91308594,259.0537,874.8662,1.0
34,247.70312,876.5928,0.8330078,263.88672,883.2163,1.0,265.70898,863.60156,0.9033203,257.99805,875.40137,1.0
35,247.5039,876.5161,0.82958984,263.60156,882.2627,1.0,264.08984,863.1367,0.86328125,257.2207,874.5791,1.0
36,247.80664,875.63574,0.82910156,263.4414,881.0664,1.0,263.08594,862.2344,0.8725586,256.98828,873.66797,1.0
37,248.59961,874.8086,0.8173828,264.37305,881.5781,1.0,264.71094,862.39453,0.8774414,258.7168,873.541,1.0
38,247.72461,876.5542,0.8305664,264.1504,882.95996,1.0,264.80078,863.40234,0.8964844,257.9082,875.0864,1.0
39,247.08203,877.28125,0.8408203,264.08594,882.94727,1.0,263.6172,862.91406,0.8901367,256.89453,874.91895,1.0
40,247.6836,876.46216,0.82470703,264.08203,883.4966,1.0,265.04492,863.1836,0.8886719,258.14062,875.1875,1.0
41,248.72656,875.7887,0.8125,265.2871,883.38135,1.0,265.5918,863.84766,0.8964844,259.70752,874.9258,1.0
42,249.58008,875.4419,0.8071289,266.1748,882.45605,1.0,264.95703,865.00195,0.9121094,260.17004,874.4492,1.0
43,248.95703,875.06934,0.8623047,265.54688,880.1113,1.0,262.3672,863.71875,0.9453125,258.78906,873.2168,1.0
44,246.12305,876.44775,0.8730469,263.66406,879.0,1.0,258.60352,861.6211,0.86816406,255.23828,873.27344,1.0
45,243.02881,878.6797,0.8310547,260.90332,878.5742,1.0,253.17871,864.3672,0.89990234,250.84082,872.625,0.9711914
46,241.80664,879.28906,0.85595703,260.61963,877.7178,1.0,250.83691,864.21094,0.90771484,249.76758,872.77344,0.96533203
47,241.57812,879.6836,0.86572266,260.24194,877.4258,1.0,249.63672,864.6328,0.91308594,249.21094,872.80273,0.9477539
48,239.73242,881.6797,0.88623047,258.375,877.67773,1.0,246.1289,863.6836,0.94677734,246.88672,874.63086,1.0
49,238.94336,881.3867,0.9379883,256.3496,876.91455,1.0,244.42236,864.3965,1.0,245.4082,874.417,1.0
50,238.3086,881.7324,0.95458984,255.7461,876.7339,1.0,243.9273,864.875,1.0,244.83887,874.50586,1.0
51,237.51758,882.8535,0.9770508,254.85547,877.24316,0.9970703,242.20996,864.8086,0.9892578,243.7273,874.9912,1.0
52,236.28735,883.7136,0.99316406,254.11719,877.7988,0.9550781,240.84961,864.9082,0.9663086,242.41113,875.4297,1.0
53,235.39014,884.9136,1.0,253.79004,877.2744,0.91259766,239.38672,866.1533,0.93359375,241.00781,876.0813,1.0
54,234.80273,886.31445,1.0,252.51953,877.7451,0.9189453,240.08984,868.85645,0.8886719,239.85547,877.18555,1.0
55,234.38477,888.4492,0.96728516,250.26953,879.41016,0.92333984,235.93958,870.1992,0.8803711,239.16016,879.35547,1.0
56,233.26953,889.66797,0.88720703,249.78906,880.0039,0.9394531,232.73242,870.46094,0.8964844,237.63379,880.6914,1.0
57,232.52148,891.0703,0.82958984,249.58594,880.9863,0.9345703,231.70703,871.16406,0.91845703,237.17773,882.0625,1.0
58,232.23828,890.83203,0.8359375,249.46094,881.4238,0.9682617,232.32422,872.2637,0.94873047,237.12793,882.08203,1.0
59,232.91992,891.3086,0.8442383,249.8789,881.3867,0.9638672,234.20117,873.81055,0.9604492,237.90039,882.0947,1.0
60,233.46289,892.0703,0.8359375,250.16016,882.2461,0.9580078,236.09406,875.9404,0.9824219,238.15234,882.8662,1.0
61,233.12305,892.22656,0.82373047,249.88281,882.4863,0.9692383,235.4668,875.78015,0.9941406,237.96191,883.09717,1.0
62,233.28125,891.9033,0.81689453,249.70703,883.0786,0.9814453,234.68945,876.1863,0.9941406,237.7002,883.9591,1.0
63,233.00781,893.7197,0.82910156,249.1289,884.3064,0.99072266,232.71875,876.7114,0.97021484,237.15039,885.6621,1.0
64,232.59375,894.90234,0.82470703,248.7539,885.0586,0.99560547,230.97656,876.79834,0.9301758,236.79785,887.4082,1.0
65,232.50195,895.8633,0.85791016,247.90234,884.7446,1.0,230.80078,877.01953,0.88916016,235.80127,887.9492,1.0
66,231.9414,896.5156,0.8652344,247.43555,884.7837,1.0,229.68457,877.0,0.8955078,234.9082,888.09375,1.0
67,231.8711,896.2578,0.84765625,247.32617,884.49194,0.9970703,229.91992,876.83936,0.8798828,234.86914,887.9668,1.0
68,232.31445,896.31055,0.86572266,247.62305,884.3911,1.0,229.8125,876.88574,0.89697266,235.30273,888.0039,1.0
69,232.9082,895.6758,0.8491211,248.22266,884.603,0.9897461,230.8164,878.18164,0.87890625,236.32788,887.66406,1.0
70,233.1211,895.8008,0.86621094,248.84375,884.7129,0.9765625,231.66797,876.9927,0.8613281,236.77148,887.7324,1.0
71,232.61914,894.90625,0.81591797,248.39844,884.8242,0.98779297,231.65234,877.6211,0.9135742,236.49902,886.93945,1.0
72,233.27539,893.65137,0.77978516,249.03516,885.65234,0.97509766,234.30664,879.06836,0.9589844,237.35449,886.6289,1.0
73,233.2168,893.82227,0.7817383,249.1211,885.59863,0.9711914,234.04297,878.75586,0.9472656,237.33203,886.67773,1.0
74,233.03906,893.00195,0.7998047,248.72266,883.6382,0.9892578,233.57617,879.1172,0.91748047,236.87842,885.3789,1.0
75,233.0,894.33984,0.80615234,249.1211,884.3342,0.99365234,232.0,878.53906,0.8535156,236.71826,886.4082,1.0
76,232.79297,894.2051,0.8046875,248.52344,883.4048,1.0,231.36523,877.6113,0.82910156,235.55933,885.5654,1.0
77,232.60156,894.3379,0.8144531,248.16016,883.8191,1.0,232.01562,877.63477,0.84033203,235.69434,886.0176,1.0
78,232.35938,893.62305,0.8100586,247.33203,883.9182,0.99560547,231.52734,877.80176,0.9145508,235.48193,885.59766,1.0
79,233.1875,894.7539,0.7915039,247.29492,883.8114,0.9902344,231.14844,878.6289,0.89208984,235.57397,886.3906,1.0
80,232.92188,895.72266,0.83203125,247.10547,883.7683,1.0,230.64648,878.55273,0.8911133,235.15674,887.50586,1.0
81,232.9082,896.8281,0.86621094,246.74805,883.3999,1.0,229.19922,879.3711,0.89990234,234.54297,887.9414,1.0
82,233.54102,898.3379,0.92578125,246.23438,883.46436,1.0,227.61621,880.8164,0.93310547,234.35547,889.1328,1.0
83,233.92578,899.18506,0.94921875,245.71582,883.041,1.0,225.94727,881.6836,0.94433594,234.19629,889.5156,1.0
84,234.46387,900.0642,0.9375,245.73438,882.9248,1.0,224.86914,882.14844,0.94384766,234.6211,889.2051,0.9995117
85,234.16406,901.0117,0.9223633,244.59863,883.3789,1.0,223.4414,883.626,0.9428711,233.30469,890.7383,1.0
86,235.3291,902.9629,0.91064453,244.32812,883.5598,1.0,222.32031,883.906,0.9550781,233.31445,892.3025,0.99072266
87,235.93512,903.8574,0.90527344,244.47095,883.7351,1.0,221.78027,884.5674,0.9580078,233.62695,892.8076,0.9814453
88,236.51172,904.5469,0.8803711,244.95361,883.5459,0.99365234,221.54004,884.49756,0.9550781,234.37012,892.8579,0.95703125
89,237.14355,904.46875,0.8569336,245.60352,883.11426,0.9692383,222.0957,884.15857,0.95703125,235.51978,892.34937,0.9291992
90,237.06836,904.76953,0.8442383,245.5293,882.9375,0.97314453,221.34375,884.1892,0.97216797,235.62451,892.4138,0.9165039
91,237.41309,905.1797,0.82666016,246.01562,882.97656,0.9667969,221.16895,884.1184,0.9760742,236.20935,892.3716,0.8964844
92,237.27246,905.6953,0.82910156,245.13086,882.9512,0.95654297,220.15906,885.16406,0.9716797,235.75781,892.81494,0.8847656
93,237.70117,905.96484,0.82958984,245.83203,883.7898,0.9765625,220.61865,885.54004,0.9692383,235.76758,893.8379,0.921875
94,238.57617,905.9961,0.81152344,245.81445,883.4487,0.95458984,220.59863,886.2129,0.9628906,236.58301,893.83203,0.90722656
95,239.90234,906.3672,0.7470703,246.98438,884.60986,0.9482422,221.65332,886.08594,0.94677734,238.32031,894.1328,0.88916016
96,240.38672,906.53906,0.7373047,246.94531,884.61865,0.97998047,221.19336,888.1328,0.91796875,239.81836,894.9258,0.88671875
97,240.63672,907.7185,0.78466797,244.58447,883.91437,0.95996094,221.50977,889.33594,0.8154297,239.91016,895.93555,0.8286133
98,240.30469,907.40137,0.70703125,245.32812,886.89453,0.8286133,219.84229,889.03125,0.7783203,239.02734,897.10547,0.6635742
99,240.22266,907.34375,0.67089844,245.2461,887.2383,0.7783203,219.77966,889.7324,0.765625,239.05078,896.9258,0.65283203
100,240.79297,906.9844,0.7133789,245.74316,886.33984,0.85009766,220.24109,889.76953,0.83203125,239.05273,895.9004,0.69970703
101,240.91016,908.01697,0.79541016,244.74658,886.55273,0.9272461,219.1875,891.25195,0.8911133,238.8086,895.9219,0.8144531
102,239.98047,907.8758,0.7861328,245.09863,886.7285,0.859375,218.36816,890.37695,0.85595703,238.71094,895.39453,0.7426758
103,240.46875,907.92126,0.78808594,245.63086,886.2539,0.90625,219.03857,890.374,0.86376953,239.08594,895.3594,0.76171875
104,240.07422,907.82605,0.78564453,244.80225,886.72656,0.88916016,218.98926,890.2754,0.8652344,238.67383,895.5586,0.7597656
105,240.72656,908.5869,0.8203125,244.12451,886.93555,0.9350586,218.2998,891.17725,0.8803711,238.43555,896.3965,0.8432617
106,240.4336,908.08484,0.81689453,244.30615,886.4531,0.96972656,218.15527,890.9424,0.89160156,237.94043,896.0801,0.87158203
107,240.89453,908.58594,0.8041992,245.36719,886.3594,0.92626953,218.2168,891.65796,0.8691406,239.36328,895.78906,0.7841797
108,241.07422,910.3613,0.58496094,244.86572,890.2578,0.5595703,220.1153,893.1719,0.73046875,240.5039,897.87305,0.4921875
109,240.5293,913.21094,0.7548828,246.39258,890.21094,0.7421875,219.57153,895.7461,0.9345703,240.90625,900.1636,0.7163086
110,240.52734,912.7461,0.8334961,246.26172,889.4336,0.8227539,219.5227,894.75,0.953125,240.21094,899.46094,0.81347656
111,241.8125,911.5137,0.9057617,243.71924,889.04297,0.8979492,219.48047,896.2207,0.9980469,238.54688,899.697,0.93847656
112,241.47266,911.8496,0.97558594,240.92383,889.23047,0.93847656,218.82031,897.87305,1.0,237.17969,900.60156,1.0
113,241.03516,911.72266,0.9902344,239.73828,889.9414,0.9423828,218.96094,898.74316,1.0,236.64697,901.0078,1.0
114,239.90625,911.2246,0.98828125,238.98438,889.85156,0.9296875,218.32324,897.1367,1.0,235.27002,900.46704,1.0
115,238.59375,910.5508,0.94970703,238.4707,889.03125,0.96972656,220.22546,896.56445,0.9511719,233.02344,900.11053,1.0
116,238.84766,910.49023,0.9536133,238.2168,888.91016,0.9682617,220.24146,896.7383,0.96533203,233.20898,900.0775,1.0
117,238.29102,910.5371,0.94970703,237.83105,888.4922,0.9692383,219.31445,897.0039,0.9746094,232.71094,900.0912,1.0
118,238.12695,910.2949,0.93310547,238.61719,888.35547,0.9404297,220.03482,895.66016,0.9370117,233.08984,899.84375,1.0
119,236.79443,909.05664,0.9370117,239.88477,887.24023,0.9326172,219.87683,892.36694,0.96533203,233.23438,898.249,1.0
120,236.73193,907.81116,0.89501953,242.0127,886.87305,0.9560547,222.57812,889.8828,0.9423828,233.86914,896.8535,0.99072266
121,237.33398,907.5774,0.8652344,243.1582,887.2168,0.9663086,223.3789,888.9258,0.9248047,234.20703,896.4668,0.9526367
122,237.59277,906.5791,0.8129883,244.52637,886.25195,0.9707031,222.60156,887.88477,0.8618164,234.67578,896.1289,0.9042969
123,234.82422,903.3613,0.9091797,246.51367,884.98486,1.0,223.38281,883.69336,0.9140625,234.37305,892.2119,0.9628906
124,234.45508,899.9997,0.94677734,248.2461,884.84375,1.0,227.83691,879.9883,0.92871094,235.82507,889.03906,0.9970703
125,234.28223,896.6953,0.8852539,249.07812,883.3613,0.9682617,230.95312,876.74023,0.87939453,237.0127,888.26953,1.0
126,234.44629,894.98047,0.81591797,250.47461,882.73145,0.9394531,231.6211,874.61914,0.8774414,238.85156,886.90625,1.0
127,234.32031,894.5,0.79345703,250.6709,882.56836,0.94384766,231.84375,873.9551,0.8828125,239.05078,886.5215,1.0
128,233.86133,894.83984,0.81689453,249.83789,882.1826,0.9248047,231.01953,873.9219,0.83935547,238.29688,886.5371,0.9946289
129,233.89648,894.85156,0.796875,250.46484,882.30664,0.9291992,231.5039,872.0117,0.8203125,238.65039,886.4746,0.9560547
130,234.38477,895.1992,0.7944336,251.57104,882.7744,0.9379883,231.39844,873.6738,0.8129883,239.30078,886.64844,0.9238281
131,234.75977,894.2617,0.8129883,252.82568,883.47363,0.9819336,233.01562,872.9668,0.85498047,239.00781,885.7383,0.98339844
132,234.94336,891.3076,0.91259766,253.2168,882.6719,0.92285156,236.2981,872.59375,0.8041992,238.71484,883.4131,0.97216797
133,233.59375,890.19434,0.91552734,254.72852,883.37305,0.9814453,238.16602,873.1172,0.7973633,239.29688,882.5781,1.0
134,234.98047,889.4238,0.9589844,253.82324,881.9961,0.9873047,237.74219,870.58203,0.82177734,240.37695,881.9961,1.0
135,234.95703,890.2617,0.9604492,254.41992,881.1836,0.9863281,238.48047,870.21484,0.8227539,240.82227,880.52734,1.0
136,234.94629,889.08203,0.9897461,253.5664,880.2031,0.9711914,238.89062,871.0508,0.84228516,240.50977,879.47656,1.0
137,234.74902,889.48047,0.9814453,253.25977,880.7539,0.9711914,238.52734,871.5449,0.81396484,240.21094,879.9844,1.0
138,234.44727,889.7617,0.96728516,252.448,880.74414,0.9765625,239.18945,871.40234,0.84228516,239.5664,880.1387,1.0
139,234.5039,889.5547,0.9765625,253.18848,880.875,0.9916992,239.79297,871.21094,0.82666016,240.06445,879.9336,1.0
140,234.81543,889.28906,0.9785156,253.6914,880.70703,0.97998047,239.2539,872.2031,0.8383789,240.49805,879.5781,1.0
141,234.83887,888.8281,0.9916992,253.71582,880.18164,0.9658203,238.66797,870.36523,0.85302734,240.4961,879.2539,1.0
142,235.28564,887.7539,1.0,254.25195,879.5156,0.95410156,239.63281,869.5752,0.9013672,240.8789,878.72266,1.0
143,235.24072,888.1172,1.0,254.04297,879.7969,0.96484375,239.47656,870.1582,0.8857422,240.70898,879.16797,1.0
144,234.8584,889.27734,0.97558594,254.14258,880.5449,0.9580078,238.65625,870.0586,0.8208008,240.55664,879.5703,0.9941406
145,234.87598,889.1172,0.98095703,253.80566,880.3711,0.9628906,237.88281,869.3994,0.828125,240.42383,879.60547,0.99072266
146,234.81934,889.1797,0.98339844,253.96973,880.76953,0.9633789,237.6875,868.6538,0.8408203,240.54883,879.91016,0.9926758
147,234.75781,889.1289,0.9838867,253.94043,880.7344,0.95996094,237.6836,868.77,0.83984375,240.47461,879.83203,0.99365234
148,234.59375,889.40234,0.96972656,253.1748,880.6914,0.94628906,239.24805,870.31445,0.8105469,239.9375,880.0332,0.9873047
149,234.53906,889.53516,0.9741211,252.98389,880.7168,0.95458984,238.43945,870.21875,0.8354492,239.75,880.0586,0.9980469
150,234.43457,889.3672,0.96240234,252.98193,880.8926,0.94189453,238.69531,870.34375,0.80908203,239.59375,880.01953,0.9892578
151,234.66992,889.1992,0.9633789,252.90869,880.8125,0.9482422,238.95703,870.6953,0.8208008,239.875,879.9219,0.99365234
152,234.67188,888.3086,0.9819336,252.17139,879.77344,0.9394531,239.35352,871.09375,0.8208008,239.53516,878.96484,0.9892578
153,234.70312,887.70703,0.9638672,251.74731,879.53516,0.9277344,239.45508,871.3789,0.8129883,239.53125,878.64844,0.97558594
154,234.92383,887.416,0.9848633,252.3042,879.4844,0.92822266,239.03125,871.91406,0.82128906,239.6211,878.87305,1.0
155,234.40918,885.7217,0.9267578,253.34863,879.72266,0.9091797,240.10352,874.5947,0.86279297,240.3164,877.88086,1.0
156,234.13184,887.50586,0.9770508,253.45508,880.78125,0.93896484,239.23438,873.0,0.79296875,240.04688,878.8633,1.0
157,235.23145,887.90234,0.9995117,254.2461,880.96875,0.9746094,239.59766,871.56836,0.8569336,241.06445,879.3633,1.0
158,235.24219,888.6953,0.95751953,256.16016,883.7788,0.9765625,240.59375,868.8501,0.8491211,242.29199,880.01953,1.0
159,235.46436,888.2656,0.93847656,256.09766,884.59814,0.9536133,241.93555,867.0259,0.87060547,243.27734,880.2578,1.0
160,235.68701,887.0488,0.92089844,257.3125,882.8301,0.91552734,242.73535,866.8047,0.85253906,243.7024,879.71484,0.97314453
161,236.00964,887.8789,0.9379883,257.5547,883.94836,1.0,242.63379,865.8594,0.9116211,244.22205,879.85547,0.98339844
162,236.23376,887.79297,0.9536133,257.69922,883.4702,1.0,242.06445,866.35254,0.91748047,243.90869,879.58984,0.99560547
163,236.00919,887.3125,0.9785156,256.48828,882.4131,0.9824219,241.59961,865.9199,0.9003906,243.36377,879.11523,0.9975586
164,236.02539,887.7715,0.97021484,256.17188,882.0908,0.9926758,240.98242,866.42285,0.88134766,243.05371,879.0781,1.0
165,236.02818,887.7461,0.9741211,256.16406,882.08203,0.9926758,240.96094,866.5205,0.8857422,242.97852,879.04297,1.0
166,235.979,887.80273,0.96777344,256.25,882.00586,0.984375,240.8457,866.1709,0.8774414,242.95215,879.07227,0.98876953
167,236.06818,887.7285,0.97216797,256.11523,881.9414,0.9916992,240.68555,866.5586,0.8808594,242.87305,878.97656,0.99560547
168,236.14136,887.7969,0.9814453,255.71484,881.0508,0.9946289,240.60352,866.83203,0.9042969,242.76074,879.0781,1.0
169,236.05405,888.0,0.97509766,255.81055,881.12695,0.98828125,240.75,867.0117,0.89453125,242.66016,879.1504,1.0
170,235.78467,888.1836,0.97802734,255.54492,881.0762,0.98583984,240.30664,866.99023,0.8935547,242.2832,879.2988,1.0
171,235.54932,888.125,0.9838867,255.49414,880.9512,0.9814453,240.11523,867.2324,0.88623047,242.0498,879.28906,1.0
172,235.19873,887.8965,0.9946289,255.08594,880.33594,0.9604492,239.64062,867.6765,0.8930664,241.48633,879.0117,1.0
173,234.86914,888.77734,0.9794922,254.72852,880.7363,0.9667969,238.91016,868.11255,0.86816406,241.10547,879.5156,0.984375
174,234.81445,888.72266,0.984375,254.63477,880.6953,0.96728516,238.67188,867.9432,0.8701172,241.01953,879.53906,0.9848633
175,235.48682,888.65234,0.9736328,255.40625,880.9375,0.99072266,239.23828,867.5552,0.8725586,241.79883,879.5156,1.0
176,236.14038,887.7617,0.97998047,255.43555,880.3496,0.9941406,239.77734,867.9356,0.87939453,242.19629,879.13086,1.0
177,236.35547,887.80273,0.99316406,255.33008,879.96484,0.98876953,240.30664,868.2981,0.89941406,242.30664,878.8633,1.0
178,236.65967,887.4258,0.9897461,255.66406,880.0156,0.9951172,240.61719,868.06744,0.90722656,242.79297,878.78906,1.0
179,236.13501,887.9004,0.97558594,255.65039,880.28906,0.99609375,240.2207,867.64404,0.8964844,242.49121,879.0293,1.0
180,235.56152,887.5039,0.98339844,254.76562,879.89844,0.95166016,240.05469,869.1406,0.8696289,241.5,878.91016,1.0
181,235.63843,886.6758,0.98339844,253.85156,879.1289,0.91796875,240.80078,870.8926,0.8676758,240.94922,878.0762,1.0
182,235.64062,885.7383,0.97753906,252.40308,878.71094,0.9370117,240.49414,872.28516,0.8588867,240.34961,877.76855,1.0
183,235.49219,883.9712,0.91845703,251.93158,878.73047,0.9506836,240.71875,872.97266,0.8510742,240.27539,877.1865,1.0
184,234.7373,885.9033,0.91748047,251.91382,878.8672,0.93652344,239.94922,872.45703,0.7944336,239.63281,878.0449,0.96728516
185,234.83691,885.4824,0.90478516,252.08508,878.8906,0.91259766,240.1211,872.4707,0.78564453,239.72266,877.93164,0.97216797
186,235.4707,885.75684,0.97265625,253.55664,879.35156,0.9370117,241.45898,872.52734,0.84716797,240.95508,877.7715,1.0
187,234.92578,885.82227,0.9873047,253.01465,879.2461,0.9267578,240.6289,871.1465,0.88427734,240.55469,877.64453,1.0
188,234.48047,886.31055,0.99609375,253.54688,879.04297,0.9135742,240.28516,870.00195,0.88183594,240.35547,877.5869,1.0
189,234.65918,887.13086,0.98779297,252.86572,879.03125,0.91845703,238.91406,869.5039,0.86328125,239.97656,878.43945,0.9902344
190,234.13867,889.1133,0.9584961,252.84424,880.28125,0.9345703,237.15625,867.6975,0.8745117,240.41797,879.83594,0.96191406
191,233.18555,889.9844,0.9213867,252.14355,880.6133,0.94873047,234.41016,867.2744,0.8911133,239.45703,880.8496,0.99902344
192,233.5332,889.8047,0.93896484,251.94788,880.84766,0.95947266,235.07129,868.07574,0.8852539,239.5586,881.0293,1.0
193,233.81445,890.08594,0.9321289,251.69995,880.5508,0.94970703,235.49072,869.3633,0.85839844,239.6543,880.8164,1.0
194,233.99414,889.21484,0.9638672,251.86975,880.2324,0.9638672,237.34668,869.8281,0.8647461,240.10938,880.06055,0.9951172
195,234.09668,888.3008,0.97802734,251.88678,879.6758,0.94140625,238.68164,870.30273,0.8564453,240.16797,879.16016,0.96728516
196,234.48145,888.3203,0.97998047,251.8534,879.6094,0.94189453,238.01172,869.3086,0.8701172,239.42969,879.4844,0.9711914
197,234.12988,889.27734,0.9707031,252.41943,880.49414,0.9526367,238.04688,869.4951,0.8520508,239.45703,880.0801,0.9824219
198,234.09082,889.3594,0.96777344,252.35254,880.49414,0.953125,237.61816,869.27734,0.8515625,240.47266,879.96094,0.9819336
199,234.08203,889.27344,0.9682617,251.9957,880.39453,0.95458984,237.36426,869.375,0.85791016,240.28516,880.04297,0.99072266
200,233.93555,889.3633,0.9658203,252.16956,880.4883,0.9550781,237.58105,869.5,0.8574219,240.26953,880.0078,0.98828125
201,233.79297,889.4258,0.96435547,252.13782,880.50195,0.9560547,237.58398,869.48047,0.8569336,240.17188,879.9336,0.9873047
202,233.67969,889.7578,0.9580078,252.14929,880.6992,0.9633789,236.96533,869.27344,0.8540039,240.08984,880.3203,0.9975586
203,233.52539,890.4922,0.9482422,252.59961,881.4668,0.9785156,236.21912,868.60547,0.859375,240.21875,881.16016,1.0
