scorer,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150,DLC_Resnet50_Ach free movingJun21shuffle2_snapshot_best-150
17,400.71875,891.63135,0.83984375,410.07812,875.16797,0.97021484,392.47266,875.9757,1.0,398.28125,881.0156,0.97753906
18,394.83105,888.20703,0.78515625,404.68848,872.1504,1.0,387.88885,873.22266,1.0,393.3125,878.00977,1.0
19,391.26758,886.5664,0.88916016,402.292,871.3203,0.9819336,385.36328,870.8008,0.94140625,390.55078,877.0293,0.9921875
20,388.86182,884.65234,0.92822266,400.57422,871.3633,1.0,383.71484,867.5698,0.9741211,388.5996,875.11035,1.0
21,386.45703,883.8196,0.8964844,397.7744,869.38965,1.0,379.16943,866.8301,1.0,385.60742,873.6211,1.0
22,383.65234,883.42676,0.86816406,393.77148,866.85254,1.0,375.78516,867.66626,0.96777344,382.35938,872.94336,0.96875
23,380.94922,884.04987,0.87158203,389.4961,866.1846,1.0,372.5293,867.68896,0.97998047,379.02344,872.8125,1.0
24,375.68555,882.7998,0.8881836,385.17578,866.1406,1.0,367.59375,867.3213,0.9785156,374.29688,872.47266,1.0
25,371.08984,882.43066,0.9013672,379.24365,865.7246,1.0,362.4131,868.70557,0.9921875,368.79883,872.5332,1.0
26,365.99805,882.7842,0.8232422,372.4353,864.61914,1.0,356.8418,868.4851,0.9355469,362.8506,872.02734,0.9975586
27,360.23828,881.18945,0.8808594,367.4961,863.95703,0.95410156,352.17188,868.1349,0.91796875,358.41797,871.39844,1.0
28,358.20312,882.22266,0.8803711,363.29297,862.8203,0.99658203,346.86914,867.5298,0.953125,354.0381,870.74414,1.0
29,352.45117,881.5625,0.85839844,358.06445,863.2383,0.9794922,342.41992,867.82996,0.91748047,348.6626,871.26953,1.0
30,347.94595,880.4883,0.88183594,353.60742,860.85156,0.95947266,337.8379,865.7871,0.91552734,344.45117,869.36426,1.0
31,343.1953,879.21094,0.9243164,350.29688,859.6599,0.91015625,334.70703,863.50586,0.9448242,341.09082,867.9862,1.0
32,337.05273,877.7168,0.9111328,344.80078,860.28613,0.95166016,328.44922,862.8262,0.99365234,334.2422,866.82324,1.0
33,335.28516,876.9873,0.82714844,341.39746,859.0244,1.0,324.71436,862.66016,0.9916992,331.00928,866.6914,1.0
34,330.31738,877.01465,0.9243164,335.71484,859.14844,0.94628906,320.29883,863.0215,0.98046875,327.23633,866.7461,1.0
35,327.0703,877.916,0.8989258,332.41675,859.8961,0.95166016,317.25293,863.53906,0.94677734,323.01807,867.57227,1.0
36,324.64746,878.16016,0.87353516,326.80078,860.1732,0.92626953,312.4336,865.86523,0.89746094,318.80078,868.5845,1.0
37,321.0664,879.12305,0.8251953,322.37793,861.1494,0.9638672,307.25195,867.3677,0.96240234,313.87695,869.08105,1.0
38,315.786,878.65625,0.85839844,316.20312,860.6377,0.9140625,303.89648,868.30347,0.96875,309.73535,869.3672,1.0
39,312.34766,878.0078,0.7783203,310.27734,862.33203,0.82128906,298.53223,869.8203,0.9819336,304.23242,869.7373,1.0
40,307.88025,879.2793,0.84277344,304.84766,861.5928,0.91308594,294.0547,871.8633,0.9663086,299.76453,870.1836,1.0
41,301.6836,880.6914,0.875,300.58887,860.4675,0.88623047,288.0664,870.291,0.9658203,294.81445,871.15234,1.0
42,296.58203,880.10547,0.84716797,296.06836,860.3259,0.92041016,283.14258,867.7667,1.0,289.55273,869.86816,1.0
43,290.86523,880.2031,0.8701172,292.78418,860.4883,0.9482422,279.36328,867.20557,0.92578125,285.167,869.5586,1.0
44,287.0918,879.5039,0.88427734,287.77344,860.36475,0.9550781,273.71484,867.13965,0.95996094,280.93945,869.4502,1.0
45,282.07715,880.08594,0.89208984,284.37134,861.8164,0.9301758,269.7373,869.06836,0.9819336,277.09473,871.24414,1.0
46,277.50098,880.8613,0.8388672,277.292,865.90625,0.91748047,263.35938,873.5625,0.92529297,269.53613,873.2383,1.0
47,272.3379,882.9531,0.84814453,271.54688,867.38184,0.9057617,257.9453,874.82227,0.9663086,265.20703,875.3589,1.0
48,268.03745,884.46265,0.83447266,267.05273,868.20374,0.94189453,253.75781,875.61084,0.98779297,262.0039,877.2988,1.0
49,261.95703,883.1343,0.8256836,259.7904,870.00977,0.83496094,247.22656,878.9414,0.9057617,253.73145,877.58594,0.99560547
50,257.2246,885.4238,0.88378906,255.12695,870.0371,0.9213867,241.71875,879.1543,1.0,249.21875,878.44727,1.0
51,252.05118,887.91406,0.87890625,250.03027,869.53906,0.9824219,235.6482,879.8418,0.9189453,244.37158,879.65234,1.0
52,247.71875,888.0039,0.8642578,244.68018,870.4199,0.93603516,230.19336,880.7988,0.8222656,238.49219,880.93945,1.0
53,245.41699,890.3711,0.88720703,242.92773,871.31055,0.94970703,226.58008,882.1406,0.8798828,237.14844,882.5791,1.0
54,245.77344,893.2002,0.95458984,242.16211,872.8633,0.9296875,224.17578,884.08057,0.91845703,237.55078,885.75684,1.0
55,245.54395,896.3164,0.9506836,241.8457,874.916,1.0,224.13867,887.0488,0.9296875,237.4375,887.91406,1.0
56,247.22852,896.8535,0.9790039,242.32129,877.72754,0.9946289,226.00195,889.85156,1.0,240.44531,889.74805,1.0
57,248.82812,899.7051,0.9794922,243.75757,882.0254,0.8847656,228.6836,897.24414,1.0,242.36133,893.19434,0.9897461
58,249.46484,905.3008,0.89160156,242.06934,886.43945,0.89160156,228.54834,902.71484,0.9584961,240.03906,898.5244,0.9941406
59,247.16016,908.32153,0.9428711,237.97656,890.04297,0.88720703,226.53809,907.73706,1.0,238.19727,903.3926,1.0
60,245.9873,911.03125,0.94677734,237.03516,892.7876,0.9082031,225.38477,912.0156,0.9814453,237.92871,905.14844,1.0
61,245.72754,912.65625,0.9663086,235.15869,895.4336,0.85009766,223.1875,913.4219,0.9404297,236.32935,907.41113,1.0
62,243.97379,914.9287,1.0,233.37305,897.86523,0.9111328,222.82031,915.552,0.9238281,234.9209,909.76465,1.0
63,244.43896,915.97766,1.0,235.08887,896.7832,0.9116211,221.76855,912.875,0.89453125,235.43457,909.7529,1.0
64,244.98486,915.3916,1.0,237.90234,894.0176,1.0,219.52686,909.17676,0.9296875,236.52783,906.6426,1.0
65,245.06152,914.1709,0.99072266,238.59766,892.1094,1.0,218.63184,906.5205,0.9277344,237.50684,904.8086,0.9941406
66,244.3667,913.0254,0.99902344,238.45703,891.4429,1.0,219.14551,906.1875,0.9921875,237.24707,903.8086,1.0
67,244.00604,912.3594,1.0,237.71875,889.3789,1.0,217.78906,904.33203,1.0,236.19775,903.5137,1.0
68,241.8711,910.6543,1.0,238.71484,888.28516,0.9379883,216.09766,900.8828,1.0,235.6294,901.0625,1.0
69,241.16016,909.98047,1.0,238.48047,887.6621,0.9501953,216.10352,899.79895,1.0,235.66284,900.15845,1.0
70,241.54297,911.1582,1.0,238.35938,888.6758,0.94140625,215.17188,900.1316,1.0,235.09375,900.8589,1.0
71,240.54688,911.81836,1.0,237.78223,889.47266,0.95214844,214.83203,900.6616,1.0,233.72266,901.59863,1.0
72,242.02734,912.64844,1.0,238.29688,888.1719,0.9770508,216.70508,900.9927,1.0,235.67285,902.1406,1.0
73,243.65747,912.43164,0.9584961,244.37134,888.0078,1.0,219.18604,897.88086,1.0,239.9414,900.41187,0.96972656
74,245.83984,912.43555,0.9165039,247.48438,887.35156,1.0,223.3457,894.86914,0.91064453,243.18115,900.88086,0.97802734
75,245.3711,911.85156,0.8417969,250.18457,887.4961,0.9248047,225.51172,892.7085,0.88378906,245.11133,900.0875,0.90771484
76,246.29688,910.06445,0.78271484,252.14807,887.7012,0.8413086,227.50098,887.1992,0.8125,246.11523,896.9414,0.8041992
77,245.0586,906.3711,0.8129883,253.8916,884.63477,0.85498047,228.3247,884.1985,0.77685547,245.18066,893.5166,0.7753906
78,246.125,905.9551,0.8457031,255.67969,884.36426,0.8881836,228.60303,883.33984,0.83496094,246.10547,893.16797,0.8354492
79,246.47266,906.20703,0.84814453,255.84961,883.9556,0.88134766,228.29565,883.20166,0.81591797,246.39062,893.126,0.8334961
80,245.96973,906.51953,0.8300781,254.72852,884.39233,0.89404297,227.89423,884.0077,0.82910156,245.72363,893.6289,0.8027344
81,247.1836,906.88477,0.83935547,255.9707,884.54346,0.8642578,228.36694,884.2395,0.80078125,246.71484,893.74414,0.7890625
82,247.2539,906.0342,0.7963867,257.14648,884.3567,0.8022461,231.34766,883.104,0.64501953,247.68945,892.0543,0.75097656
83,248.41016,907.1172,0.8261719,257.5586,884.3259,0.83740234,230.98828,883.49756,0.7104492,248.97266,892.5532,0.7446289
84,248.42578,906.41113,0.83691406,259.17188,884.4292,0.87353516,232.37695,882.08594,0.7402344,249.35352,891.9408,0.75097656
85,247.26953,904.65234,0.8071289,260.5371,886.2656,0.8535156,236.81982,880.3379,0.68652344,250.23828,891.49805,0.77783203
86,247.91016,900.4763,0.89404297,266.24902,885.47656,0.9785156,244.41797,872.21484,0.7939453,254.00781,889.2344,0.97314453
87,245.48926,894.1387,0.8881836,268.26733,884.6929,0.9863281,250.31445,868.33594,0.7709961,253.45508,885.374,0.9580078
88,246.51953,889.2246,0.90234375,269.77344,881.9375,1.0,253.58887,867.20264,0.75634766,254.60938,880.8906,1.0
89,247.21875,884.5703,0.89404297,269.08594,878.8594,0.96875,255.44531,862.3457,0.8071289,255.70312,875.90936,0.97314453
90,248.2168,879.9531,0.8911133,267.59448,876.301,1.0,255.47461,859.27637,0.90185547,255.41406,872.9531,1.0
91,247.5293,877.2383,0.9223633,266.51367,873.9746,1.0,255.3418,857.4512,0.9248047,254.77148,870.5,0.9995117
92,247.13867,873.8301,0.91845703,267.28662,872.27734,1.0,256.59766,854.1797,0.86083984,254.82812,867.50244,0.9770508
93,247.03906,869.38965,0.92578125,267.1914,868.2656,0.9892578,257.88477,850.1621,0.9121094,256.11914,862.21875,0.9511719
94,247.3086,863.02734,0.8671875,267.6228,864.03906,1.0,260.78467,844.4275,0.8730469,257.3418,857.93164,1.0
95,249.31055,856.9863,0.8564453,267.82825,860.0903,1.0,263.43164,840.6211,0.9121094,258.69922,853.042,1.0
96,249.3164,854.8867,0.89746094,268.9209,857.3262,1.0,264.23047,837.58594,0.91845703,259.6223,849.69727,1.0
97,248.79297,850.7676,0.94970703,268.1969,852.8452,1.0,262.9121,835.5193,0.9482422,259.1797,845.834,1.0
98,248.42188,847.72266,0.91308594,267.28125,849.3125,1.0,262.45117,831.4414,0.92626953,258.98633,842.6865,1.0
99,250.13379,844.9116,0.85839844,268.79834,847.06445,1.0,263.70117,829.39746,0.9189453,259.8734,840.35547,1.0
100,251.58887,841.0879,0.85839844,270.9961,843.8694,1.0,265.21484,824.18164,0.9086914,261.333,837.0547,1.0
101,252.65332,839.5488,0.8520508,273.34766,840.88086,1.0,266.54297,821.16406,0.8955078,263.20508,834.00977,1.0
102,255.89453,834.59863,0.8574219,274.1582,837.95703,1.0,268.98926,819.6272,0.93359375,264.3203,830.52344,1.0
103,255.69922,830.625,0.82714844,274.21777,834.5791,1.0,269.90527,816.1543,0.9560547,265.16602,827.54517,1.0
104,256.94727,826.6914,0.8100586,274.5703,831.15625,1.0,273.15625,812.66406,0.95996094,266.43164,823.7754,1.0
105,258.53125,824.3008,0.9145508,276.33325,825.9258,1.0,271.90625,808.4043,1.0,266.8711,818.90234,1.0
106,257.91797,819.4326,0.93310547,276.69922,821.32715,1.0,270.10547,804.98,0.93847656,266.96484,813.8672,1.0
107,256.29883,815.6172,0.84765625,275.104,817.58984,1.0,269.3623,800.2637,0.9555664,265.16016,811.7667,1.0
108,255.23242,813.0918,0.78271484,273.95703,814.09766,1.0,268.4524,798.07227,0.9770508,263.53516,807.8965,1.0
109,253.72363,808.96094,0.8574219,272.8125,807.08984,1.0,263.02734,792.1543,0.8959961,262.1953,802.3867,1.0
110,252.2107,805.1494,0.9375,271.8789,802.86816,1.0,261.55664,789.291,0.9394531,260.4287,798.5781,1.0
111,250.72656,801.47656,0.9536133,268.40625,798.4531,1.0,257.83594,784.5332,1.0,258.07324,794.8574,1.0
112,248.28906,797.98535,0.8701172,265.5,793.29297,1.0,255.08594,779.754,0.95214844,254.59961,791.0078,0.984375
113,245.83203,793.02734,0.91796875,264.7578,789.0342,0.97265625,253.00684,772.8789,0.921875,252.75293,785.78516,1.0
114,244.35278,788.6987,0.90722656,263.83203,784.8164,0.93896484,251.7063,769.00195,0.9042969,250.9873,781.06934,0.96972656
115,243.55103,781.50586,0.89941406,263.52148,776.9199,1.0,250.3418,759.8672,0.91015625,250.78613,773.792,1.0
116,241.45898,773.9463,0.92285156,260.77783,771.30273,1.0,248.43555,755.04736,0.8808594,248.54492,766.65234,0.9897461
117,240.70312,768.8887,0.828125,259.18457,766.56445,1.0,248.7832,749.98145,0.9379883,248.11914,762.2832,0.9633789
118,240.14453,763.17676,0.84375,260.06015,759.85547,1.0,248.02148,742.47656,0.93652344,247.91016,755.3135,1.0
119,239.10352,755.33105,0.85791016,258.9619,752.74805,0.9951172,248.1289,736.1543,0.89404297,248.01562,748.089,0.9824219
120,238.72852,746.7666,0.8574219,256.76953,744.04297,1.0,246.43164,729.0801,0.9399414,245.8418,740.10156,1.0
121,236.87793,741.9287,0.9628906,256.57227,738.6885,1.0,243.80713,721.8496,0.9316406,244.59521,734.12695,1.0
122,235.83167,735.83984,0.90771484,255.80273,731.0742,1.0,242.0498,714.7451,0.90478516,243.28613,728.0293,0.9897461
123,234.7207,728.7617,0.9345703,254.68555,724.9873,1.0,241.4043,706.9072,0.9160156,242.39648,720.52344,1.0
124,234.16016,719.74023,0.8779297,253.9707,717.44727,1.0,241.92578,699.04297,0.9277344,242.76074,713.08594,1.0
125,233.52734,712.04297,0.9111328,254.47656,711.79297,1.0,246.29297,691.49854,0.9301758,243.28076,705.2031,1.0
126,233.22266,706.3408,0.9135742,253.92871,705.69727,1.0,245.23828,686.25,0.91796875,243.77856,700.1614,1.0
127,232.28516,700.0105,0.8847656,254.01953,699.9194,1.0,245.04883,679.2969,0.89160156,242.39258,694.22266,1.0
128,231.5664,692.71045,0.92529297,253.17578,692.40283,1.0,243.47412,670.60156,0.8647461,241.63086,685.98535,0.99658203
129,232.40625,683.6846,0.9194336,252.60791,682.0254,1.0,241.59961,662.97656,0.8618164,240.90234,677.0078,1.0
130,232.68164,675.79114,0.92822266,253.10938,674.82715,1.0,243.46875,655.01953,0.9082031,242.4043,669.0088,1.0
131,232.46875,668.3594,0.90771484,253.30566,668.0901,0.99316406,243.31006,647.84766,0.8623047,241.44922,662.0996,0.9658203
132,233.04297,660.6045,0.91259766,254.4668,661.22754,1.0,246.2539,640.06836,0.89208984,243.8031,654.0625,0.99853516
133,235.05371,648.94727,0.8730469,255.58594,651.32666,1.0,247.44922,631.27734,0.87890625,245.05957,644.35986,1.0
134,235.90155,643.47754,0.86865234,256.7539,646.59766,1.0,250.25684,626.9053,0.87597656,247.94531,638.459,0.99072266
135,239.46875,635.7794,0.7915039,256.96094,641.37305,1.0,256.2461,623.93164,0.90527344,249.60938,632.5488,1.0
136,241.70312,631.04297,0.90625,259.62378,636.03,1.0,257.8125,618.5244,0.98046875,252.68457,627.459,1.0
137,243.43896,624.5488,0.9296875,263.0586,630.1543,1.0,259.9026,611.44727,0.9824219,255.51953,621.292,1.0
138,246.19531,618.501,0.88671875,265.60742,624.45703,1.0,262.4297,605.3008,0.89404297,258.29785,615.4492,1.0
139,247.58398,615.0039,0.89697266,266.49805,619.4761,1.0,265.35547,599.53906,0.84521484,258.7256,610.70996,1.0
140,247.5586,608.3418,0.8808594,268.19885,612.4253,1.0,264.6914,592.0996,0.96533203,259.96005,604.4773,1.0
141,250.23633,601.3828,0.8417969,269.4453,607.0508,1.0,264.6953,587.61865,0.9658203,261.48145,598.9336,1.0
142,250.95605,597.5508,0.87939453,272.0664,601.7363,1.0,267.6084,580.1719,0.859375,263.1953,593.1543,1.0
143,254.04492,589.14844,0.796875,272.8047,594.94336,1.0,270.0918,577.5664,0.9404297,264.72852,586.7549,1.0
144,257.63867,585.28516,0.8417969,273.54102,591.17773,1.0,274.14062,574.32227,0.88623047,267.8418,582.85156,1.0
145,259.81665,581.20215,0.9433594,276.2351,587.53345,1.0,275.25244,570.1865,0.9003906,270.62695,578.5381,1.0
146,261.02832,577.7031,0.93115234,278.87305,583.7344,1.0,277.2129,567.02734,0.9482422,272.01562,574.8164,1.0
147,263.0078,572.56104,0.8364258,279.625,580.44653,1.0,280.41016,563.04443,0.9614258,274.54492,571.4917,1.0
148,265.5957,568.38477,0.80029297,280.71094,576.8965,1.0,280.63477,560.42773,0.9746094,276.93506,568.1387,1.0
149,267.41895,568.34766,0.8051758,281.79297,574.9668,1.0,283.44434,558.5,0.98779297,278.29297,566.0254,1.0
150,268.49316,564.07086,0.8725586,286.0918,570.47266,1.0,284.97656,552.56445,0.98046875,279.97852,561.91016,1.0
151,268.33887,559.6289,0.8691406,287.43555,565.1592,1.0,284.08856,546.3262,0.9121094,280.46094,556.76514,0.97998047
152,269.3496,555.313,0.8203125,287.1543,559.8086,1.0,283.35303,543.0254,0.93896484,279.09375,552.21094,0.9902344
153,267.39258,551.91016,0.83740234,286.70703,555.40967,1.0,280.10742,536.7363,0.93603516,277.70605,548.2903,1.0
154,265.32617,549.83984,0.90185547,285.78613,551.76953,1.0,279.8711,533.4668,0.91308594,276.11975,544.1992,1.0
155,264.0586,545.12695,0.90478516,284.83496,546.1494,1.0,277.10254,528.1289,0.96435547,275.25,539.8759,1.0
156,264.30664,537.96094,0.85009766,283.2964,541.61426,1.0,277.93945,523.92645,0.92529297,274.25098,534.56836,1.0
157,263.9414,534.0039,0.90527344,283.30566,535.11523,1.0,276.521,517.99414,0.9428711,273.7871,527.79297,1.0
158,262.73438,529.2461,0.8881836,283.1294,530.88574,1.0,276.16528,511.625,0.93408203,273.6504,524.19165,1.0
159,262.07617,525.916,0.87353516,281.6797,527.0078,1.0,275.60205,507.74878,0.9116211,272.125,521.00195,1.0
160,259.1831,521.6465,0.9248047,280.80078,520.8711,1.0,271.42383,501.73828,0.9199219,268.95898,515.71826,1.0
161,257.85938,515.8705,0.91503906,277.8662,515.15967,1.0,268.1931,496.35352,0.9291992,265.89453,509.91406,1.0
162,256.75977,511.2461,0.8208008,276.87988,508.68848,1.0,266.9502,489.3125,0.95703125,264.99414,503.96094,0.9848633
163,253.95312,505.60156,0.8496094,275.23193,502.73242,1.0,264.9453,483.83264,0.86328125,263.11133,497.31055,1.0
164,251.6853,499.7483,0.9394531,270.94922,495.41797,0.9692383,259.03857,479.21094,0.9433594,259.8108,492.4851,1.0
165,248.3418,495.92773,0.8613281,266.34668,490.13867,0.9980469,254.75,475.94846,0.8676758,254.38281,488.29883,0.90771484
166,244.36084,488.8789,0.9199219,262.9414,483.72388,1.0,250.44531,468.2422,0.8979492,250.69043,479.92578,1.0
167,241.23438,483.5149,0.8745117,259.6858,479.90234,1.0,248.0664,464.9746,0.87158203,248.92578,475.78638,0.9560547
168,239.35352,478.46875,0.8222656,257.3828,473.89648,1.0,245.9961,460.86133,0.9824219,245.75879,471.05078,1.0
169,236.60205,474.1953,0.91259766,254.00781,468.47803,1.0,242.17969,455.3086,0.9379883,242.96777,465.38672,1.0
170,233.5918,468.21155,0.95996094,251.10449,461.85938,0.95654297,239.4668,448.8164,0.9160156,239.77344,459.77747,1.0
171,231.7461,460.76123,0.8925781,248.45312,454.74414,0.97216797,236.96045,442.6543,0.9926758,237.67578,452.97217,1.0
172,229.18945,455.60547,0.9213867,246.89062,449.53516,1.0,234.5957,437.2959,0.91748047,234.88281,446.7539,1.0
173,228.06946,449.8789,0.87109375,245.3711,444.81982,1.0,233.70312,432.92578,0.9375,234.20996,441.8496,0.97753906
174,227.89532,445.12402,0.8520508,244.80762,438.9922,1.0,232.79102,427.48438,1.0,233.51562,437.34082,1.0
175,226.1836,439.88086,0.89208984,244.6914,435.37256,1.0,231.86328,419.75,0.8623047,232.32031,431.69922,1.0
176,225.03711,434.55078,0.8310547,243.49854,430.9922,1.0,232.36328,414.77734,0.8881836,232.6914,427.1328,0.9316406
177,224.8125,431.56445,0.8095703,242.88574,425.3828,1.0,230.20508,409.80664,0.92333984,231.12695,423.16016,0.97314453
178,222.91211,429.06152,0.8886719,243.01611,424.40234,1.0,227.01172,405.3828,0.8676758,229.94043,421.07812,1.0
179,221.49023,425.6172,0.8720703,240.99219,419.29297,0.9638672,223.03906,403.51392,0.80371094,227.60278,416.88477,0.9555664
180,220.89941,424.73047,0.8852539,238.47852,414.71094,0.90722656,220.2362,400.11133,0.8378906,226.04688,415.24414,0.9609375
181,220.89551,423.2422,0.8930664,236.2937,412.48218,0.96777344,216.76562,400.35352,0.81103516,224.79492,413.51562,0.9536133
182,221.41699,423.14258,0.8955078,235.93524,411.3589,0.97753906,216.0664,400.10742,0.8261719,224.89844,413.41602,0.95996094
183,220.80225,422.3125,0.8691406,236.00319,409.83984,0.91796875,215.16406,398.52734,0.8105469,224.66602,412.0072,0.93115234
184,220.29028,421.6787,0.8535156,236.91455,409.77148,0.8886719,215.46094,397.38672,0.78466797,224.82617,411.7605,0.92041016
185,221.55371,419.99457,0.8666992,239.71484,411.97607,0.9458008,221.27734,396.19055,0.796875,227.4248,411.22656,0.98828125
186,222.6836,419.17188,0.8852539,242.8789,414.48828,1.0,227.828,396.1875,0.8925781,230.77734,411.19336,1.0
187,224.29883,419.40723,0.8886719,245.89453,417.4629,1.0,233.36328,397.4375,0.8378906,233.97656,412.78857,0.97998047
188,226.04004,420.00476,0.9458008,248.17578,419.37256,0.9760742,237.92285,398.52734,0.9033203,236.30298,413.48145,1.0
189,227.68481,418.2129,0.9555664,249.55078,419.61133,1.0,240.89648,398.21875,0.90625,238.96094,412.98096,1.0
190,231.10742,414.2871,0.8720703,251.29736,418.1621,1.0,246.85352,396.9375,0.8979492,243.02881,410.44922,1.0
191,233.55078,411.33594,0.8144531,253.53613,418.55957,1.0,249.58789,397.39746,0.88623047,245.93164,409.61523,1.0
192,236.60254,410.3545,0.80371094,254.66406,417.25,1.0,251.02051,398.8672,0.9272461,247.54102,408.23633,1.0
193,237.59863,408.47656,0.81933594,255.00195,415.3203,1.0,251.86987,398.75586,0.9448242,248.14844,406.34766,0.9526367
194,238.53125,407.9297,0.81640625,255.33398,414.83594,1.0,253.37695,400.03125,0.9301758,248.84961,406.3203,0.9560547
195,239.58594,407.36328,0.80078125,255.81836,415.3086,1.0,256.33984,400.64062,0.8852539,250.81445,406.61133,1.0
196,241.20508,406.9121,0.86572266,257.25,413.94434,1.0,257.8672,398.41992,0.8730469,251.97568,405.15625,1.0
197,241.86133,405.21582,0.9038086,258.6328,411.9311,1.0,258.47266,395.21875,0.9038086,252.6914,402.97363,1.0
198,242.69727,402.3955,0.9111328,259.6289,408.9082,1.0,257.51758,391.96875,0.8984375,253.30566,400.01172,1.0
199,242.27637,401.79102,0.8852539,259.3711,406.59766,1.0,256.22266,391.55078,0.9453125,252.45312,398.82812,1.0
200,241.44922,400.42578,0.85791016,258.79883,406.60156,1.0,254.58203,390.76172,0.89746094,251.23828,397.875,1.0
201,242.19824,397.98438,0.8359375,259.0581,404.99463,1.0,256.26758,389.90332,0.89501953,252.5542,395.61694,1.0
202,243.47656,398.02734,0.81640625,259.21387,403.23145,1.0,257.91797,389.0996,0.92822266,253.58887,394.6875,1.0
203,244.09113,394.86035,0.84814453,260.10443,401.30664,1.0,258.96777,386.87988,0.9194336,254.3789,392.1289,1.0
204,245.05273,393.48047,0.85253906,261.82715,400.73242,1.0,262.7871,382.34375,0.8989258,256.77148,390.77344,1.0
205,246.81445,389.69336,0.8876953,263.4707,399.66406,1.0,265.4629,379.3125,0.92871094,258.16895,388.74023,1.0
206,249.03516,386.66504,0.89501953,263.77344,396.7163,1.0,264.8711,377.6289,0.9394531,259.26562,385.67188,1.0
207,247.82422,382.33594,0.86376953,264.01562,390.75,1.0,264.79883,371.16406,0.97216797,259.16553,381.15137,1.0
